상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130318,87761,53383,34343,10182,9127,9351,10467,14256,17360,16983,4969,35,16513,15694,35696,14854,38715,48110,3285,37206,19030,13519,10131,3654,3798885301,2226309182,1572297940,398253663,381853989,386789523,426896650,632515357,798791962,773505978,320354877,278179,625130905,575028370,1452364795,825728175,1696436266,2049028906,93178884,1608566713,892960008,586543340,392803454,171412772,8,384799,181045,203753,31220,85574,75364,57924,57752,76964,59499,62507,57358,65910,90546,48977,50582,51084,51661,51945,56315,62462,60750,266,37,1,1,0,0,0,0,0,0,0,73690,433367,264019,311264,469826,202724,1754890,4
2130312,589,398,170,128,76,85,8,101,129,41,110,8,42,24,187,197,344,198,21,87,163,111,94,86,32118555,23859836,7962595,10953653,3812729,3229087,181276,5683091,6218448,1744147,2731849,143157,1634874,2388778,15474543,9449230,18494871,10879485,296124,3866412,10086250,4266273,2891221,8264200,3,311851,148875,162976,52245,37858,62389,55320,44134,59907,61831,58591,42987,45237,63426,39779,44681,44422,44971,44761,44667,44488,43864,619,9,0,0,0,0,0,0,0,0,0,82080,981004,470945,567370,895563,330184,3327146,4
2130311,943,681,262,151,143,150,108,129,108,154,0,33,171,187,548,4,469,474,4,96,289,296,161,97,12000000,8486351,3513649,1760247,1725233,2122702,1262454,1615715,1439711,2073938,0,378789,2165903,2403591,7013251,38466,6265862,5734138,96308,1310485,3631259,3539189,2312224,1110535,4,842789,399472,443317,144467,128668,147168,145400,117548,159538,199097,156427,101088,110730,165038,110410,118049,119364,120137,119422,121086,126108,118624,377,17,0,2,0,0,0,0,0,0,0,93629,1382331,778156,949073,1554633,640413,5398235,4
2130310,3557,3165,392,535,685,520,745,680,392,392,0,0,1214,672,1671,0,1747,1810,277,967,461,828,869,155,44909272,39107154,5802118,6513826,8256904,6679594,8848279,8808551,5802118,5802118,0,0,14874391,7950940,22083941,0,21763088,23146184,2787993,9507265,6680526,12944516,10722781,2266191,2,212630,96734,115898,49679,22873,21855,36572,32848,48804,23485,40565,38513,41860,48650,19558,29703,30462,31326,31038,31496,29890,28715,298,30,0,3,0,0,0,0,0,0,0,17564,405548,201058,266278,358025,142854,1391327,4
2130306,6718,5849,869,1185,1252,1059,1172,1181,557,312,27,0,4557,395,1353,386,2344,2807,37,1339,2159,1143,331,143,378189558,308213057,69976501,54746336,67264520,55940030,71388299,58873872,42167774,27808727,28768793,0,183726237,20174284,95819330,49700914,155132652,115733550,1981248,56072816,116399352,52648424,23771103,19993256,9,152158,75352,76806,6374,32021,46392,32271,18953,16147,37362,34266,22337,21016,21542,15637,22726,23982,24168,23863,22398,17655,17370,235,4,0,0,0,0,0,0,0,0,0,42091,281171,126737,143298,235419,95220,923936,4
2130303,7615,6972,643,1236,1467,1343,1375,1551,643,643,0,15,5171,541,1856,32,3149,3374,28,1863,2237,1491,791,113,176396658,153674292,22722366,28885170,29670886,30142983,30306400,34668853,22722366,22722366,0,137695,91746754,10070128,73631087,810994,62786111,74718393,522487,36981903,56134739,26703304,15244729,1917340,4,414561,209284,205277,23514,98349,104666,79710,50753,57570,72709,76770,60197,62002,89756,53125,59024,62913,64203,64888,64457,53710,45368,242,5,0,0,0,0,0,0,0,0,0,126413,1572231,579758,704601,1502829,565506,5051338,4
2130299,40740,26330,14410,4933,4811,5013,5126,6447,7497,6913,0,1154,13732,8409,15563,1882,16325,21198,305,9798,11836,6954,5638,2992,2794905219,1740172270,1054732949,319902114,324464651,346552951,338157949,411094605,548600250,506132699,0,36276280,800768869,552433236,1156634652,248792182,1236350706,1236585129,13274050,680820251,813092086,436837912,342746077,186165459,13,40732,17045,23687,6621,6448,6632,7754,6323,6955,3867,6681,8115,8957,9862,3250,5574,5594,5703,5789,6020,6278,5773,1850,11,0,0,0,0,0,0,0,0,0,182224,3813342,3193955,3815164,5335839,1737042,18077566,2
2130291,3717,2453,1264,261,546,430,548,668,660,604,0,15,1314,363,1754,10,1492,1923,10,1019,828,602,607,349,65765377,37759680,28005697,2856096,7988481,6803297,8617374,11494432,14168508,13837189,0,151344,27844639,5119601,29696040,97657,29987803,31916783,149335,20395140,14467042,11512669,10039869,5340531,2,21363,10287,11076,1632,5939,4109,2417,2758,4508,5182,4096,2508,2570,4018,2988,2986,3012,3046,3019,2981,3143,3177,0,0,0,0,0,0,0,0,0,0,0,145335,1824671,807423,918415,1610222,639573,5945639,4
2130290,26385,18021,8364,3857,3399,3920,4162,2683,4579,3785,0,37,9103,5384,11655,206,16557,9828,430,8455,8411,4276,3358,1455,394238342,254887943,139350399,56240524,52084338,55824361,56429311,34309409,74946409,64403990,0,590099,140550377,78721535,170720921,3655410,248172840,146065502,5225119,125824070,125749926,61236891,51707597,24494739,6,555518,262026,293492,48577,137009,100823,67917,72207,128986,130132,112733,65968,67827,103826,75033,79617,80555,80634,80328,79710,78045,76630,417,30,1,1,0,0,1,0,0,0,0,145335,1824671,807423,918415,1610222,639573,5945639,4
2130285,2278,1345,933,315,118,276,270,366,448,485,168,19,476,494,930,191,1091,1016,32,666,562,266,512,69,164800769,120999675,43801094,12000065,15140850,13664416,21723450,58470894,22147969,21653125,63563731,330985,19416815,20561304,43388143,17539791,111723290,38723375,1026471,27164089,24868705,67056666,27903082,2427653,5,910804,475621,435184,72375,317239,185091,112150,96822,127129,110846,139016,124545,150413,242624,143361,121197,121595,126039,127152,135066,144364,135391,615,31,1,0,0,0,0,0,0,0,0,366837,4714668,1993005,2327789,4491087,1971134,15864520,2
2130273,634,351,283,32,45,104,60,110,155,128,0,0,110,146,359,19,278,337,23,244,98,84,130,37,34645671,18140168,16505503,1953125,2566835,5995505,2034165,5590538,9493373,7012130,0,0,7465812,6518159,19783932,877768,15938594,17043506,797516,11394271,6099052,5862394,6823741,2005126,4,618621,280682,337939,95402,88009,89894,88774,94471,162072,104942,118143,84097,93820,139419,78198,86653,88511,89250,89453,90730,89683,84341,141,39,0,1,0,0,0,0,0,0,0,116298,2322926,1302332,1545668,2576456,910321,8774001,4
2130270,4421,3069,1352,478,612,721,681,577,597,755,0,133,1441,839,1248,5,1629,1933,10,324,522,887,1132,688,56371161,39070327,17300834,6191488,8154438,9210893,7993123,7520385,8455499,8845335,0,1918587,17969922,11606757,15981214,49346,19753895,25865187,113497,3778907,5728363,11105112,15593078,9300125,2,94574,44175,50401,13214,16669,13509,14743,13421,23019,14355,18393,14391,15432,20671,11334,13537,13756,13994,13957,13983,13180,12168,4,0,0,0,0,0,0,0,0,0,0,39787,552014,330886,401014,558441,248404,2130546,4
2130266,10029,5987,4016,164,1225,1465,1327,1806,1806,2210,0,26,3461,1352,3889,1301,5478,4234,166,1982,2506,1931,1907,1220,272285714,153285324,118742728,3934409,30351154,35823960,31573788,51602013,49379040,69363688,0,257662,83024234,35978053,100390576,52635189,145236289,113902311,3161651,40668120,61065523,58926503,55611080,39705722,3,95433,54538,40895,5926,41076,20325,9278,7961,10867,22596,17627,12320,12453,17612,12822,13817,14131,14097,14071,14181,13075,12062,129,5,0,0,0,0,0,0,0,0,0,199063,2617876,1238607,1361813,2545290,1135667,9098316,4
2130241,21687,21092,493,3445,4133,4821,4929,3764,271,222,0,102,19876,556,847,35,10438,7632,93,6694,6071,4010,905,299,366041191,358010871,7056451,57498267,69377929,81868465,85119081,64147129,2975880,4080571,0,973869,332027313,9341822,17034537,3687770,168181874,101342526,1539148,93226721,91338353,58287323,19712489,5420364,7,301244,152314,148931,29997,55978,73063,55649,41174,45384,62272,63063,43974,42370,53152,36414,44299,45654,46266,45778,45022,37387,36841,500,14,2,1,0,0,0,0,0,0,0,47845,904648,316643,381564,830798,257884,2739382,4
2130213,346,267,79,76,37,32,21,101,58,21,0,16,80,132,97,21,215,115,0,12,5,22,59,232,3648214,2665593,982621,761598,415417,189068,223686,1075824,790890,191731,0,178416,721653,1379400,929362,439383,2443026,1029434,0,91319,15978,97743,567774,2699647,3,124727,58039,66687,18705,11846,20105,19264,19189,35618,23146,23537,17526,18875,26813,14830,17105,16839,16782,16596,16828,19716,20861,112,2,0,0,0,0,0,0,0,0,0,47155,505449,240335,272501,420250,135529,1621219,4
2130210,2099,1444,655,224,247,255,278,440,366,289,20,0,568,274,983,254,1138,926,16,639,835,278,264,31,62967886,43545199,19422687,3319138,8184554,9435167,8569002,14037338,13940070,5482617,1493785,0,8495278,4162914,32913848,15902061,30541772,30934258,227220,18988834,27801203,7929317,5223274,1306182,2,353911,162089,191824,38984,55549,76340,53970,49278,79789,106565,65551,36411,37667,59162,48556,49885,49357,49157,49037,49136,53314,54027,432,26,1,1,0,0,0,0,0,0,0,107397,1428662,570579,659861,1377120,551317,4694936,4
2130194,435,298,137,27,92,41,33,105,80,57,42,0,72,43,173,105,302,67,0,57,149,52,77,18,100337379,71222994,29114385,9155707,20557633,8283393,12113216,21113045,18707934,10406451,17965915,0,12525086,7372852,30726679,31746847,65448736,15580149,0,8723033,27926283,15118489,23220461,5010746,3,531627,253117,278509,89023,52573,97452,112113,75249,105217,125436,108625,69550,69155,94873,63986,76726,78677,78142,78874,77609,71495,70104,875,7,0,1,0,0,0,0,0,0,0,36849,1038008,426562,468215,977037,311855,3258526,4
2130192,448,206,237,40,10,25,65,66,96,141,35,0,40,25,162,181,224,208,10,214,178,10,20,5,17109292,8115592,8896899,1540013,693382,1291300,2469548,2121349,4331127,4565772,1540012,0,1555086,1115441,5633482,7168470,8917055,7432201,475217,8447492,6310460,505968,610119,96801,4,48604,21054,27549,3715,17422,10801,6016,4858,5794,12007,8781,5636,6317,9542,6322,6531,6469,6580,6632,6922,7871,7598,10,1,0,0,0,0,0,0,0,0,0,166478,1046532,666695,771154,1173605,530443,4354907,4
2130191,25057,15287,9758,3156,2535,2895,2842,3859,5318,4440,3146,12,4427,4658,8623,4191,9787,14517,2106,11939,4440,2828,2537,457,984488294,600467504,383799746,121403887,99797271,113466098,114108637,151691611,208289080,175510666,148670601,221044,154068065,160643153,322965228,197920203,399802963,539361681,72884947,484946979,166999570,107144538,88241260,18947349,13,541825,239521,302304,76682,220689,105466,61757,39438,37792,66651,71622,80628,105564,148424,68937,70097,71377,73981,75175,81357,91128,78711,367,4,0,0,0,0,0,0,0,0,0,400884,3595643,2996531,3722672,6231760,2927254,19874744,2
2130190,48388,23359,25029,3792,3536,3554,4284,8193,14043,10986,8490,43,7270,8504,15639,8442,23004,24939,3900,22999,10602,6042,3660,738,1456130301,781071131,675059170,131759643,134561854,134717731,145880195,234151708,376297544,298761626,124550846,4121969,218090498,287404578,619009143,202953267,658539263,757419020,111200160,699997683,287586023,191845425,105069251,20259741,25,529569,240866,288703,79062,216520,94656,59103,39635,40592,90063,70577,72966,93700,134092,68171,68676,67321,68923,71149,76609,93084,83806,150,2,1,0,0,0,0,0,0,0,0,329219,3064665,2660533,3320606,5602347,2634771,17612141,2
2130186,2913,1890,1023,445,421,340,316,368,522,501,0,0,1312,473,1124,4,1157,1700,13,795,867,644,377,161,90000000,56293996,33706004,12814130,12347641,9987437,9701742,11443046,17941933,15764071,0,0,39406369,15418063,35023233,152335,37655522,50455879,359949,24273788,25589893,20933166,11779091,5175514,5,414048,178188,235860,39706,76991,90866,70031,48625,87828,108310,76592,48735,53301,75538,51573,56297,56085,56781,57107,58318,64978,64482,178,12,1,0,0,0,0,0,0,0,0,57549,982759,636595,752235,1174236,425761,4029135,4
2130183,20556,16590,3966,2699,3082,3397,3381,4031,2003,1963,194,294,12045,2601,4944,478,11222,7994,71,3382,7117,4527,3322,797,448020138,353158252,94861886,51715935,57425978,70815974,73085754,100114611,60421713,34440173,27512008,3965343,197791006,50751125,118336571,49664085,187949976,164003993,2309578,67500754,131000148,89033829,47957788,14151871,14,698340,347886,350453,60476,155412,169270,138713,86261,88209,123650,131814,108643,101163,147558,85512,102088,111026,111111,111856,104741,82478,75038,816,11,2,0,0,0,0,0,0,0,0,122658,2904018,854899,989776,2491543,683996,8046890,4
