상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130324,5539,3371,2168,715,560,489,691,916,1144,1024,0,18,766,952,2978,825,3234,2279,99,1239,1023,1227,1255,669,83607416,50628899,32978517,11263800,7784149,7499361,9667317,14414272,17310996,15667521,0,342072,11783328,14493031,44300178,12688807,46898477,36035027,958711,17060292,14867627,19665064,19579600,10802210,3,459772,208444,251329,72778,50427,65855,71189,70730,128794,131738,90775,51528,51448,73557,60725,66246,65632,64805,64810,64266,66298,67717,154,5,0,0,0,0,0,0,0,0,0,45326,599357,325013,383230,559853,192553,2105332,4
2130323,719,466,253,37,67,134,86,142,117,136,6,0,12,74,479,148,435,259,6,63,155,173,179,118,20301583,13510008,6791575,1155490,2649636,3827253,1947122,3930507,2998127,3793448,190533,0,330667,2431445,13590524,3758414,11291892,7712839,165333,2101805,3804141,5031131,4906752,2995568,2,369289,181530,187759,50918,46914,47037,59827,62994,101601,102616,74772,40196,41953,61826,47925,52185,51701,52464,51840,53128,54054,53919,171,6,0,0,0,0,0,0,0,0,0,36953,706452,352812,427903,685947,226860,2436927,4
2130318,4982,3292,1690,573,688,579,625,827,944,746,34,0,1429,938,1539,1042,3233,1749,154,1411,1415,1012,633,357,147086130,90666336,56419794,15488716,17759339,16343816,17380496,23693969,32943107,23476687,2384037,0,25215558,21078763,50499337,47908435,98771796,48314334,3337257,41382111,46004511,30698058,17896344,7767849,6,381567,179019,202548,29357,82373,75471,58588,57107,78673,60077,63587,57677,65397,87318,47512,50086,50474,50975,51222,55923,63001,59886,266,37,1,1,0,0,0,0,0,0,0,76070,450162,273222,335191,489368,211449,1835462,4
2130317,4115,2377,1738,440,545,407,570,415,869,869,0,0,260,635,2002,349,1718,1528,73,501,674,798,847,353,70500058,39118440,31381618,7222823,9786321,6655154,8617623,6836519,15690809,15690809,0,0,4683739,9947353,33463633,6714524,28497271,26311978,1021402,7653751,11002451,14651092,14905889,5574664,2,446769,216374,230395,60001,44659,58165,62138,77094,144713,120623,89977,51523,51652,75237,57756,63718,62026,61636,61430,61234,67139,69586,107,9,0,0,0,0,0,0,0,0,0,61994,702388,295521,362134,557312,206252,2185601,4
2130315,38579,26711,11868,5454,5195,5296,4742,6024,6366,5502,759,2105,12513,7174,12953,3075,21235,15776,820,8674,10532,7703,5496,3783,668370057,425600690,242769367,83131330,71714964,89352693,79547423,101854280,117182089,125587278,8114967,18304622,232553168,117259890,253365997,38771413,346179466,259006807,7816044,123158339,160187398,139108701,103762997,71152794,6,615949,294453,321495,88721,94332,121922,99174,90938,120863,139357,127736,85488,85959,106920,70490,91569,92299,91426,91370,90550,80337,78399,1372,15,2,0,0,0,0,0,0,0,0,68855,1627894,501112,632169,1460801,364726,4655557,0
2130314,7677,5300,2377,1247,857,1083,1000,1113,1252,1125,0,283,1137,1471,3856,930,4446,3134,83,876,1988,1702,1760,1171,122833927,79759284,43074643,16978842,14690838,16441024,15799380,15849200,24324319,18750324,0,2312136,14063101,22872964,70828372,12757354,64484794,53664663,1436802,10883811,29397691,34498143,23216185,18716823,3,1262187,580028,682157,165203,139494,197548,193257,206539,360145,335919,253940,141102,142421,217998,170807,178975,177295,174166,173576,176761,190521,190892,202,21,1,0,0,0,0,0,0,0,0,35119,226555,103519,123327,177929,83162,749611,4
2130313,11181,7118,4063,1374,1297,1150,1457,1840,2167,1896,0,109,1784,1989,5097,2202,6326,4485,129,1858,3368,2396,1941,1119,166727516,107298457,59429059,20033728,18644791,15841162,26277100,26501676,31078390,28350669,0,1667546,28320865,26846761,77913560,31978784,89727064,64017543,1278310,25432517,45016646,34700105,30427746,16889281,6,1005440,461317,544124,129842,145818,211261,169613,141820,207087,302866,210272,107906,104222,149792,130382,144550,142114,141533,141113,141654,145775,148700,3469,33,0,1,0,0,0,0,0,0,0,42814,574960,307184,354183,625664,239566,2144371,4
2130310,10205,7952,2253,1457,1550,1684,1764,1497,2005,248,0,725,3920,2428,3122,10,4785,5081,493,2202,1955,2622,1727,867,90096835,65606939,24489896,12491636,12160616,14371054,13999581,12584052,17891464,6598432,0,6133725,33450967,19252857,30396219,863067,43081250,39564198,3725017,14720576,14009614,24222895,16453881,9513467,5,211859,95107,116752,48064,22368,22914,36559,32639,49312,25412,42559,37800,41098,46461,18531,29824,30279,30862,30706,31362,30257,28566,298,30,0,3,0,0,0,0,0,0,0,17411,415944,203793,280706,363368,143706,1424928,4
2130307,8618,5760,2858,1117,1239,1239,997,1168,1298,1560,0,0,1228,1320,3885,946,3976,3121,323,1187,886,2355,1761,584,139044921,92181534,46863387,17687450,18947962,18947962,17647177,18950983,20435007,26428380,0,0,19073812,22602643,64548823,13871681,65245527,46075162,4566842,17147805,13768987,40100815,26447511,9288730,2,196676,89861,106817,68595,15531,16786,44939,27024,23803,36772,36228,23955,29739,42054,27928,27325,27575,27815,27329,27693,29831,29110,57,9,0,0,0,0,0,0,0,0,0,47008,1319794,764967,926041,1409485,529551,4996846,4
2130303,289,174,115,16,44,49,39,26,66,49,55,0,21,33,104,76,142,104,5,32,11,49,87,60,13221196,8712467,4508729,566875,1512395,1500904,1403835,3728458,2936693,1572036,1915116,0,1081767,4438145,3579626,2206542,4977989,3368416,113813,1363016,204644,1380525,2773418,2510991,2,426825,215586,211238,21939,101165,108163,83008,53137,59411,74478,78995,61610,63236,93769,54739,59799,64287,64806,65848,67493,56924,47670,242,5,0,0,0,0,0,0,0,0,0,132325,1565828,604423,744144,1544932,573589,5165241,4
2130302,2969,2435,534,406,471,406,533,619,320,214,0,0,1367,213,876,107,1367,961,21,1003,705,405,128,64,76972130,59377952,17594178,10851417,10851417,9603231,11857225,16214662,10814045,6780133,0,0,29215433,5180663,25352360,6372257,32561723,21000261,305373,23464600,16646028,8706331,2566841,1872811,2,57132,27438,29695,4257,14315,13936,10751,7187,6685,7354,10173,9903,10422,13087,6193,7971,8517,8589,8732,8991,8030,6303,58,0,0,0,0,0,0,0,0,0,0,96238,1815192,1002938,1255248,2200302,768982,7138900,4
2130299,184865,123419,61446,23940,21787,22303,23783,31606,35670,25776,97,28203,48587,40481,51082,16415,83826,92314,3337,52440,43242,33513,28025,15581,1817009292,1210551190,606458102,232228206,214279621,219982186,233710215,310350962,358323050,248135052,541136,227588015,545430661,400286010,512550133,130613337,778124554,907960208,26975553,472128762,417403017,324445730,277440390,167691309,10,42031,17636,24395,6849,6299,7019,8079,6574,7209,3811,6766,8428,9356,10321,3348,5651,5750,5777,5811,6297,6696,6050,1850,11,0,0,0,0,0,0,0,0,0,180178,3951892,3422616,4158076,5492224,1675938,18880924,2
2130295,8907,5859,3048,201,1329,1760,1153,1416,1644,1404,0,503,2765,1603,3962,74,4634,4252,242,3362,2167,1766,966,383,85206835,47144444,38062391,2714364,10364270,12932307,9182420,11951083,22276843,15785548,0,4310830,27310447,11907089,40681977,996492,48757387,35476710,1433762,25257669,19490070,22814311,10547774,4690512,3,278359,128864,149494,28837,57689,54202,39043,39372,59218,59978,50192,31984,36458,59310,40437,39283,38385,38453,38423,39095,42218,42504,122,18,1,0,0,0,1,0,0,0,0,30957,548268,277133,321377,509734,251594,1939063,4
2130294,18524,12100,6424,2244,2330,2319,2472,2735,3233,3191,131,783,5069,4725,6575,1241,9912,8466,398,3902,4169,3859,3400,2651,194681891,120524317,74157574,21258077,23557107,22007882,24135354,29565897,37935604,36221970,3055801,10858186,49728059,42724868,70011514,18303463,113613969,76249479,2771613,37957722,40630147,43728676,38845400,25929891,3,290078,136202,153875,47117,51376,44183,40430,38020,68952,59384,59282,41603,42269,53665,33876,41756,41557,41416,41357,42023,41027,40941,102,12,0,2,0,0,0,0,0,0,0,130276,1015397,535363,642568,996299,437177,3757080,4
2130293,14392,8983,5409,1896,1435,1738,1787,2127,2979,2430,0,36,1750,2043,7402,3161,8249,6143,308,4293,3132,2626,2455,1578,213919663,134390282,79529381,28080680,25147658,25255839,26071445,29834660,44703965,34825416,0,470402,28183999,31486536,107443549,46335177,124665083,89254580,4739381,60792469,43734947,43675367,39391368,21586131,2,55140,26388,28751,5405,13049,9980,7656,7251,11800,7251,10331,8984,9655,12883,6034,7845,7804,7709,7747,7921,8226,7888,154,2,0,0,0,0,0,0,0,0,0,146693,1318068,742164,850486,1273698,594971,4926080,4
2130290,5740,3844,1896,714,742,593,808,987,930,966,0,0,545,1015,3344,836,3322,2380,57,2203,1224,870,986,363,86535865,57854838,28681027,11974778,11668021,8408792,11691509,14111738,14088250,14592777,0,0,10485622,14993017,49155263,11901963,47773017,36236452,978491,29812472,17355023,14510341,15926695,5426447,5,568922,268107,300817,50938,140541,103321,67733,73928,132462,135101,115964,67084,69172,105003,76598,81180,81595,82042,81621,81701,80811,79975,417,30,1,1,0,0,1,0,0,0,0,148637,1851731,828512,962737,1641817,652138,6085572,4
2130285,35228,23375,11853,4519,4488,4560,4703,5105,6520,5333,3619,2507,5640,5490,11272,6700,18022,17206,1654,14726,8383,4461,3985,2019,312497556,207271579,105225977,40884215,39029773,39804755,41674658,45878178,57080759,48145218,34651894,20213082,45942947,46144468,106641051,58904114,167618201,144879355,12467535,130275093,73693373,42968726,36378861,16713968,6,942447,495924,446523,71400,333680,192344,119472,97625,127928,131231,148348,126702,152403,241682,142083,124463,123038,127863,128952,140714,154935,142482,615,31,1,0,0,0,0,0,0,0,0,393553,4860589,2078601,2466728,4683125,2061521,16544117,0
2130278,2546,1836,710,461,454,181,360,380,387,323,0,32,397,455,1038,624,1478,1068,334,596,330,531,606,149,12090332,8113139,3977193,1910281,2088081,692675,1662633,1759469,2317736,1659457,0,149224,1828260,1969018,4873598,3270232,7335868,4754464,1838483,3005882,1564455,2481637,2535689,664186,1,315294,141135,174160,51561,43000,45669,49799,47826,77441,96290,65388,33392,34331,47083,38811,45592,42792,42907,43214,43330,47977,49482,75,12,0,0,0,0,0,0,0,0,0,76308,606491,324291,404306,613699,245753,2270848,4
2130273,4765,2948,1817,556,529,594,545,724,969,848,0,5,621,821,2416,902,2735,2030,232,1072,881,1095,985,500,74714821,45132648,29582173,8348795,8013870,9187185,8707487,10875311,16194122,13388051,0,69686,9492397,12561005,38749643,13842090,44179316,30535505,2827357,17351758,14928735,16627146,16224939,6754886,4,625122,279365,345756,95917,89169,90530,89835,94912,164760,106376,118896,84242,95766,141086,78756,86984,88701,88585,89313,92225,93432,85879,141,39,0,1,0,0,0,0,0,0,0,123598,2384445,1358455,1667055,2648655,944064,9126272,4
2130271,22391,14948,7443,3091,3372,2976,2688,2821,4126,3317,0,2513,6033,4746,8539,560,10181,12008,523,6735,6098,4701,3257,878,173869506,112218174,61651332,22978626,23762988,21411681,21263830,22801049,35103077,26548255,0,18555933,43635646,35990517,67853830,7833580,85642997,84950037,2793485,44567692,44600770,40244207,29718536,8668343,5,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,467,28,0,1,0,0,0,0,0,0,0,41570,934086,431603,485033,786193,295340,2973825,4
2130269,2556,1669,887,321,296,105,459,488,453,434,0,0,344,425,1366,421,1302,1225,73,658,498,518,634,146,41690826,27330099,14360727,5573770,4866698,1682273,6635452,8571906,7483995,6876732,0,0,5520306,6830865,23070663,6268992,21483350,18805183,839497,10299826,7145325,8879668,10954120,2170097,2,42923,20421,22502,6367,11555,4928,5346,5744,8982,10423,7578,5485,6051,8368,5019,6067,6082,6100,5975,5768,6543,6388,0,0,0,0,0,0,0,0,0,0,0,40087,610323,335717,404394,632177,280036,2302734,4
2130262,1823,1138,685,236,248,226,145,283,357,328,0,0,234,337,896,356,994,809,16,379,375,372,409,254,28554783,17260489,11294294,3155921,3412999,3385021,2726566,4579982,5976094,5318200,0,0,4209706,5271516,13936798,5136763,15448409,12314966,246630,4922388,5800383,5716891,7222662,3854421,2,293692,134426,159266,35027,48525,53921,39221,43026,73970,75722,57693,32922,33178,52561,41615,42298,41106,40758,40392,40785,42722,45631,18,8,0,0,0,0,0,0,0,0,0,74870,922637,463163,533283,839088,318060,3151101,4
