상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130321,2629,1830,799,336,449,215,395,435,388,411,0,6,1294,435,894,0,1451,795,23,266,471,667,569,250,45866463,28960351,16906112,6122880,6204131,4294721,5588942,6749677,6796105,10110007,0,58037,22228084,8130952,15449390,0,24717862,14456960,185718,2988895,8850609,13458728,9622496,4068378,2,177457,81863,95594,34362,21289,25577,30951,27386,37892,34269,37694,26913,26349,32649,19583,25743,25996,26122,25971,25655,23879,24094,433,7,1,0,0,0,0,0,0,0,0,10806,188857,83200,96401,167529,59048,605841,3
2130315,2461,2005,456,273,349,359,513,511,228,228,0,0,1232,253,738,10,1426,546,15,394,464,440,419,238,36018011,28216129,7801882,4082849,4027266,5421903,7493646,7190465,3900941,3900941,0,0,16624476,3097508,11920101,474985,19459225,8079798,161697,5285471,6159645,6543676,5745298,3643237,1,613069,295242,317827,87205,96597,119792,100007,89757,119712,137349,126797,85624,86314,106592,70393,91063,91953,92025,91605,90039,78894,77491,1372,15,2,0,0,0,0,0,0,0,0,68270,1606707,465411,580172,1425471,360978,4507009,3
2130314,1545,1088,457,287,228,243,37,293,228,229,0,14,715,449,360,7,1115,333,0,112,318,364,380,276,24240387,15488548,8751839,3805946,3397772,3188171,393465,4703194,4758353,3993486,0,235344,9615990,7041921,7244169,102963,17982846,4463047,0,1638628,6069497,5350192,4578021,4809554,4,1253487,575381,678107,163829,143114,194341,192904,208754,350547,326054,250339,143026,143658,219651,170759,177973,176080,175456,175015,176143,186035,186786,202,21,1,0,0,0,0,0,0,0,0,32015,205600,92619,104852,154129,70931,660146,3
2130313,10267,7937,2330,1614,1421,1602,1653,1647,1543,787,0,25,5276,1717,3023,226,5974,2990,65,1420,2099,1957,1970,1453,249637085,189407994,60229091,36910417,33911554,33933446,47077103,37575474,44040142,16188949,0,258300,106939925,35219198,93904300,13315362,124781476,75723729,981539,26259419,42880891,47068708,46742605,36572044,2,995031,453743,541288,137571,145880,203055,163238,137462,207825,300563,209545,106445,102750,147401,128329,142660,142495,141493,141830,138259,142228,146065,3469,33,0,1,0,0,0,0,0,0,0,40771,570561,298493,336215,602727,232218,2080985,3
2130312,15239,10400,4839,2246,1226,1983,2317,2628,2548,2291,868,1486,5075,2204,4846,760,7849,4447,158,1171,2372,3354,3398,1843,379101492,244520534,134580958,49284757,28792191,40384322,56522784,69536480,74022177,60558781,24176514,35883745,114930259,48396778,128882336,26831860,189431493,107382205,1999620,24116981,56261262,82808980,83767030,47859827,5,311851,148875,162976,52245,37858,62389,55320,44134,59907,61831,58591,42987,45237,63426,39779,44681,44422,44971,44761,44667,44488,43864,619,9,0,0,0,0,0,0,0,0,0,82080,981004,470945,567370,895563,330184,3327146,3
2130311,7034,5072,1962,965,944,1057,1051,1055,1051,911,10,56,2608,1346,2670,344,4633,1941,33,996,1280,1414,1485,1364,158187928,116327790,41860138,21508811,23079592,25241595,19999577,26498215,25994554,15865584,621209,418911,40612098,17546816,76935095,22053799,89029661,52603505,424497,23936792,35605478,34182036,24780268,22704097,5,842789,399472,443317,144467,128668,147168,145400,117548,159538,199097,156427,101088,110730,165038,110410,118049,119364,120137,119422,121086,126108,118624,377,17,0,2,0,0,0,0,0,0,0,93629,1382331,778156,949073,1554633,640413,5398235,3
2130310,4618,3182,1436,35,778,851,840,678,733,703,0,25,2408,587,1593,5,3192,1128,141,753,688,824,1132,779,73426288,48973619,24452669,566491,13155733,12558894,12847198,9845303,12136556,12316113,0,510853,40268885,8666801,23921583,58166,47382894,17237500,1451633,10786083,10715271,14415163,16797458,10454786,2,212630,96734,115898,49679,22873,21855,36572,32848,48804,23485,40565,38513,41860,48650,19558,29703,30462,31326,31038,31496,29890,28715,298,30,0,3,0,0,0,0,0,0,0,17564,405548,201058,266278,358025,142854,1391327,3
2130306,5171,4571,600,742,1074,951,951,853,300,300,0,20,3437,306,1023,85,2924,768,14,638,1081,951,553,455,140150756,125420494,14730262,18207714,26879065,24353461,30085708,25894546,7365131,7365131,0,198618,66184640,12936203,44141978,9324186,59823984,15821044,97680,11063986,17200950,18780768,15151924,13349718,3,152158,75352,76806,6374,32021,46392,32271,18953,16147,37362,34266,22337,21016,21542,15637,22726,23982,24168,23863,22398,17655,17370,235,4,0,0,0,0,0,0,0,0,0,42091,281171,126737,143298,235419,95220,923936,3
2130303,2377,1725,652,239,308,283,413,482,487,165,443,0,18,17,922,977,1396,760,13,586,887,447,174,48,171495695,127269828,44225867,15907533,21721075,21967536,32058266,35615418,33599837,10626030,32389053,0,394249,708952,60275104,77728337,102537985,46297305,1470935,34661308,60172956,36002277,12832435,3695378,4,414561,209284,205277,23514,98349,104666,79710,50753,57570,72709,76770,60197,62002,89756,53125,59024,62913,64203,64888,64457,53710,45368,242,5,0,0,0,0,0,0,0,0,0,126413,1572231,579758,704601,1502829,565506,5051338,3
2130302,4545,3988,557,792,850,723,684,939,401,156,0,0,2825,957,733,30,3206,625,0,362,1202,1065,978,225,57967191,51779880,6187311,10834149,11416714,9618190,7770794,12140033,4496308,1691003,0,0,36766119,9310291,10502790,1387991,31785968,7477557,0,5195191,12452820,11151823,8093356,2370337,2,55872,26836,29036,4378,14438,13517,10478,6776,6286,7687,10095,9685,10100,12373,5935,7849,8428,8567,8593,8775,7599,6063,58,0,0,0,0,0,0,0,0,0,0,86560,1798982,948977,1170233,2116450,736211,6857413,3
