상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,60913,44442,16471,7524,8570,9062,9638,9648,9619,6852,0,3508,20545,13674,22763,423,27450,32905,546,7173,15870,16798,12150,7818,541295210,383514650,157780560,71611589,66186001,81946558,82625838,81144664,89749098,68031462,0,31772013,193087248,113579141,197705659,5151149,249789090,281901168,5466420,60756647,137891721,159385393,101763474,66426603,5,138559,63251,75308,24916,12761,23376,25405,19944,32157,32578,30507,16780,16774,24306,17615,20047,20069,19891,19574,19793,19635,19552,935,11,0,0,0,0,0,0,0,0,0,100034,1195894,439262,520737,951773,332784,3540484,3
2130325,183,107,76,23,22,15,15,32,15,61,0,0,85,30,53,0,77,91,0,0,67,62,32,7,2570754,1554969,1015785,224230,294158,215922,215922,604737,121194,894591,0,0,1368132,238002,748698,0,1153369,1201463,0,0,867371,1056787,352327,78347,4,189755,83274,106482,32958,20106,25482,31670,29604,49934,33362,36427,26960,27897,41019,24091,26775,27056,27433,26826,27261,27101,27304,89,2,0,0,0,0,0,0,0,0,0,67659,829089,421738,504594,760429,289551,2873060,3
2130324,9285,6458,2827,1045,1369,1248,1311,1485,1662,1165,18,298,2837,2166,3354,612,4662,4623,49,1071,1614,2696,2440,1415,104982944,71904860,33078084,11624740,17666059,12940916,14550797,15122348,17813493,15264591,420312,3385119,33799478,26445899,34108152,6823984,51313654,53669290,844814,10710355,18233363,32533769,28348565,14312078,12,482114,219228,262886,78473,55491,67182,72947,75406,132617,140113,96895,53230,52866,76832,62178,68621,68313,67785,67607,67651,70497,71640,154,5,0,0,0,0,0,0,0,0,0,52638,658719,347031,403754,604119,217740,2284001,3
2130323,3014,1970,1044,340,199,428,489,514,570,474,0,0,39,789,1550,636,1741,1125,0,261,361,682,905,659,67502625,46505162,20997463,6934626,4405778,9355875,14095513,11713370,12407413,8590050,0,0,471740,14061570,32025368,20943947,39041658,24171738,0,6607680,9294351,12815262,22659589,11836515,9,330904,158816,172088,47156,44216,42378,51672,56045,89437,93053,65867,35490,37164,56149,43181,47203,46150,46575,46874,46911,48424,48766,171,6,0,0,0,0,0,0,0,0,0,42834,737815,353955,442203,687866,233990,2498663,3
2130322,2511,1772,739,246,361,385,297,483,365,374,18,0,608,591,1146,148,1048,1376,59,475,471,440,536,443,26279794,17659907,8619887,2551402,3667416,4280796,2711476,4448817,5062173,3557714,339742,0,6998495,5602071,11344412,1995074,9792713,14743487,192281,5316712,4751833,5351778,5767012,3156584,17,261344,126224,135119,32274,32818,39856,36268,45651,74476,75660,53540,28716,28692,41828,32908,36806,36060,36247,36036,36170,38725,41300,8,9,0,0,0,0,0,0,0,0,0,7767,126175,61748,71637,108464,47619,423410,3
2130320,88101,58017,30084,10884,11548,9293,12546,13746,15279,14805,81,3259,18742,20001,43526,2492,40632,47331,336,6975,16101,24260,24416,15874,974353038,633048246,341304792,116057854,127018953,96653633,144522100,148795706,176037994,165266798,4527841,35254277,203891185,208261686,454539805,67878244,470266695,498863297,2730698,69213794,167419554,282779962,264262264,182723720,19,129472,61429,68043,13759,15597,22316,21473,22103,34224,26433,23899,17112,18865,26964,16198,18388,18159,18223,18159,18343,19391,18807,173,12,0,0,0,0,0,0,0,0,0,95685,1430904,524991,599501,1092921,379477,4123479,3
2130319,5177,3142,2035,558,494,633,454,1003,1017,1018,6,159,820,941,2565,686,2766,2391,10,500,1209,1580,1286,572,66423515,40291535,26131980,6940908,6286548,6695850,5023187,15345042,10998245,15133735,98823,1365886,7690048,7807374,35425580,14035804,40653167,25383048,91729,5239586,20960120,18361166,13328742,8054872,4,747675,360565,387108,122276,80782,114975,116679,118121,194843,205778,145890,79698,85787,131738,98783,104622,101937,103491,101380,101867,114647,119730,34,5,0,0,0,0,0,0,0,0,0,108564,1345273,593877,703048,1215732,442565,4409059,3
2130318,128382,84153,44229,15261,15405,17150,17543,18794,22840,21389,9001,7060,32672,23023,38809,17817,66619,58106,3792,32030,30157,24580,20512,13651,1812907241,1168632408,644274833,221910497,209476152,235263896,238220218,263761645,333821817,310453016,206629657,108020579,441244829,285499125,508999068,262513983,971574120,756651349,41211101,442366939,427747520,341676416,277810807,197412684,24,385128,180166,204963,30475,84569,75600,57796,59552,77136,57463,61834,57919,66525,91738,49649,49423,50126,51101,50974,56480,65310,61714,266,37,1,1,0,0,0,0,0,0,0,103606,626015,367926,454100,682044,296793,2530484,1
2130316,1358,1098,260,130,323,193,193,259,130,130,0,0,517,323,130,65,324,711,0,0,0,194,712,129,17533053,13909985,3623068,1876230,5046413,2393811,2393811,2199720,1811534,1811534,0,0,6210970,3817160,2329114,970464,3040788,10286920,0,0,0,2329114,8798875,2199719,2,45026,21269,23757,5794,4902,5975,6455,7812,14088,12812,8963,4925,4815,7385,6126,6401,6311,6299,6331,6258,6627,6799,18,1,0,0,0,0,0,0,0,0,0,63176,718135,293121,358004,557500,214751,2204687,3
2130315,8096,5752,2344,1129,1151,1094,1016,1362,1079,1265,38,876,2437,1999,2274,472,4889,2991,95,1496,2102,1539,1812,840,110140720,70957873,39182847,12354637,12362466,14366865,12610188,19263717,23165777,16017070,1591627,13109264,30942094,26686703,30639273,7171759,60437117,27640263,573551,20066549,26415590,16050670,15986758,8984261,8,603305,290213,313092,88105,94929,116430,98347,88331,117162,134802,125466,84689,84559,104977,68814,90347,90739,89443,89384,88384,78108,76901,1372,15,2,0,0,0,0,0,0,0,0,73375,1635336,497289,616567,1450044,384475,4657086,3
