상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130324,1342,830,506,19,296,109,154,252,280,226,6,0,109,78,725,424,726,507,0,45,199,353,437,199,58272013,36450501,21615921,501127,13976947,5248921,6816611,9906895,11670477,9945444,205591,0,3507889,2939302,31850414,19768817,34195494,19958283,0,1850315,9386430,15400018,18448542,9068472,4,482114,219228,262886,78473,55491,67182,72947,75406,132617,140113,96895,53230,52866,76832,62178,68621,68313,67785,67607,67651,70497,71640,154,5,0,0,0,0,0,0,0,0,0,52638,658719,347031,403754,604119,217740,2284001,0
2130318,30569,20221,10348,3496,4320,3477,3954,4974,5501,4847,1181,0,9814,4328,10680,4566,16091,12792,179,9885,8073,4323,3974,2452,1091764920,700685070,391079850,119938516,139151521,120341154,144033856,177220023,214409417,176670433,75629301,0,215452987,105034524,404557484,291090624,617566371,409271000,4100820,357205558,327500118,157735002,111609235,68686636,9,385128,180166,204963,30475,84569,75600,57796,59552,77136,57463,61834,57919,66525,91738,49649,49423,50126,51101,50974,56480,65310,61714,266,37,1,1,0,0,0,0,0,0,0,103606,626015,367926,454100,682044,296793,2530484,0
2130313,3851,3379,472,654,744,630,588,763,448,24,146,0,1861,300,1000,544,1971,1491,25,618,897,784,671,465,135746977,109114166,26632811,22190997,22679048,22078082,19967055,22198984,25581644,1051167,15537608,0,36170773,7024292,40818115,36196189,77530732,43079365,496162,13938139,36772919,28759856,26993017,13650004,6,974321,445112,529209,132640,140225,200135,160923,135946,204451,297352,204454,101998,99219,144568,126729,140413,136985,136864,136650,137407,141156,144848,3469,33,0,1,0,0,0,0,0,0,0,44603,586559,308556,342641,609508,250482,2142349,0
2130310,5312,4136,1171,713,863,751,817,992,828,343,6,5,2024,719,1994,564,2864,1863,191,884,877,913,1196,666,221896816,179086118,42749212,37263372,30601718,30555321,30162820,50502887,37274421,5474791,733558,61486,45329311,18656662,97034123,60081676,128112611,48273361,2068758,27116879,43085785,34733029,43809928,25571592,4,209176,94266,114910,50557,20526,22009,35826,32467,47792,23792,41123,37885,40863,46809,18706,29521,30416,30581,30070,30707,29533,28348,298,30,0,3,0,0,0,0,0,0,0,14393,405469,202457,268708,347349,141397,1379773,0
2130306,3352,3078,274,396,652,655,623,752,214,60,91,0,788,60,1044,1369,1511,936,0,555,1001,503,315,73,347264898,311036988,36227910,48271587,66383661,59308449,69288959,67784332,33036465,3191445,10129632,0,27607405,2654586,143427638,163445637,136103688,58253552,0,33581417,76339568,53149367,24565435,6721454,13,146713,72759,73953,4657,32452,44263,31219,17995,16129,37237,33213,20962,19602,20307,15393,22021,22664,22461,22456,21772,17841,17500,235,4,0,0,0,0,0,0,0,0,0,44448,266232,125084,136416,213121,89515,874816,0
2130304,103,70,33,23,17,8,7,15,33,33,0,4,28,53,18,0,53,32,4,0,14,0,11,57,5303328,3168475,2134853,1238214,579968,220601,275752,853940,2134853,2134853,0,92510,1494397,2880271,836150,0,2291407,1428571,181462,0,384273,0,441202,2713040,1,16409,7068,9341,4697,1216,1376,2958,2373,3790,6056,3129,1531,1457,1913,2325,2415,2428,2419,2400,2408,2217,2122,138,7,0,1,0,0,1,0,0,0,0,27642,251068,138561,170953,228531,85547,902302,0
2130303,22892,18123,4769,3056,3698,3746,3604,4019,2699,2070,24,238,12011,3092,5434,2093,10834,7457,60,3723,5232,3841,3103,2332,886763898,694451650,192312248,124399201,128513785,126575298,157975789,156987577,111217123,81095125,3210794,7931849,308378859,95601834,293679370,177961192,399095649,224216713,1724315,108040685,167240710,147409899,118400976,80495777,8,414182,209919,204263,21126,96272,107509,79051,51766,58458,73337,76208,59556,61065,90067,53949,59645,63048,62096,62497,65174,55512,46209,242,5,0,0,0,0,0,0,0,0,0,164044,1659663,652777,793291,1644781,635309,5549865,0
2130302,5508,5318,190,1159,1094,993,1074,998,190,190,5,20,4603,305,320,255,3487,1128,15,421,1018,1124,798,1239,130554636,125249324,5305312,20804812,25017353,21473118,35767458,22186583,5305312,5305312,225779,509258,65880901,4566262,24981228,34391208,67790493,22606030,103858,9939307,15713238,20783740,17493382,26362998,3,58104,28171,29934,4145,14743,14325,11003,7184,6706,7902,10583,10078,10578,12840,6124,8323,8826,8676,8634,9160,8184,6302,58,0,0,0,0,0,0,0,0,0,0,93280,1796156,963810,1156999,2085421,730281,6825947,0
2130301,4619,3611,1008,814,653,736,717,691,447,561,0,12,2107,1131,1357,12,1805,1905,273,954,771,553,754,406,70960815,55296417,15664398,12538596,9247481,11535798,12011047,9963495,7001036,8663362,0,125616,36240410,14290990,20096532,207267,24888849,25160978,2878715,12718687,10105861,7800754,10323597,6222213,2,68044,33932,34111,8140,10366,15673,12704,8563,12598,10746,13918,11521,11447,13329,7082,10498,11031,10847,10658,10616,7692,6702,35,3,0,0,0,0,0,0,0,0,0,54847,1126653,480592,592813,992854,338591,3586350,0
2130299,45232,30861,14371,5753,5578,5677,6105,7748,7656,6715,0,226,16637,9829,18440,100,16539,25747,1073,13360,10182,7167,7013,3493,954906297,636165159,318741138,118057756,111056814,119430597,130083758,157536234,169112987,149628151,0,3864967,367544993,188704412,391769034,3022891,339169793,525240078,17067838,266284404,216081102,151943617,141059393,71973518,8,41413,17327,24087,6565,6274,6923,8014,6417,7221,4074,6783,8061,8946,10112,3438,5478,5699,5775,5773,6177,6607,5904,1850,11,0,0,0,0,0,0,0,0,0,192023,4061330,3403898,4139076,5635407,1843648,19275382,4
