상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,3036,1919,1117,388,400,311,361,459,682,435,737,0,0,15,698,1586,1946,1046,16,498,801,968,474,234,125012666,77135243,47877423,15186919,17274268,12092752,15219678,17361626,27817477,20059946,34226396,0,0,480478,27495886,62809906,81970369,40143597,935708,21192561,30897651,38440325,20394462,10253259,2,147720,68341,79379,29412,13392,23412,27522,20231,33750,36781,32895,17637,17495,24680,18232,21216,21130,21065,21411,21288,20901,20709,935,11,0,0,0,0,0,0,0,0,0,93697,1199645,451428,532729,958578,328561,3564638,1
2130323,810,707,103,168,205,104,95,135,58,45,29,0,62,36,417,266,726,36,0,11,44,100,294,314,39036444,33075364,5961080,10644462,9807484,3033898,3349159,6240361,3852653,2108427,2173310,0,3096059,1564675,18838745,13363655,31996146,1089594,0,573345,2164656,5431393,12945740,11970606,4,369289,181530,187759,50918,46914,47037,59827,62994,101601,102616,74772,40196,41953,61826,47925,52185,51701,52464,51840,53128,54054,53919,171,6,0,0,0,0,0,0,0,0,0,36953,706452,352812,427903,685947,226860,2436927,1
2130322,2980,2006,974,402,308,416,401,479,459,515,746,13,13,134,647,1427,1976,961,6,330,630,550,680,738,114942599,77712203,37230396,18519717,11493389,12764711,16972513,17961873,19232477,17997919,29987041,288803,155759,5852729,26368148,52290119,74089119,37745038,434204,12693956,29558195,18280082,28997596,21870122,5,212109,103050,109061,26827,25428,32328,29958,37399,60168,58376,42621,23815,23903,35526,27870,30134,29403,29259,29066,29318,31580,33349,8,9,0,0,0,0,0,0,0,0,0,7853,123930,59641,70452,107590,46202,415668,1
2130320,281,155,126,21,37,32,27,38,79,47,47,0,0,0,32,202,126,151,0,31,114,94,32,5,14019257,8119487,5899770,1263857,3053437,1181548,923996,1696649,3353470,2546300,3725193,0,0,0,1253237,9040827,7055621,6793705,0,1440844,6487277,4940614,858454,122137,3,124840,60987,63853,12910,14991,20158,22122,22654,32003,25324,22973,16461,18440,26077,15566,17575,17544,17461,17517,17723,18838,18183,173,12,0,0,0,0,0,0,0,0,0,90578,1431178,528884,622547,1116381,379091,4168659,1
2130319,4186,1917,2269,406,265,252,321,673,1374,895,0,14,323,407,2743,699,2567,1605,0,267,619,1181,1095,1009,104693749,50917419,53776330,9294927,10952695,5947512,9782057,14940228,36721059,17055271,0,1963801,7097738,7644797,65065738,22921675,68330833,34146626,0,9845046,10592557,25243870,29927221,26868766,2,731436,353713,377723,120134,80130,115257,114166,114227,187521,198720,143026,78399,85147,129722,96425,102902,98342,99387,98667,99520,113627,118992,34,5,0,0,0,0,0,0,0,0,0,104006,1357947,622524,733475,1234352,437056,4489360,1
2130318,84681,50138,34543,9409,8808,9152,9502,13267,19537,15006,24270,343,2219,1552,19115,37182,51514,33167,1161,39768,26107,9220,6516,1909,3898823623,2275222678,1623600945,411481381,401580854,412333721,424357727,625468995,928367282,695233663,1151705787,13879505,37668946,31521927,895309485,1768737973,2464849483,1433974140,42357406,1733197352,1303004700,458351378,278567346,83345441,45,381567,179019,202548,29357,82373,75471,58588,57107,78673,60077,63587,57677,65397,87318,47512,50086,50474,50975,51222,55923,63001,59886,266,37,1,1,0,0,0,0,0,0,0,76070,450162,273222,335191,489368,211449,1835462,0
2130317,976,661,315,122,159,120,130,130,194,121,148,0,57,84,408,279,646,330,0,178,179,179,271,169,44675202,26418420,18256782,5168417,5596020,5596020,4898842,5159121,9463036,8793746,7334319,0,3318570,2742235,18024390,13255688,30196034,14479168,0,7097277,9049791,11658505,10784699,6084930,2,446769,216374,230395,60001,44659,58165,62138,77094,144713,120623,89977,51523,51652,75237,57756,63718,62026,61636,61430,61234,67139,69586,107,9,0,0,0,0,0,0,0,0,0,61994,702388,295521,362134,557312,206252,2185601,1
2130315,1417,958,459,206,196,139,175,242,275,184,466,0,0,0,224,727,819,580,4,513,399,280,181,22,60944902,40370492,20574410,8419859,7702513,5519089,8444070,10284961,13569068,7005342,20444389,0,0,0,7643780,32856733,34716099,24959996,342982,22088797,19121113,12329667,4994078,799458,5,615949,294453,321495,88721,94332,121922,99174,90938,120863,139357,127736,85488,85959,106920,70490,91569,92299,91426,91370,90550,80337,78399,1372,15,2,0,0,0,0,0,0,0,0,68855,1627894,501112,632169,1460801,364726,4655557,1
2130314,5150,3520,1630,693,653,590,793,791,1226,404,527,0,12,107,2262,2242,3405,1664,20,408,726,1590,1279,1044,192168232,129388764,62779468,26636351,26114490,21066230,27323197,28248496,46716467,16063001,21541886,0,12242,2709885,78309791,89594428,127274938,59005352,1375599,16629756,30887676,56276934,46073025,35037299,11,1262187,580028,682157,165203,139494,197548,193257,206539,360145,335919,253940,141102,142421,217998,170807,178975,177295,174166,173576,176761,190521,190892,202,21,1,0,0,0,0,0,0,0,0,35119,226555,103519,123327,177929,83162,749611,1
2130313,850,641,209,94,137,132,104,174,154,55,245,0,0,16,207,382,489,336,0,71,161,146,263,182,42743665,33373848,9369817,4529009,7569893,7855702,6084669,7334575,5826024,3543793,13712258,0,0,182153,7182783,21666471,25721576,14680888,0,2931602,7461186,5781845,12761242,11466588,9,1005440,461317,544124,129842,145818,211261,169613,141820,207087,302866,210272,107906,104222,149792,130382,144550,142114,141533,141113,141654,145775,148700,3469,33,0,1,0,0,0,0,0,0,0,42814,574960,307184,354183,625664,239566,2144371,1
