상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130324,12378,8040,4338,1545,1544,1683,1503,1765,2393,1945,0,2206,4140,3361,2468,203,5044,7067,110,2488,3259,3282,2409,563,50180592,31898745,18281847,6112914,5974157,6927468,5849912,7034294,10127617,8154230,0,7013393,17424333,14143481,10503833,1095552,20752959,28541669,529957,9379593,13901613,13865719,9327769,2289978,3,482114,219228,262886,78473,55491,67182,72947,75406,132617,140113,96895,53230,52866,76832,62178,68621,68313,67785,67607,67651,70497,71640,154,5,0,0,0,0,0,0,0,0,0,52638,658719,347031,403754,604119,217740,2284001,1
2130323,876,511,365,49,90,170,105,97,191,174,8,8,279,289,250,42,375,478,4,114,166,198,269,104,17255651,3823000,13432651,402958,710143,1271482,821034,617383,1484367,11948284,82127,78216,1829249,2130428,12577188,558443,13481449,3524180,17599,693369,11827370,1444739,2048211,974340,4,330904,158816,172088,47156,44216,42378,51672,56045,89437,93053,65867,35490,37164,56149,43181,47203,46150,46575,46874,46911,48424,48766,171,6,0,0,0,0,0,0,0,0,0,42834,737815,353955,442203,687866,233990,2498663,1
2130322,1782,1482,300,322,238,341,341,240,293,7,0,225,614,437,506,0,534,1119,0,300,377,416,368,191,10337583,8557290,1780293,1866338,1180033,2036377,2181149,1293393,1761172,19121,0,1112427,3861740,2564934,2798482,0,3447910,6141226,0,1635521,1980380,2633906,2007695,1331634,3,261344,126224,135119,32274,32818,39856,36268,45651,74476,75660,53540,28716,28692,41828,32908,36806,36060,36247,36036,36170,38725,41300,8,9,0,0,0,0,0,0,0,0,0,7767,126175,61748,71637,108464,47619,423410,1
2130321,5023,2909,2114,260,594,434,752,869,869,1245,0,14,1810,2201,984,14,1287,3664,0,1795,1725,439,889,102,86774919,49379862,37395057,4595677,9367944,10110489,11741774,13563978,18209011,19186046,0,243173,28543857,40842901,16722330,422658,18019221,57414871,0,25650251,25797761,4655677,18155795,1174608,7,178185,81729,96456,37259,21538,25365,30563,26483,36976,34144,38161,27787,26825,32158,19111,26054,26055,25971,26260,26016,23665,24166,433,7,1,0,0,0,0,0,0,0,0,10787,183707,80034,93785,159604,62354,590271,1
2130318,123489,77669,45820,14751,14837,15254,14202,18625,25438,20382,235,8756,27940,30626,40988,14944,59936,63553,5001,48124,32514,17745,14233,5872,846621733,524391588,322230145,97483255,99112785,106113731,101565179,120116638,182990641,139239504,4666859,34046855,167406976,211496719,295070285,133934039,387522078,459099655,33113254,354101372,228784441,114021308,83634922,32966436,25,385128,180166,204963,30475,84569,75600,57796,59552,77136,57463,61834,57919,66525,91738,49649,49423,50126,51101,50974,56480,65310,61714,266,37,1,1,0,0,0,0,0,0,0,103606,626015,367926,454100,682044,296793,2530484,1
2130315,26186,17375,8811,3337,3626,3498,3379,3535,4778,4033,992,2695,5919,6488,6628,3464,11796,14107,609,8666,7300,4031,4040,1260,214633095,136338437,78294658,26072470,26644828,27152692,27561970,28906477,42038296,36256362,9899462,21201901,50475108,50119483,50971608,31965533,95115284,115779293,4616934,65693077,60935002,34698556,32411373,12539636,10,603305,290213,313092,88105,94929,116430,98347,88331,117162,134802,125466,84689,84559,104977,68814,90347,90739,89443,89384,88384,78108,76901,1372,15,2,0,0,0,0,0,0,0,0,73375,1635336,497289,616567,1450044,384475,4657086,1
2130314,15780,10913,4867,1873,2272,2153,1971,2644,2639,2228,0,1151,4342,4277,5520,490,5742,9817,488,4774,4581,2094,2424,1198,140565330,98160338,42404992,17233225,19011607,18711425,17086719,26117362,22822099,19582893,0,11201459,41329187,34083515,49478499,4472670,47761957,90287227,3267325,40704457,39614980,20418336,23040752,11003332,5,1296856,588321,708534,163444,149460,202424,199982,218325,363219,339782,257536,145657,147655,229028,177198,183533,180381,181606,180711,181153,193410,196058,202,21,1,0,0,0,0,0,0,0,0,58498,404164,202783,249958,372185,167790,1455378,1
2130313,127799,90040,37759,17129,18411,18140,17003,19357,19795,17964,0,29273,35251,28716,25641,8918,66304,59215,2988,31815,41141,24202,17737,7637,556946634,386572286,170374348,77448132,76440706,77186930,74496644,80999874,89530242,80844106,0,106875291,155708102,140185689,112795647,41381905,267132353,263185334,11605432,133183477,167554973,108383394,74656690,34933722,13,974321,445112,529209,132640,140225,200135,160923,135946,204451,297352,204454,101998,99219,144568,126729,140413,136985,136864,136650,137407,141156,144848,3469,33,0,1,0,0,0,0,0,0,0,44603,586559,308556,342641,609508,250482,2142349,1
2130311,87890,58615,29275,12045,11377,11590,10954,12649,15646,13629,0,16687,21338,24526,21219,4120,41260,46630,3787,26229,22312,18741,12767,4054,381073479,241508600,139564879,47604513,47399618,48933735,45470503,52100231,73819380,65745499,0,59005833,92277641,113064636,98075633,18649736,181391455,199682024,16939192,114743287,94590217,83722486,52749030,18329267,14,837553,401481,436073,146388,125124,144480,147874,115496,158191,195851,152733,98986,109791,168759,111430,117275,117353,118593,117097,119719,128694,118821,377,17,0,2,0,0,0,0,0,0,0,100941,1504534,833482,1016695,1642163,701290,5799105,1
2130310,95371,65215,30156,13251,12509,12802,12187,14466,15555,14601,0,20506,27701,23365,20289,3510,43724,47845,4103,19087,18388,24065,18302,7628,427010098,285733958,141276140,57152625,53801170,57701642,53108520,63970001,73227136,68049004,0,71288936,126953480,111976272,97414668,19376742,184847134,211837386,18124650,70676274,76293270,112330121,81524210,37735995,8,209176,94266,114910,50557,20526,22009,35826,32467,47792,23792,41123,37885,40863,46809,18706,29521,30416,30581,30070,30707,29533,28348,298,30,0,3,0,0,0,0,0,0,0,14393,405469,202457,268708,347349,141397,1379773,1
