상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,54558,38457,16101,7108,7861,8311,7619,7558,8312,7789,0,9964,10522,12272,17742,4058,19933,34261,874,6346,14500,14381,9903,8189,474287208,322072851,152214357,56612061,66395837,73788335,63315790,61960828,79285392,72928965,0,85510030,101619540,98393778,154601332,34162528,180384673,284076596,4835986,48199358,117264188,131659705,86188359,76313672,2,138559,63251,75308,24916,12761,23376,25405,19944,32157,32578,30507,16780,16774,24306,17615,20047,20069,19891,19574,19793,19635,19552,935,11,0,0,0,0,0,0,0,0,0,100034,1195894,439262,520737,951773,332784,3540484,2
2130325,3491,2366,1125,571,615,131,366,683,667,458,0,288,918,1120,1125,40,1375,1717,7,104,276,596,1028,1081,27178417,19191818,7986599,3729612,5388383,996442,2819648,6257733,4413561,3573038,0,4064381,8077007,7740274,7167697,129058,8121555,11095812,32756,459240,1403927,4665128,6425442,6230871,1,189755,83274,106482,32958,20106,25482,31670,29604,49934,33362,36427,26960,27897,41019,24091,26775,27056,27433,26826,27261,27101,27304,89,2,0,0,0,0,0,0,0,0,0,67659,829089,421738,504594,760429,289551,2873060,2
2130324,6470,4264,2206,859,1056,906,292,1151,953,1253,0,505,1529,1742,2174,520,3107,3363,32,640,1105,1385,1779,1529,43850394,29070317,14780077,5689493,6127552,7674512,1821899,7756861,6555526,8224551,0,3053572,9993257,10653616,15244534,4905415,19491325,24359069,56234,2915653,7000630,12406032,11932757,9539088,3,482114,219228,262886,78473,55491,67182,72947,75406,132617,140113,96895,53230,52866,76832,62178,68621,68313,67785,67607,67651,70497,71640,154,5,0,0,0,0,0,0,0,0,0,52638,658719,347031,403754,604119,217740,2284001,2
2130323,17541,8691,8850,1753,1795,1468,1714,1961,4701,4149,0,1366,4230,4429,6849,667,8595,8946,0,1590,2083,3364,4934,5570,141630660,66988132,74642528,13394246,14627882,11197119,12531896,15236989,41835236,32807292,0,11517781,32833525,35967493,57330673,3981188,69641956,71988704,0,10855144,18990405,30926030,41523791,39335290,3,330904,158816,172088,47156,44216,42378,51672,56045,89437,93053,65867,35490,37164,56149,43181,47203,46150,46575,46874,46911,48424,48766,171,6,0,0,0,0,0,0,0,0,0,42834,737815,353955,442203,687866,233990,2498663,2
2130322,12315,8497,3818,1566,1623,1527,1543,2238,2091,1727,0,2064,2460,2423,4034,1334,4825,7332,70,1534,2009,2475,3108,2960,126640808,89443737,37197071,14018475,24545548,12702661,17133089,21043964,20758252,16438819,0,14744119,34749147,23788733,40136194,13222615,45033257,64272541,434777,12463026,17884096,23271434,29750617,25501850,3,261344,126224,135119,32274,32818,39856,36268,45651,74476,75660,53540,28716,28692,41828,32908,36806,36060,36247,36036,36170,38725,41300,8,9,0,0,0,0,0,0,0,0,0,7767,126175,61748,71637,108464,47619,423410,2
2130319,7077,4158,2919,769,1020,695,794,880,1206,1713,0,601,874,1254,3112,1236,4438,2461,63,1424,1153,1144,1661,1456,60142200,34526073,25616127,4091024,8359734,5651383,7565943,8857989,11161590,14454537,0,4338566,7259919,9501394,26072830,12969491,33895933,18079456,389773,10051578,8821115,9768495,14095922,8848505,3,747675,360565,387108,122276,80782,114975,116679,118121,194843,205778,145890,79698,85787,131738,98783,104622,101937,103491,101380,101867,114647,119730,34,5,0,0,0,0,0,0,0,0,0,108564,1345273,593877,703048,1215732,442565,4409059,2
2130318,28431,20756,7675,3902,3951,4630,3711,4562,4337,3338,0,4623,4841,6312,10649,2006,10368,17920,596,8063,6779,4519,4410,3921,204624988,147580694,57044294,26616434,27095739,33537561,26638168,33692792,34335808,22708486,0,29934416,34310305,45123101,75992344,19264822,75131014,126563145,3411728,52731647,47964222,35832085,30964364,30790115,7,385128,180166,204963,30475,84569,75600,57796,59552,77136,57463,61834,57919,66525,91738,49649,49423,50126,51101,50974,56480,65310,61714,266,37,1,1,0,0,0,0,0,0,0,103606,626015,367926,454100,682044,296793,2530484,2
2130317,16611,9435,7176,1889,1274,2043,1757,2472,3615,3561,0,286,2703,4405,6778,2439,7027,9298,498,2859,4039,4964,2696,1269,157121894,90183967,66937927,16301857,13109027,18612960,20020692,22139431,33972776,32965151,0,3554816,25059263,40207601,65082188,23218026,70205176,77965412,2722532,27105399,37906314,39991548,26720791,13724004,3,477008,226535,250474,62273,48842,63994,65467,82538,153897,129807,94122,53934,54615,81691,62841,67263,66423,66116,66160,65470,71002,74574,107,9,0,0,0,0,0,0,0,0,0,63176,718135,293121,358004,557500,214751,2204687,2
2130316,1691,1086,605,120,212,182,181,391,363,242,0,90,393,272,936,0,1027,634,0,90,242,423,424,483,11217317,7022150,4195167,724867,1464835,1359127,1057098,2416223,2694089,1501078,0,558752,3005178,1788006,5865381,0,6505682,4500216,0,664461,1479936,2488710,2854165,3518625,1,45026,21269,23757,5794,4902,5975,6455,7812,14088,12812,8963,4925,4815,7385,6126,6401,6311,6299,6331,6258,6627,6799,18,1,0,0,0,0,0,0,0,0,0,63176,718135,293121,358004,557500,214751,2204687,2
2130314,21599,15760,5839,3114,3374,3035,2729,3508,3216,2623,6,4859,3465,3653,6908,2708,8651,12422,133,2941,4477,3979,4949,4591,204606112,143743360,60862752,27897354,29148478,26926950,25096084,34674494,33392354,27470398,16962,43587689,33986749,34884096,65797576,26333040,81865988,108170429,1482049,20862869,38579193,40235586,44873161,44003559,4,1296856,588321,708534,163444,149460,202424,199982,218325,363219,339782,257536,145657,147655,229028,177198,183533,180381,181606,180711,181153,193410,196058,202,21,1,0,0,0,0,0,0,0,0,58498,404164,202783,249958,372185,167790,1455378,2
