상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,616,387,229,93,43,109,49,93,125,104,0,0,0,15,321,280,397,192,0,136,174,93,98,87,26857068,17005089,9851979,4144121,1670752,4501749,2637167,4051300,5566446,4285533,0,0,0,507777,14490772,11858519,16352078,9047177,0,6666628,6955462,4100441,3909342,3767383,2,145517,67147,78370,24334,13530,26184,27154,21362,32952,34203,31453,17958,17963,25499,18440,20537,20714,20984,20959,20935,20823,20566,935,11,0,0,0,0,0,0,0,0,0,92302,1132651,432245,501141,941946,323593,3423878,0
2130323,835,658,177,159,74,116,191,118,148,29,0,0,19,73,546,197,639,165,4,11,66,85,290,347,40691895,31557918,9133977,9471019,2398659,3637544,12107131,3943565,7595196,1538781,0,0,691712,6174495,26146833,7678855,29078182,6345472,123248,449065,3095915,3033989,11943578,16777859,4,347808,171022,176786,54293,45265,43682,54020,60337,90211,94749,72545,39982,40555,57081,42896,49441,49168,49913,49131,49706,50548,49902,171,6,0,0,0,0,0,0,0,0,0,37483,687649,346323,424170,668960,221300,2385885,0
2130322,1539,1011,528,237,219,225,173,157,281,247,19,0,19,77,917,507,1075,452,0,198,228,191,640,267,51103291,31924367,19178924,8416517,6984953,6611970,4971843,4939084,10799248,8379676,1408318,0,350457,2530175,30398264,16416077,34739048,15864516,0,6768529,8053369,6617621,19760340,9403707,6,267658,130283,137374,35434,34410,39751,36567,46689,74804,73696,54889,30569,30763,43998,33741,36920,37420,37324,37134,36840,40092,41927,8,9,0,0,0,0,0,0,0,0,0,7644,122669,58956,68358,107563,46626,411816,0
2130320,533,352,181,87,70,57,67,71,80,101,5,25,94,85,258,66,296,227,8,33,128,186,115,54,9960337,7019571,2940766,2303020,707578,681789,2089779,1237405,1292593,1648173,116827,674492,872460,920683,5372458,2003417,5462843,3866800,33286,303956,1727447,5206823,1594422,463709,1,124523,59395,65128,14553,16007,22023,19846,20910,31184,26676,22788,17049,18602,24806,14600,17814,17435,17526,17559,17888,18428,17871,173,12,0,0,0,0,0,0,0,0,0,87839,1367555,506494,585313,1079228,368432,3994861,0
2130319,923,699,224,379,167,125,14,14,56,168,0,14,140,224,461,84,474,435,0,28,84,154,406,237,21233893,12745116,8488777,5442534,2751124,4144671,196380,210407,2791403,5697374,0,280543,2552941,5456561,11342950,1600898,14150182,6326245,0,280543,1514932,2987782,9668861,6024308,1,805891,391136,414755,145551,85305,124918,122179,122580,205358,210337,161053,92755,96597,141481,103667,111738,110927,110780,110043,110339,124283,127785,34,5,0,0,0,0,0,0,0,0,0,99051,1294136,582513,685280,1197957,420669,4279606,0
2130318,52933,33168,19765,5775,6571,6463,6592,7767,11520,8245,74,0,2236,1679,29470,19474,32056,20877,2922,23646,14778,5303,4885,1399,2124916591,1310139428,814777163,225136241,259904024,266419007,254474735,304205421,478548374,336228789,2197510,0,41016474,48183376,1192656306,840862925,1320153526,804763065,113404369,925876447,655074047,225904234,159493814,45163680,47,364333,171251,193081,30916,75208,71427,54570,55926,76286,52301,61494,55245,65491,89790,40012,48296,48718,49565,49437,52672,58954,56690,266,37,1,1,0,0,0,0,0,0,0,92359,562218,339507,414865,634830,276367,2320146,4
2130317,408,260,148,83,28,28,74,47,65,83,0,0,9,38,259,102,251,148,0,9,131,65,111,83,17801292,10234581,7566711,3588146,1478018,678587,2900263,1589567,3755469,3811242,0,0,185914,1227035,10727253,5661090,11694007,5586725,0,520560,7194883,1877735,4257437,3430118,1,507036,241268,265767,68133,52511,66940,68868,85670,164912,133286,100741,59209,60574,87497,65729,70799,70871,70728,69770,69764,76114,78991,107,9,0,0,0,0,0,0,0,0,0,59304,665209,285237,341299,544849,206053,2101951,0
2130315,950,636,314,112,116,89,134,185,171,143,0,0,0,9,412,529,557,376,18,349,303,114,105,44,36865807,24917496,11948311,4648408,4330982,3115977,6366455,6455674,7207096,4741215,0,0,0,179337,15484832,21201638,20840008,14730090,990836,14426637,11610706,4284843,2811337,1445739,5,608991,294570,314419,82675,97895,117969,98827,92223,119402,134413,126075,85791,86224,107233,69254,89427,89230,89990,90938,89987,81086,78332,1372,15,2,0,0,0,0,0,0,0,0,67349,1625715,473504,591653,1463452,371709,4593382,0
2130314,3838,2830,1008,537,427,573,592,701,671,337,36,0,8,173,2357,1264,2564,1177,8,124,478,1173,953,1003,123700361,92843996,30856365,17184150,13939675,19152009,20569375,21998787,21230963,9625402,1579206,0,308223,4652429,69854372,47306131,84433238,35205666,270928,4800522,16156255,38366278,30769739,29275182,11,1369696,628715,740982,183970,163121,214587,213415,225355,369249,339455,273036,163512,164548,245303,183842,192609,191762,192755,191058,192650,203886,204978,202,21,1,0,0,0,0,0,0,0,0,52695,355359,181642,217956,337793,152559,1298004,0
2130313,334,260,74,72,35,53,49,51,47,27,0,0,0,5,158,171,180,90,0,43,37,21,67,100,18193653,13994194,4199459,4114781,1976298,3320616,1845853,2736646,3073153,1126306,0,0,0,1127969,7186231,9879453,11914088,3898184,0,1535738,1212431,669680,5105296,7289126,8,927061,427025,500035,127282,135680,190332,150133,129441,194194,272792,193979,100956,98846,140076,120413,131700,129745,131075,130987,131673,134653,137225,3469,33,0,1,0,0,0,0,0,0,0,41088,565975,297581,336592,610691,244528,2096455,0
2130312,1572,1024,548,231,208,255,154,176,270,278,0,15,200,346,850,161,929,643,8,157,290,197,363,557,30975482,21714052,9261430,5966023,3931220,6301455,2557551,2957803,4639536,4621894,0,591561,3595459,5170393,17441006,4177063,19853629,11121853,230898,2547688,4755956,3736904,9352223,10351813,4,324372,153239,171134,50104,41469,66371,56904,46201,63323,67650,61378,43877,46110,64177,41183,46417,45387,46428,46219,47044,47036,45842,619,9,0,0,0,0,0,0,0,0,0,78896,959771,472068,564626,911739,334133,3321233,0
2130311,31696,21382,10314,3511,3988,4305,4212,5366,6862,3452,38,0,359,2323,18055,10921,18206,11651,285,8402,8398,5922,3988,2861,1236902994,846203068,390699926,133049459,154033410,162249254,169256458,227614487,277413542,113286384,758326,0,6513054,75787740,750615320,403228554,743772272,366883969,7168034,282780084,297872653,218647485,170371803,133816182,19,834795,404469,430325,150739,119598,139267,148921,115389,160880,191799,158386,104793,114298,163794,101724,117396,117446,118678,119077,120621,124619,116958,377,17,0,2,0,0,0,0,0,0,0,88372,1397721,789487,936503,1572387,636273,5420743,1
2130310,6040,4445,1595,856,1002,604,900,1083,1126,469,12,0,0,6,3039,2983,4189,1391,213,1008,921,1168,1280,990,234732587,176139912,58592675,33396281,40953060,23856011,34467196,43467364,43406244,15186431,597365,0,0,175192,117387545,116572485,151394940,52738988,10084005,37509681,31804099,39437196,51185731,34113215,9,211820,98261,113560,46318,21102,23708,37019,34027,49645,24967,40548,37899,41800,47728,18879,29637,30054,30929,30781,31410,30451,28559,298,30,0,3,0,0,0,0,0,0,0,15951,392083,212683,266804,366210,148437,1402168,0
2130306,316,224,92,29,58,52,25,60,46,46,97,0,0,0,52,121,153,12,0,5,46,76,24,15,184712795,110197379,74515416,16046582,33612419,28010948,7802421,24725009,37257708,37257708,83493824,0,0,0,13813927,50147336,78251531,5473261,0,642741,32598921,42819675,4350865,3312590,5,142637,70948,71688,5119,31557,44303,29652,16630,15377,37362,32435,19664,18244,19529,15402,21205,21018,21184,21995,21536,18025,17674,235,4,0,0,0,0,0,0,0,0,0,42097,258980,117091,129691,207898,86241,841998,0
2130303,2799,1912,887,289,404,351,382,486,495,392,52,0,0,0,1477,1270,1557,1128,21,1148,990,275,232,20,119088281,82431750,36656531,11038685,15905290,18973772,17560887,18953116,23430352,13226179,1338523,0,0,0,59941256,57808502,68178591,45791079,356320,46692809,42144374,13677702,10191760,906705,6,362410,182511,179900,18755,80492,91098,70336,47483,54245,61872,68503,54141,56146,79811,41938,52818,53081,53408,56046,56738,48574,41745,242,5,0,0,0,0,0,0,0,0,0,150896,1643570,646218,787087,1637416,610216,5475403,0
2130302,735,425,310,60,84,67,79,135,226,84,0,0,0,0,377,358,304,395,18,310,261,91,18,0,46218997,29823510,16395487,4546878,5418590,3602269,7234913,9020860,11699781,4695706,0,0,0,0,20295415,25923582,19621129,23086718,1299976,17434254,14627765,8179520,1166332,0,2,50731,24837,25893,3964,12033,12111,9911,6647,6065,7131,9873,9048,9386,10942,4353,7465,7465,7465,7918,8084,6821,5514,58,0,0,0,0,0,0,0,0,0,0,87316,1780137,965468,1183534,2120248,733567,6870270,0
2130301,2269,1912,357,398,276,379,407,452,215,142,0,0,0,39,1389,841,1412,458,34,310,457,560,333,175,113670797,94094094,19576703,20000198,11157647,19293809,22270123,21372317,13630850,5945853,0,0,0,1485052,70469355,41716390,68730208,19327690,1084144,17023884,21434429,25409623,13777662,9328155,7,62631,31177,31455,5525,10002,14615,12030,8044,12416,10361,12743,10363,10529,12306,6330,9583,9516,9685,10097,9917,7326,6509,35,3,0,0,0,0,0,0,0,0,0,50329,1114965,468665,566186,994720,325112,3519977,0
2130299,13218,9811,3407,1808,1864,1922,2127,2090,1807,1600,0,0,0,791,6176,6251,6195,6100,38,3183,2635,2222,2918,1300,649182568,491870737,157311831,87999995,104343121,90443603,113039088,96044930,80207566,77104265,0,0,0,25976522,289633152,333572894,304740775,281213980,1041276,150925311,126390194,118880491,137893649,50823834,2,38888,16814,22075,6765,5807,6530,7511,5835,6440,4040,6534,7465,8357,9230,3262,5248,5337,5556,5581,5863,5892,5412,1850,11,0,0,0,0,0,0,0,0,0,168718,3779303,3261333,3894803,5225860,1577062,17907079,3
2130295,2318,1413,905,252,397,305,235,224,650,255,0,0,0,0,1075,1243,1609,615,0,537,751,426,220,291,114265990,70887803,43378187,13589236,25169608,12038788,10977564,9112607,31867167,11511020,0,0,0,0,53738261,60527729,77098462,29285925,0,28506163,40242289,19549224,8788727,9297982,3,268951,123957,144994,26367,56352,52130,37810,36778,59514,54590,46045,31453,37292,59968,39602,37508,37163,37567,37367,37999,40749,40596,122,18,1,0,0,0,1,0,0,0,0,29164,522655,249894,284186,483996,234887,1804782,0
2130294,5272,3579,1693,776,695,582,790,736,1055,638,0,246,939,1591,2261,235,3190,2082,92,564,622,949,1074,1971,136303635,98863601,37440034,19176912,22758058,11137636,30596456,15194539,19347905,18092129,0,3682548,19744916,41902462,58329547,12644162,115281682,21021953,742947,5058066,5883243,10799279,31486787,82333313,3,281669,131842,149827,41322,46973,45282,39459,36183,72450,56928,55650,39705,41436,54216,33734,40235,39805,39822,40167,40731,40775,40136,102,12,0,2,0,0,0,0,0,0,0,123414,946169,496976,588858,948852,421994,3526263,0
