상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130324,1554,919,629,45,167,206,174,327,404,225,6,6,91,206,937,302,944,508,6,19,187,347,624,276,63693885,36999878,26533389,931582,6713817,8018032,7876689,13459758,16395205,10138184,481853,481853,2248005,7908812,40263627,12149117,41085348,18143367,160618,854486,8442063,16415122,21432174,12084871,3,459772,208444,251329,72778,50427,65855,71189,70730,128794,131738,90775,51528,51448,73557,60725,66246,65632,64805,64810,64266,66298,67717,154,5,0,0,0,0,0,0,0,0,0,45326,599357,325013,383230,559853,192553,2105332,0
2130318,29222,19628,9594,3405,3725,3671,4135,4692,5129,4465,1373,0,9289,3850,10369,4341,15614,12164,282,9492,7667,4514,3937,1886,1091435368,690264519,401170849,106949878,119858230,130603395,147527327,185325689,225279636,175891213,96309522,0,195216636,94495497,423101444,282312269,615918374,408050040,5604509,356691412,305344123,162997979,139265165,54065226,9,381567,179019,202548,29357,82373,75471,58588,57107,78673,60077,63587,57677,65397,87318,47512,50086,50474,50975,51222,55923,63001,59886,266,37,1,1,0,0,0,0,0,0,0,76070,450162,273222,335191,489368,211449,1835462,0
2130313,2959,2642,317,503,579,536,482,542,300,17,64,0,1595,247,722,331,1475,1166,16,618,624,557,371,456,95565691,75712259,19853432,12356399,18345992,14187547,13139869,17682452,17598318,2255114,4663850,0,36616689,6834820,27012769,20437563,41304329,28686598,413578,11618001,17880523,17067340,10539628,12471861,6,1005440,461317,544124,129842,145818,211261,169613,141820,207087,302866,210272,107906,104222,149792,130382,144550,142114,141533,141113,141654,145775,148700,3469,33,0,1,0,0,0,0,0,0,0,42814,574960,307184,354183,625664,239566,2144371,0
2130310,3909,2821,1088,576,518,602,618,507,673,415,6,0,1561,649,1485,208,1893,1544,144,579,544,735,867,570,138092962,104235485,33857477,19573152,19458078,19629203,25692074,19882978,26607288,7250189,176054,0,35258532,21334860,63117107,18206409,63130315,36854402,1743218,14290131,19346429,23808096,23253549,17543291,4,211859,95107,116752,48064,22368,22914,36559,32639,49312,25412,42559,37800,41098,46461,18531,29824,30279,30862,30706,31362,30257,28566,298,30,0,3,0,0,0,0,0,0,0,17411,415944,203793,280706,363368,143706,1424928,0
2130306,7369,6955,414,979,1221,1620,1501,1634,396,18,12,0,4372,297,1681,1007,2573,2998,88,1595,2148,1060,544,137,443713884,407996101,35717783,51283210,73942562,96211080,82038442,104520807,35104513,613270,128146,0,129848659,20155629,152151350,141430100,153738254,98980171,1222614,49889093,96361976,66294135,32346973,6603633,12,149667,75406,74261,5544,31329,45931,32210,18529,16124,35176,32961,22792,21356,21770,15612,22305,23599,23415,23558,22104,17810,16877,235,4,0,0,0,0,0,0,0,0,0,43256,274794,128597,142209,227917,91780,908553,0
2130304,61,53,8,10,8,7,14,14,8,8,0,17,24,12,8,0,18,43,0,0,0,0,21,40,2693471,2412382,281089,512364,131649,426971,565735,775663,281089,281089,0,761430,1330725,281089,320227,0,836151,1857320,0,0,0,0,885963,1807508,1,17369,7779,9589,4813,1315,1469,3256,2479,4038,6131,3542,1669,1635,2039,2354,2562,2560,2556,2549,2565,2341,2238,138,7,0,1,0,0,1,0,0,0,0,25527,252534,140371,171497,228623,82120,900672,0
2130303,1832,1343,322,273,274,261,261,274,191,131,107,72,261,416,560,356,631,689,60,84,261,179,392,404,173596892,125375533,31061452,23462575,24390137,25947966,20156647,31418208,18242063,12819389,15221539,1248641,6159966,10072377,86429800,52526201,81304421,15126404,1938368,7051853,27565255,21762043,28457142,11594532,7,426825,215586,211238,21939,101165,108163,83008,53137,59411,74478,78995,61610,63236,93769,54739,59799,64287,64806,65848,67493,56924,47670,242,5,0,0,0,0,0,0,0,0,0,132325,1565828,604423,744144,1544932,573589,5165241,0
2130302,7797,7089,708,1365,1371,1419,1525,1409,533,175,5,20,5177,578,1184,833,5062,1716,5,1134,1852,1531,1073,1184,273332459,224526996,48805463,30528876,42800235,42015525,46929482,62252878,34197540,14607923,752598,138477,73607071,9791296,99448764,89594253,159661600,69653423,135468,66598373,67166840,39252990,35361557,20799794,4,57132,27438,29695,4257,14315,13936,10751,7187,6685,7354,10173,9903,10422,13087,6193,7971,8517,8589,8732,8991,8030,6303,58,0,0,0,0,0,0,0,0,0,0,96238,1815192,1002938,1255248,2200302,768982,7138900,0
2130301,4347,3278,1069,619,658,649,708,644,482,587,0,16,1927,1051,1349,4,1788,1901,180,951,788,557,808,406,67512260,50320991,17191269,9687139,9494527,9574084,11551499,10013742,7641262,9550007,0,343353,31882137,14342283,20910989,33498,25113494,26469526,2242257,13390737,12039940,7199929,10977849,5732307,2,73740,36319,37421,9302,10906,17245,13263,9466,13558,11318,15501,12746,12286,14350,7539,10844,11537,11657,11497,11348,8691,8165,35,3,0,0,0,0,0,0,0,0,0,55487,1183249,504578,624033,1045631,339572,3752550,0
2130299,42088,27821,14239,5270,5104,5033,5324,7090,7858,6381,0,282,16581,8829,16368,28,15995,23349,1096,11545,9268,7123,6865,3449,955890799,606668250,348763285,114954557,111254871,113574565,119256786,147627471,192951859,155811426,0,4699892,390107493,189017037,371607113,459264,363460153,502117376,19487637,240775768,218557051,158596836,151702433,76457802,8,42031,17636,24395,6849,6299,7019,8079,6574,7209,3811,6766,8428,9356,10321,3348,5651,5750,5777,5811,6297,6696,6050,1850,11,0,0,0,0,0,0,0,0,0,180178,3951892,3422616,4158076,5492224,1675938,18880924,4
2130298,4033,2659,1374,534,534,545,496,550,741,633,0,106,1621,974,1332,0,1909,2124,160,595,509,1030,1217,522,58842972,38434607,20408365,8002191,7221718,8005491,6696451,8508756,11253339,9155026,0,1556547,24876699,14055673,18354053,0,26990364,31852608,1883625,7774391,7091725,16335908,17140613,8616710,2,57586,23872,33715,7744,9784,9894,10083,9402,10680,2087,8670,12404,14547,15873,4006,7696,7785,7957,7910,8735,9475,8028,2,2,0,0,0,0,0,0,0,0,0,169948,3900911,3394268,4121904,5442147,1646150,18675328,4
2130295,6578,4084,2452,251,865,921,934,1113,1198,1254,28,42,585,1547,4111,251,3297,3239,14,1029,1351,1197,1495,1464,118843088,68364133,49973692,2633936,14646895,14854543,16537043,19691716,25752638,24221054,320532,348404,11826647,28484127,74445457,3233190,63326959,55010866,184731,16291811,24169984,21904757,27897631,28073642,2,278359,128864,149494,28837,57689,54202,39043,39372,59218,59978,50192,31984,36458,59310,40437,39283,38385,38453,38423,39095,42218,42504,122,18,1,0,0,0,1,0,0,0,0,30957,548268,277133,321377,509734,251594,1939063,0
2130285,17409,10419,6990,1718,2060,1813,2163,2665,4175,2815,1574,82,2369,2149,6992,4243,8652,8273,684,8570,3994,1620,1560,497,715976578,444065586,271910992,66629468,85627445,81940229,92858152,117010292,179583875,92327117,51474064,436928,93009970,64772008,281990005,224293603,397047251,266603177,12088704,303896904,181231623,76223524,65664715,24544962,9,942447,495924,446523,71400,333680,192344,119472,97625,127928,131231,148348,126702,152403,241682,142083,124463,123038,127863,128952,140714,154935,142482,615,31,1,0,0,0,0,0,0,0,0,393553,4860589,2078601,2466728,4683125,2061521,16544117,4
2130284,2035,1501,534,247,201,343,353,357,333,201,0,23,60,475,1249,228,1202,833,5,542,609,359,360,160,47482701,34039631,13443070,5230885,4335443,8277587,8190238,8005478,9105341,4337729,0,320128,1481733,10875194,30321115,4484531,27699147,19783554,92010,11642914,12807429,10309229,9510610,3120509,2,76568,39985,36584,4389,23822,16062,9908,9042,13344,20447,13487,7851,8680,13968,12134,10226,9894,10118,10226,10699,12634,12775,17,4,0,0,0,0,0,0,0,0,0,386098,4884747,2071833,2455384,4657905,2048803,16504770,4
2130283,3454,2601,853,546,365,485,511,694,628,225,0,565,1230,1274,385,0,1222,2232,0,60,258,540,605,1991,47412495,36237541,11174954,7647418,5562671,6640124,6935798,9451530,7621860,3553094,0,9656996,16657945,16391836,4705718,0,16402001,31010494,0,673457,3767383,8962658,8720500,25288497,4,1042157,537060,505097,63401,329325,212401,135749,124796,176487,218453,179292,120901,139382,225002,159126,139000,135783,139544,140545,146955,171145,169184,25,5,0,0,0,0,0,0,0,0,0,387400,4879750,2080005,2478947,4718719,2088062,16632883,4
