상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120119,3045,2129,916,469,376,469,367,448,468,448,0,0,0,91,1651,1303,1894,886,41,336,254,732,1049,366,108765068,78324616,30440452,17007875,13447851,16560836,14365351,16942703,16669795,13770657,0,0,0,2638451,61539752,44586865,66525416,27932345,1651705,9824690,8215754,24680870,38335437,11749304,14,733297,342816,390482,111410,124229,141711,133915,95868,126162,144988,142569,111528,115953,141443,76816,105061,104631,106802,108230,108015,103562,96996,1427,105,0,7,0,0,0,0,0,0,0,90031,1502923,748369,937749,1651258,529090,5459420,2
2120116,2099,1505,594,300,295,266,305,339,388,206,5,0,0,70,1444,580,1268,718,5,280,591,369,428,315,73749770,52925669,20824101,12081420,9672021,8108369,11629043,11434816,14122035,6702066,137680,0,0,1870973,48173251,23567866,45058241,23206456,172100,10616112,19816086,14190874,12956672,10512852,3,183856,92590,91266,24426,30096,33593,26135,26272,43336,32975,37373,27539,28011,37052,20907,25769,25666,26032,26029,26413,26999,26950,117,23,0,2,0,0,0,0,0,0,0,104735,1703276,1188756,1296844,1804697,583787,6682095,0
2120114,6051,3853,2198,598,650,823,714,1068,1069,1129,14,0,309,399,3855,1474,3153,2468,358,501,467,2089,1704,502,150655203,94823173,55832030,13849145,15068776,19653786,20431346,25820120,29712412,26119618,241548,0,5798558,7788639,96284248,40542210,79912124,58199898,7058210,12202535,11514733,52353889,42572750,12409903,8,1581274,736006,845267,463217,159339,186630,315858,214248,241981,287943,309612,231135,247709,321018,183857,224115,224351,228143,230360,231609,227781,214914,13614,89,10,13,0,0,0,0,0,0,0,18450,281236,207620,262719,367445,156362,1293832,2
2120113,46759,31288,15471,4630,6737,6789,6435,6697,8208,7263,89,39,942,2874,28353,14462,26904,16489,2554,11107,7216,9351,10166,2999,1535365127,1054307717,481057410,180745878,227738044,237166815,203358260,205298720,264271885,216785525,2215285,1429211,22467553,72751519,873595032,562906527,880693128,494622430,65274452,395491914,258926145,263329586,307162601,85130858,11,1381311,635058,746253,366114,161802,162685,271565,200313,218833,382612,264604,173710,178345,232443,149597,194133,194623,198796,198490,199328,203238,192702,628,66,1,5,0,0,0,0,0,0,0,42172,502254,345523,444319,653447,304535,2292250,4
2120112,6003,4092,1911,640,686,799,815,1152,1185,726,16,0,101,453,4159,1274,3398,2465,58,945,1659,1330,1185,686,129401839,90044500,39357339,14020655,15208301,16197283,19375403,25242858,25671896,13685443,219773,0,2304090,8460744,90057427,28359805,74913423,49137700,1678689,19136767,32711260,29151486,26095885,15277038,22,1197582,551859,645722,142956,211210,265322,189358,155814,232920,229705,222032,164876,178731,243255,158982,172086,169785,171318,174312,174201,172894,162987,1633,46,1,5,0,0,0,0,0,0,0,95088,1231853,604062,705433,1154356,410151,4200943,2
2120111,7060,4889,2171,782,807,977,1155,1168,1031,1140,104,0,32,481,4050,2393,4256,2665,45,842,1192,1973,2029,841,147389231,100388814,47000417,15414371,14785360,21434247,25097742,23657094,22705109,24295308,2573518,0,685120,9998393,83230743,50901457,88739401,52211395,763196,14844286,22184143,39336071,45143173,18679928,7,731027,345683,385344,110656,105313,118038,119305,111185,166528,154484,142562,93758,100796,142834,96594,103206,102814,102349,103021,104080,109073,106482,1828,42,1,1,0,0,0,0,0,0,0,62694,496007,252715,298781,481222,200392,1791811,2
2120110,16853,13085,3768,2519,2493,2424,2697,2952,2744,1024,18,21,200,2080,10291,4243,10011,6821,280,3364,3746,4222,3638,1582,293807428,219634468,74172960,39991481,40781510,42403096,45636511,50821870,49051541,25121419,605595,404081,3519924,29469608,176221159,83587061,180352057,112897229,5358594,59869810,53056099,74006186,72883735,28074862,4,942495,448977,493520,183267,130587,133385,154095,142712,198448,173322,172484,131932,145616,198789,120353,134622,134696,135375,136783,137274,136794,126956,1858,71,0,6,0,0,0,0,0,0,0,116552,1440695,665669,799382,1539466,582703,5144467,2
2120109,9477,5900,3577,601,1169,1345,1194,1591,1881,1696,157,0,397,726,5821,2376,5139,3725,128,726,1281,2884,2644,1199,212954267,133013186,79941081,11953768,30851215,31829720,25151362,33227121,42185312,37755769,3806530,0,7786877,14974263,133690604,52695993,109887499,79396649,2233615,12930453,24523521,63299231,58916668,27380658,8,599727,283250,316477,151075,66854,73945,110336,90242,107276,120384,116348,86124,89324,115624,71922,85366,85294,86365,87493,87214,86121,81872,608,33,1,1,0,0,0,0,0,0,0,35324,359694,197626,245552,349745,150436,1338377,2
2120108,5158,3770,1388,647,782,834,606,901,829,559,141,6,191,430,2872,1518,3321,1766,33,680,812,1233,1653,675,119081700,88883502,30198198,15013179,17579435,20989671,14120408,21180809,18046532,12151666,3113218,135259,3735345,7617738,64114191,40365949,75206825,40144862,754714,11941224,18502664,31613956,37792922,14746206,16,864153,416488,447666,142618,115319,124133,145237,138311,198535,186696,167183,111249,116416,168227,114383,121886,121959,122887,123260,123513,126553,124095,992,66,1,3,0,0,0,0,0,0,0,112686,1335554,600643,705327,1221986,457599,4433795,2
2120107,3299,2604,695,494,469,418,556,667,350,345,0,0,0,51,2007,1241,1897,904,16,579,802,684,599,121,135349048,113226061,22122987,22610026,19815892,18665957,26228982,25905204,10890399,11232588,0,0,0,893633,77365474,57089941,74218368,33167450,375607,20114727,30829284,29505918,22363398,4196883,3,1779108,830121,948985,223751,282828,384080,321641,272781,294025,278112,357462,294190,300820,363732,184793,266917,264327,266176,274066,274434,226065,207123,13077,97,2,10,0,0,0,0,0,0,0,124978,2761804,1191405,1372456,2951051,951373,9353067,2
