상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110406,155221,83945,71276,15354,15952,16001,17508,19130,33465,37811,54,8888,51275,45449,45440,4115,95967,57288,560,8222,14702,18531,38633,72609,4866270524,2419055693,2447214831,431811221,462782753,451745566,497143830,575572323,1123234046,1323980785,2082076,68675697,1248490748,1356518635,1947744910,242758458,3127859291,1606802716,6501668,205109176,416989490,654743386,1218386566,2232931709,72,175158,85089,90069,19660,17711,18611,22023,29591,67563,33942,38996,22418,24657,34955,20188,23768,24376,24399,24135,24143,26766,27570,659,11,0,0,0,0,0,0,0,0,0,92143,1217613,570949,625073,901872,293192,3700842,3,11320521
2110407,96442,67656,28786,12572,12728,13243,13450,15663,14710,14076,1217,8492,26103,14779,33424,12427,56355,37130,667,9559,15432,17950,24610,25234,2773822255,1836112834,937709421,336963510,328591547,348581497,356197699,465778581,489266811,448442610,61817643,100328541,551869635,351506025,1190065216,518235195,1661329043,956602303,9306252,217424661,422465591,503186344,711089761,753707352,91,996547,491992,504555,109839,111456,113506,140014,175068,346662,282601,207339,111179,111286,154952,129189,141609,141690,141758,141076,140332,143356,146725,562,37,2,0,0,0,0,0,0,0,0,32730,207204,114133,127422,193240,66807,741536,3,11320521
2110408,46220,35802,10399,5680,7148,7961,7231,7782,5913,4486,724,4804,11659,10939,16159,1932,19298,22429,614,4662,11110,10495,9228,5617,1553456747,1159655426,391616005,253876533,207569332,250215029,196223699,251770833,220641174,170974831,16014313,80418060,472587402,285262809,622509269,76613508,546900440,416359051,7097070,81674258,258661528,228270150,244955274,142652601,24,332875,151119,181755,53668,42397,47876,46465,52774,89694,68501,65038,43518,46511,67446,41862,45819,45237,45081,45015,45316,51975,54431,359,14,0,1,0,0,0,0,0,0,0,53982,374956,209847,236737,342958,125012,1343492,3,11320515
2110409,147359,104448,42900,19515,20102,20542,20315,24190,23261,19639,2620,15259,37204,28248,46579,17438,70222,73049,2252,25812,35958,34527,31206,13528,2592260383,1718267002,873671363,315346931,307170173,321802099,344516139,435057220,482014785,391656578,145607244,84546215,487594473,281994077,1028231815,563964541,1378878378,1052946193,25406993,401147864,567078213,609915512,545350152,283247858,73,778470,344985,433485,129508,94981,111534,114413,123670,204363,151194,149611,104930,115318,164788,92629,108384,106965,106408,106773,107979,120799,121163,3957,8,1,0,0,0,0,0,0,0,0,127253,1614874,857263,1006634,1600189,551332,5757545,3,11320515
2110410,162614,113559,48759,19626,21730,22882,22217,27104,25825,22934,9257,9448,32681,23421,56398,31409,85604,72480,2334,34054,36393,36203,31125,17972,4219521037,2873436482,1336652280,476602575,547912158,571427977,557424451,720069321,747072705,589579575,409680432,68887520,519874639,371097741,1649917591,1200063114,2368228613,1655035221,37412394,794276353,912773387,968950167,873651258,436200272,99,404147,197088,207059,61894,52603,52761,61963,67713,107210,75929,78842,57943,61223,82478,47732,57497,56708,57419,57133,57350,58915,59124,957,22,0,0,0,0,0,0,0,0,0,123252,955228,498942,567867,866882,285450,3297621,3,11320690
2110411,41245,36243,5002,6015,7193,7417,8059,7559,2661,2341,120,3817,20915,6316,8739,1029,22512,14329,104,5071,7692,7349,10314,6317,867229980,749508856,117721124,124077184,149278335,147306648,173978149,154868540,68971242,48749882,7239448,36476057,435745652,89296319,230635410,60478753,483847907,277801058,943004,67712545,155654806,167031860,220581157,149725593,26,472663,227970,244693,53508,52883,63384,72266,78351,152271,109172,97638,58918,60135,85158,61642,68186,68300,66602,66641,65877,67739,69317,413,7,0,0,0,0,0,0,0,0,0,73339,575878,296433,334364,485241,153671,1918926,3,11320522
2110412,9991,7951,2040,1653,1426,1513,1543,1816,1048,992,0,79,5131,1191,2814,776,5902,2811,0,777,1230,2126,2664,1916,426180525,347971488,78209037,60695189,85134888,43801756,77875589,80464066,36276210,41932827,0,26161252,179772899,35748421,136501351,47996602,284252579,91263768,0,21503066,47122542,81649535,84442339,140798865,6,140136,66494,73642,30796,14432,17753,20229,22564,34362,31898,30108,18189,18097,24199,17645,19723,19698,19789,19779,19934,20420,20795,25,3,0,0,0,0,0,0,0,0,0,12337,208067,103706,133255,165985,61942,685292,3,11320690
2110413,12844,9783,3061,1854,1714,2022,1880,2313,1788,1273,18,766,4991,2168,4541,360,7932,4563,134,788,1935,2127,3591,3919,384993247,259252043,125741204,46052704,58429475,49112667,42759306,62897891,73102622,52638582,273599,10983734,110572459,48464819,183913245,30785391,214204360,136126688,1935933,16359817,41113389,62194051,110741585,117986274,8,116918,54046,62872,20244,11408,14446,16401,17000,37418,34305,23445,12224,11802,19134,16009,16646,16591,16634,16471,16827,16952,16799,54,12,1,1,0,0,0,0,0,0,0,21676,157751,81511,96010,134774,52263,543985,3,11320522
2110415,252504,180311,72183,31576,35471,35917,36149,41198,39327,32856,2403,24752,80280,46292,79272,19505,129559,116459,4380,41826,49097,50996,59664,40054,4115061337,2831873643,1282888078,502423701,548878348,563996517,533416321,683158756,720995475,561892603,106434900,190959227,1081918373,605227522,1534400063,596121252,2286805651,1645350928,42110717,542027062,707226790,823052889,1079824384,737914728,113,1850089,874075,976014,305248,222136,232975,262672,301694,525366,477215,367229,215420,222049,326920,241259,259321,255756,254968,254926,256279,279643,289197,635,47,1,1,0,0,0,0,0,0,0,76352,975702,466537,520316,862326,295667,3196900,3,11350630
2110416,78405,52347,26058,9805,10116,10137,10607,11682,13384,12674,263,5664,24356,16379,26770,4628,37690,35951,633,6180,12551,15841,19215,19222,3828969963,2292577826,1536392137,451161749,404321571,392658470,475717319,568718717,785453490,750938647,11857313,73769856,1010799743,832641519,1613213850,284062374,1831291457,1521755084,9924626,156020020,485285445,698165038,925166069,1078485342,48,700672,321705,378966,154097,70836,80567,93202,110314,191655,143728,130219,96694,101482,142818,85728,97312,96221,96430,96333,96647,107631,110097,468,15,0,0,0,0,0,0,0,0,0,22369,255299,139491,166639,258109,107484,949391,3,11350630
2110417,24326,23000,1326,3890,5043,5380,5111,3576,1035,291,0,1243,14798,5391,2674,24,6508,17303,2037,11038,2171,3487,4576,500,150589792,136783042,13806750,21649554,28853966,34403755,28786189,23089578,9169514,4637236,0,9480622,87083627,30138852,20575454,198237,52491049,85607447,8296682,51132736,16600935,26578177,31352381,4137585,12,391395,187882,203513,76015,61153,49273,53678,52888,98388,147558,84961,29501,26539,45191,57644,56501,57042,56778,55242,55052,54484,56297,26,3,0,0,0,0,0,0,0,0,0,51174,632511,319028,359217,496269,170022,2028221,3,11350570
2110418,15368,11325,4043,1984,2232,2429,2257,2423,2043,2000,54,1419,3941,3871,4823,1094,7870,6484,365,4358,3297,2934,2328,1076,186446790,132525204,53921586,20901467,23419816,27550600,28539861,32113460,30135072,23786514,324844,8153825,43874646,37634895,76879503,14641090,92042321,60731866,2597636,28439390,24523195,29767480,35601509,31844977,18,484821,268324,216498,100025,126391,57838,59571,48608,92390,112888,105969,70375,65499,74542,55549,71553,73815,75291,72754,67932,61599,61875,100,14,0,0,2,0,0,0,0,0,0,15713,192497,100606,125178,155614,56326,645934,3,11350560
2110419,310222,205783,104405,40230,39418,39144,39400,47591,52331,52074,9515,24707,75377,54636,101467,44520,172721,126474,3052,36840,50074,56754,83707,68771,8582106467,5471463589,3109726779,1056731777,1005518647,1053300181,1014799827,1341113157,1607863040,1501863739,404468741,148937296,1563839527,1143975436,3442258235,1878627232,5076606148,3085922071,55351823,930394317,1300061051,1602639621,2388510794,1885570618,146,717563,339122,378441,127610,75623,77011,97004,129710,210607,160527,139980,95537,95733,136406,89379,99975,98887,98851,99174,99807,108640,112229,789,22,1,0,0,0,0,0,0,0,0,64091,861644,407704,454424,766530,261794,2816187,3,11350630
2110420,144400,113678,30722,19899,22142,24163,25022,22452,16433,14289,4019,15140,40525,28258,41344,15114,78483,61477,6702,49638,21626,23385,26061,12535,1866034850,1417860021,448174829,247566829,255994085,296380522,306195848,311722737,245459542,202715287,109528455,113130687,440984441,237532578,643516324,321342365,1018362963,662012561,68758134,517880453,272676077,331970935,312620676,176469238,70,592361,326521,265840,95549,157048,66978,74526,71942,126319,141951,121323,74894,73105,104727,76361,85104,86369,86588,85480,82801,82185,83832,814,18,1,0,1,0,0,0,0,0,0,62119,659222,312124,358245,526344,199880,2117934,3,11350560
2110421,345469,235362,110107,43737,43407,44760,47666,55792,61038,49069,6657,12454,65935,60995,137955,61473,180431,160500,7944,79684,75326,76730,67612,33641,6145111861,4162785216,1982326645,762568782,789372846,780667705,819455201,1010720682,1126479068,855847577,280236846,132758161,957281305,795072463,2637782831,1341980255,3531210404,2369721385,96431558,1173036313,1169396391,1365455707,1356675418,739936404,87,319255,160095,159160,37217,51566,42813,50277,49217,88165,60141,59992,39990,45737,69195,44200,44215,44535,44761,45079,45617,48913,46135,249,20,0,0,0,0,0,0,0,0,0,146450,1674451,796422,934336,1654751,611761,5818171,3,11350560
2110422,8426,6160,2252,1181,1288,1008,1211,1472,1234,1042,23,244,1536,1458,4333,818,4225,4063,53,1124,1589,2642,1972,925,162969642,113961045,48774091,21615875,27172271,15406699,21991089,27775111,22588710,26593119,1503952,5400901,27723190,24347323,80476339,23283431,79053719,79143597,1019007,26864091,28506993,44333653,38292422,19415655,11,641234,299666,341568,114347,99705,86184,89174,103400,148424,136423,121058,85901,89803,126898,81151,91306,90600,90873,90330,92174,93151,92801,277,9,0,0,0,0,0,0,0,0,0,172242,2329979,1440778,1686766,2663825,981162,9274752,3,11350720
2110423,342981,232564,110417,40459,44090,44653,44627,58735,62480,47960,5576,65810,69893,66784,98127,36791,186890,154505,7474,89594,96339,69966,53062,24960,3940970355,2623008438,1317961917,440665636,493307098,496072327,513376904,679586473,738413089,580256937,304155975,235814219,456453454,382945734,1473299442,1088301531,2471810688,1369898505,43075261,815889196,927048977,809127532,781713719,464854509,56,241055,116724,124330,33978,35752,34262,36885,35816,64363,49237,46653,29767,33913,50206,31280,33603,33516,33356,33616,33816,36883,36267,280,21,0,0,0,0,0,0,0,0,0,119072,1484664,692346,816525,1430285,519870,5062762,3,11350560
2110424,60718,42337,18381,6866,8529,8547,8348,10047,9408,8973,3911,3980,17202,10448,17739,7380,36918,22314,368,7061,10579,13765,17335,10118,1068923934,728017597,340906337,118158388,138033707,142112196,124554880,205158426,177571623,163334714,44006464,31613125,312491271,148805306,386174236,144503201,597655700,376278909,5498918,88164008,145736166,230973048,297700763,205861710,74,2141895,975633,1166262,340363,258459,249954,283038,376965,633115,579982,446444,246858,247688,343804,277122,304224,301441,299986,301538,300670,313966,320070,388,14,0,0,0,0,0,0,0,0,0,140383,2143712,1309612,1525229,2447633,887923,8454492,3,11350640
2110425,69452,47014,22438,7167,9668,9384,9259,11536,12089,10349,533,7372,20821,11316,23948,5404,42900,25458,383,6261,9978,12627,20884,18221,1482847797,959035130,523812667,123480565,207954528,191102790,186200359,250296888,288777069,235035598,64864824,71880235,361381529,184818103,624188851,174968197,876875871,562832817,5881221,137383743,198507262,325368675,457641814,314925970,59,585695,261430,324266,86412,67262,62740,78637,106512,184132,108780,110814,81830,90599,124666,69006,80604,80288,79487,79750,80691,91024,93853,130,14,1,0,0,0,0,0,0,0,0,99520,1598961,720081,803873,1368810,547779,5139024,3,11350670
2110426,33322,24314,9008,3955,5061,4970,4793,5535,4546,4462,725,1080,11333,5611,11185,3228,17003,14916,220,2772,4559,6911,10972,6488,990021759,716667818,273353941,102542472,149299807,152373644,138022828,174429067,141946475,131407466,55351534,22592479,307327409,134712452,343853847,124978527,551009909,376892325,7907498,52891445,131189394,200279925,337255654,198378317,76,1799166,791645,1007521,289557,234048,193799,256928,310235,514594,450744,358990,211041,222025,322884,233482,252036,247303,245882,247400,247203,274039,285303,337,26,1,0,0,0,0,0,0,0,0,32804,459098,230109,248100,358616,151569,1480296,3,11350640
2110427,9941,7245,2696,1404,1493,1390,1450,1508,1457,1239,0,2385,1892,1750,2994,920,4242,5144,124,1320,2226,2367,2108,1241,103932680,75722006,28210674,12355058,14829543,15579774,15079846,17877785,15867505,12343169,0,24410688,20845542,17007978,33147679,8520793,39890207,48840159,629664,10257512,20133114,24799319,21507945,11402813,3,112015,51056,60958,16776,16824,14543,17790,20788,25294,22583,23252,16539,17195,19980,12466,16327,16296,16336,16187,15819,15618,15433,363,4,0,0,0,0,0,0,0,0,0,108983,1490783,712487,822979,1255460,472944,4863636,3,11350611
2110428,44467,29938,14529,5778,5291,5653,5880,7336,7723,6806,1483,2843,11202,7603,15556,5780,22816,19852,388,6967,7147,8390,12371,7410,1008761752,669043118,339718634,134606646,117452930,124652592,119271164,173059786,184663569,155055065,41999427,27341309,206691335,118616002,419166568,194947111,556075925,379590820,3895107,110409055,133066928,182571656,295456633,210267366,96,3139650,1420777,1718873,491931,365398,353808,427717,520077,980718,963587,638712,315853,314110,474353,433036,450520,440437,437139,436979,438483,458732,477361,491,26,1,0,0,0,0,0,0,0,0,71074,1304124,559499,626190,1095212,427863,4083962,3,11350670
2110429,127422,94579,32843,17299,18747,18108,19679,20746,17713,15130,3775,8952,45387,21439,37103,10766,75821,42264,425,11660,19331,30973,32519,23189,3388845976,2279399994,1109445982,431540685,441381985,432947652,456496377,517033295,604130926,505315056,61013313,104246811,926542408,463136710,1426062805,407843929,1873112446,1048554010,5966762,202575391,514717297,733385638,829234382,635786977,108,2394579,1145950,1248629,314133,382916,352891,371276,373506,599858,608843,488389,282135,286596,412684,315932,341983,342392,340909,341397,341452,346432,340016,2074,41,1,0,0,0,1,0,0,0,0,111475,941928,454565,520429,890900,329400,3248697,3,11350595
2110430,88070,63747,24323,11988,12498,13223,12293,13745,13204,11119,410,10958,22853,15758,29468,8601,40910,45964,583,7624,14040,26900,23029,14698,1508517336,981662224,526855112,179751536,173515981,179946502,190006873,258441332,287972863,238882249,17884975,95398367,329568094,220297966,633748879,210285053,749955983,667762142,5565833,96611506,229153717,458865761,380265367,247255934,20,110092,49773,60320,21154,10547,9733,17271,17719,33668,17509,20606,16557,18133,24462,12827,15718,15642,15695,15815,15732,16054,15437,307,11,0,0,0,0,0,0,0,0,0,91453,1523204,662666,743000,1268336,509911,4798570,3,11350624
2110431,587317,406738,180579,76994,76923,76694,81693,94434,96829,83750,10489,43713,116867,96384,227751,92113,310402,271739,8978,81490,107740,148898,153489,81545,12006748759,7804630491,4202118268,1384353964,1403312512,1446471627,1558477505,2012014883,2288569387,1913548881,448522026,312276365,1590963271,1425902114,5381632906,2847452077,7223487082,4549453909,85212873,1331169905,1981350908,3141639341,3394690594,1838877375,159,570905,258517,312388,93389,68346,58935,86783,99632,163819,85319,99186,81777,91210,142943,70472,78508,77640,77883,77781,79302,89711,90081,124,27,0,1,0,0,0,0,0,0,0,84163,1447805,636927,712983,1229027,493957,4604862,3,11350624
2110432,32928,27478,5450,5197,5377,5690,5474,5740,2897,2553,208,2336,16661,4671,7581,1272,17544,11400,340,3924,4453,6887,7611,5723,1215007493,941642886,273364607,161214217,181627593,190567326,206247274,201986476,168406130,104958477,5920531,44309676,426860296,176780732,450703069,108002705,551206658,262431080,5086935,100406243,128728892,203153751,201386373,174875543,52,275265,131404,143861,52395,54122,29218,37825,44260,57444,64200,59072,39655,38105,44886,29347,39369,39730,39971,39302,38304,39128,39462,894,12,1,0,0,0,0,0,0,0,0,29789,303798,161668,193311,277638,124007,1090211,3,11350611
2110433,19932,13434,6498,2699,2506,2356,2562,3311,3710,3234,89,435,3948,4213,8289,2942,8853,10408,432,8304,3897,2296,2413,1923,414504792,282800372,131704420,55109800,54216712,49557591,54250224,69666045,85755715,59331558,947262,4372855,74025287,55366364,209239483,70234999,210878472,175844543,5186952,133168390,83609725,48379492,49828728,66549723,38,1505944,751309,754635,213437,433832,193731,184195,167332,313418,471788,302339,150254,145396,226202,209965,215519,214580,213364,213042,213261,216365,219812,401,5,0,0,0,0,0,0,0,0,0,40947,321378,178754,206781,311578,122330,1181768,3,11350595
2110434,5585,4064,1521,825,747,812,766,914,834,687,40,229,1455,872,1898,1014,3599,1572,72,941,1155,860,1578,565,114524425,84920490,29603935,19996832,15332560,18071299,13511643,18008156,15601200,14002735,1826703,2417010,26732103,11904434,44274605,24685766,70429644,31058016,1428435,12032072,20788661,18282426,36336793,12619271,16,547003,251609,295394,66059,120028,80176,69786,83313,127639,146760,114158,60417,60846,92885,71937,78168,77864,78051,77924,77609,78741,78647,121,4,0,1,0,0,0,0,0,0,0,123145,1049758,526626,603664,1029619,394324,3727136,3,11350595
2110435,119936,89114,30822,15968,17799,18401,18377,18569,16254,14568,764,8467,37948,20655,39600,12502,59772,55899,5906,44367,20775,20761,19012,4846,1679240512,1259939779,419300733,221019826,247344384,248406788,251097596,292071185,248086972,171213761,34939029,50088101,459558501,179361376,636131330,319162175,798062406,671838020,58844468,601616289,253172500,251855679,240751430,63660055,49,67832,34602,33230,11045,17038,8889,8763,8714,13384,19856,13839,7490,7271,10040,9336,9889,10273,10323,10122,9713,8657,8853,73,2,0,0,0,0,0,0,0,0,0,28994,317379,160517,193124,257292,102695,1060001,3,11350600
2110436,47428,31266,16162,5901,5787,6296,5942,7340,8072,8090,2642,2446,11688,6899,18070,5683,27919,17722,179,2936,6848,11222,14567,9890,1652579177,981199426,671379751,190223722,169685702,175794651,197015934,248479417,342876729,328503022,79043506,49239864,312601466,230162803,733572665,247958873,941722098,568859100,2181648,80477956,222779806,384649047,490607064,329885675,15,330139,151176,178963,64629,35045,30011,51437,53858,95156,97147,64464,35212,35831,51729,45756,47179,46491,46868,46740,46690,47992,48180,93,8,0,1,0,0,0,0,0,0,0,84235,1432303,618801,693087,1200480,486438,4515344,3,11350624
2110437,34105,23781,10324,4613,4685,4233,4891,5359,5125,5199,12,2557,10248,6303,11725,1640,17157,14779,81,2435,5072,7966,9572,6810,744767763,516900392,227867371,158397427,90493823,82317290,85102554,100589298,126713415,101153956,923490,51593164,147657303,141299838,346072305,41888094,385653814,329318604,547287,34363255,65624148,136755210,284486660,193195857,42,734904,332712,402192,98536,70426,81469,101080,127998,255395,137559,145485,99555,105396,152961,93948,102998,103183,103157,103256,103550,109598,109162,116,18,1,0,0,0,0,0,0,0,0,40573,553983,249453,273510,424233,160015,1701767,3,11350665
2110438,210843,152619,58224,27689,29917,29796,30520,34697,29863,28361,9905,10595,54932,29026,78182,28172,108499,94678,4178,53570,38555,42857,44659,19358,5210547731,3606206328,1604341403,609195152,670039101,733018107,694458927,899495041,816613549,787727854,359967762,105429812,1094262300,519549119,2131542594,999278863,2729731596,2066377413,82398271,1204400548,927281758,1059928710,1054760950,467338766,114,1276318,652175,624143,184777,363997,161588,157650,149760,258544,339168,250094,142146,146293,224046,174570,180869,181192,180897,180899,181136,184982,186341,230,33,1,1,0,0,0,0,0,0,0,18565,270096,136107,158156,233676,90266,906866,3,11350600
2110439,5261,3565,1696,655,651,758,691,810,871,825,47,719,1034,876,1987,598,2762,2328,6,270,474,886,2082,1369,128352652,84683269,43669383,13124711,15265638,20062389,13949311,22281220,21035341,22634042,3172053,12043682,20384388,18018141,54961754,19772634,67636643,54245796,15268,3207954,9357856,20908438,53409341,34983585,22,797247,368422,428825,83459,89951,89368,106374,146578,281519,246177,163691,78863,75665,119493,113358,114690,112568,112106,111470,112744,116151,117518,63,9,1,0,0,0,0,0,0,0,0,40111,540166,235647,256963,401187,147926,1622000,3,11350665
2110440,3543,2217,1326,354,462,539,354,508,617,709,0,45,1680,555,894,15,1939,1250,0,124,349,885,1215,616,86044266,52905282,33138984,7487468,9890853,13865683,7487468,14173810,12833460,20305524,0,4282955,38916352,11308235,23587067,462189,52568771,25988027,0,2358526,5771378,18769019,30609733,21048142,2,175603,81138,94465,20196,18438,18952,23402,30913,63701,43309,35224,20917,22509,31026,22620,24868,24587,24325,24281,24231,26280,27033,49,6,0,1,0,0,0,0,0,0,0,39461,535589,233009,254123,397749,147065,1606996,3,11350665
2110441,77777,56055,21722,9848,10343,12406,10933,12525,12924,8798,182,9565,20615,16156,25053,6206,32506,43727,1874,8490,11393,27447,20620,6411,953222746,662356713,290866033,119512140,131992045,137212736,120802256,152837536,177903637,112962396,13661496,96251028,220770095,149886144,360862116,111791867,419381205,485991794,14970655,98799663,105533535,328207183,275541649,82320315,46,520737,227933,292805,166896,48870,39911,95334,86035,83691,126666,108049,67483,67866,88935,61734,72996,73565,74068,73408,72230,76378,78092,172,10,0,0,0,0,0,0,0,0,0,8236,113817,44443,54816,66159,25652,313123,3,11350619
2110442,79906,62605,17301,10953,12955,12245,13686,12766,10314,6987,7,10726,27126,17379,22339,2329,28499,49451,1696,18374,14102,23681,16000,4099,706706987,549614975,157092012,91729676,111688471,110304546,124168173,111724109,91130645,65961367,525349,78209553,241264478,137223289,219801816,29682502,266604531,382169964,11172087,129653624,120837881,204427781,142914440,39768682,23,58714,24871,33842,16191,8262,5214,9477,7575,11996,13319,13287,8386,8164,9653,5905,8123,8068,8109,8095,7912,9089,9318,76,2,0,0,0,0,0,0,0,0,0,11829,161349,91315,95866,123319,46015,529693,3,11350600
2110444,15216,10623,4593,2147,1923,1900,2096,2557,2761,1832,49,537,5552,3412,4746,920,7657,6640,21,1168,2449,2996,3949,3716,563013368,368504925,194508443,79358504,62886048,63870030,66746657,95643686,117855588,76652855,519155,6555862,164989565,94903569,236937689,59107528,290929501,223530735,155192,21374542,64329760,107052541,161728898,159819301,8,198754,91562,107193,29481,23752,33721,32866,34181,44754,52947,40973,21224,21844,33983,27783,28303,28297,28109,27870,28057,28898,29218,170,7,0,0,0,0,0,0,0,0,0,116323,2424901,719322,849252,2160684,613772,6884254,3,11380640
2110445,697,473,224,85,96,113,59,120,96,128,0,0,0,15,468,214,444,253,0,21,132,203,219,122,16990798,11316483,5674315,1928946,2204892,2772859,1752126,2657660,2620151,3054164,0,0,0,364356,11453117,5173325,11133531,5857267,0,498905,2795358,5465052,5818416,2413067,2,516182,235807,280375,97640,55421,71907,77965,78632,134617,157592,108852,54671,52159,75494,67416,73361,71505,70973,70393,70372,77810,81768,61,3,0,0,0,0,0,0,0,0,0,38369,348493,161467,183998,254715,101623,1088665,3,11380631
2110446,33245,24622,8623,5071,4528,5288,5249,4486,4027,4596,0,238,15244,4826,8215,0,18459,8452,105,1602,6424,6553,6681,5545,581908731,405477563,176431168,74646297,86647836,91511184,76384707,76287539,94081243,82349925,0,1265791,247612974,73131703,186753724,0,304366243,162939361,1529050,13994864,107258843,118485354,129415425,96622069,7,283036,143987,139048,74218,25449,35465,43111,37614,67180,58614,60834,39088,42555,49964,31980,41269,41160,39783,40682,39563,38882,41697,375,7,1,0,0,0,0,0,0,0,0,11033,140751,66876,90487,112767,48728,470642,3,11380632
2110447,1407,1050,357,213,223,216,203,195,232,125,34,0,0,144,721,409,782,380,0,17,236,433,248,226,66635038,59173269,7461769,16405137,15921970,4394687,11715334,10736141,4720988,2740781,949278,0,0,12043308,25999455,14779181,17395758,9983421,0,397901,5307944,11303882,5308466,5060987,3,497502,210031,287471,82913,51054,59192,72278,75801,156266,148004,98336,48612,49824,79443,73282,71285,69636,69326,68728,69419,73449,75661,12,4,0,0,0,0,0,0,0,0,0,38117,380829,178819,209757,290406,118983,1216911,3,11380560
2110448,31619,25027,6592,5097,4764,4983,4678,5505,5503,1089,6,954,14955,7037,8190,477,16981,13926,61,2745,4285,10324,8249,5242,350967549,257872827,93094722,53685646,45843824,47202298,52063203,59077856,69650525,23444197,535314,8244704,157752743,67420089,106093957,10920742,180752583,153955376,1151170,28037748,41462550,103241275,98045100,62770115,9,495439,225684,269755,68420,57169,78852,81275,76907,132818,120405,90851,52966,62191,98468,70557,67007,66211,66193,66604,65763,79062,84598,120,11,0,0,0,0,0,0,0,0,0,39141,351651,165242,189386,268209,111228,1124857,3,11380632
2110449,53272,41487,11785,7940,7987,8262,8281,9017,7181,4604,562,4816,17588,9634,16786,3886,25539,25216,386,5846,9517,13075,12263,9671,1030293505,808310943,221982562,145038842,143575955,154073564,158429972,207192610,134851546,87131016,26070872,48173349,262254532,261184002,322195880,110414870,456259283,373026898,4137515,74336305,127226574,220924225,228630474,174031094,38,1162790,497964,664826,195866,144648,168461,172384,182729,298704,349225,241854,122120,118981,174342,156265,166854,165460,165855,165535,163128,166422,169538,717,26,3,0,0,0,0,0,0,0,0,24800,259108,129080,153315,227459,90247,884009,3,11380640
2110450,97492,75331,22161,13619,15881,15298,13935,16598,13555,8606,1546,12739,28228,17007,28395,9577,39711,53917,1260,13602,18353,24050,22935,13434,1578987700,1175539154,403448546,212687151,241647400,237614358,211084593,272505652,245327338,158121208,79505473,140667749,400465530,241417829,451920877,265010242,685749413,705477602,15660200,199879148,282381934,350807595,345178529,197319604,93,2116094,961545,1154549,449454,237936,268494,334012,316828,509372,631136,444286,215710,215006,318564,291393,304068,298908,300476,299091,296454,302233,314862,1576,20,0,0,0,0,0,0,0,0,0,37281,325918,153581,172218,239401,95384,1023783,3,11380560
2110451,55091,38384,16677,5067,7319,8015,8712,9296,8349,8328,2872,5623,13960,6861,18928,6817,31669,21918,235,6411,9451,11776,13865,11885,1045682524,711764465,333261445,104474016,130444044,129211918,151984455,196114242,158370438,174891007,42407809,52352775,208348679,110155122,461025654,170735871,641035441,354372856,2593588,90616080,159295523,214313252,262180502,267065970,63,1380944,627441,753502,187476,189112,203774,196984,221580,382019,430666,286468,133963,129823,203901,196124,198493,192451,191012,191955,191959,203648,211424,1296,16,0,0,0,0,1,0,0,0,0,16154,219236,105790,130023,197173,82120,750496,3,11380640
2110452,35541,26790,8751,4750,5005,5024,5645,6366,5393,3358,273,1678,8518,5244,15536,4292,18463,16335,429,4546,6750,6903,9139,7034,834361364,597972005,236389359,93141395,106571043,114497014,123562053,160200500,143907756,92481603,7551505,30538770,189836929,94142202,405977256,106314702,436167900,329380370,6135488,69501292,129028695,160511292,222564714,177806793,42,870523,400113,470409,127043,110197,130184,132633,129510,240953,208983,179599,104626,106298,159409,111608,124750,123078,122456,122717,123376,126449,127697,420,26,0,0,0,0,0,0,0,0,0,40348,460575,239762,294646,442867,175163,1653361,3,11380632
