상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110001,50033,31804,18229,5414,6515,6758,6214,6903,9055,9174,65,12150,19098,8904,9321,495,28303,17080,218,2184,4226,9584,14508,14669,1190178264,735591301,454586963,107790797,217702476,144142799,128493006,137462223,219578989,235007974,988088,274690722,422291800,189595382,278387518,24224754,591654136,371840139,2019249,34165991,94091591,195905790,307591300,329720352,16,145911,63808,82104,25343,15525,14630,23229,24573,42612,38372,30756,16588,16749,24179,19270,20554,20348,20457,20486,20396,21350,22324,1066,12,1,0,0,0,0,0,0,0,0,9008,137018,83783,103268,120551,44619,498247,2,11110560
2110002,86576,63816,22760,12429,13480,13693,11663,12551,13059,9701,120,16265,24887,17041,23064,5199,37142,45410,913,11391,16221,18735,20214,15077,1322377056,967189193,355187863,187384286,175417128,274079305,156160528,174147946,232669967,122517896,3377527,156803079,430177238,258386503,372665450,100967259,564117913,525783934,4895523,94428247,182727382,236183215,311230373,260437108,20,333379,155139,178240,65917,42483,39505,47505,49009,88958,77085,72080,41964,43353,57451,41446,47734,48186,48121,48486,48075,47139,45635,475,18,2,0,0,0,0,0,0,0,0,68423,857278,471475,538194,657983,240520,2833873,2,11110570
2110003,34569,25458,9111,5285,4808,5408,4837,5120,5237,3874,608,5185,10806,6145,8119,3303,17862,14402,358,3184,5748,8702,7414,6871,677444368,490250978,187193390,92990135,94861731,97789534,102544432,102065146,117268670,69924720,37852446,49082277,153305083,73228272,180316922,178697949,383700126,220175716,11530147,63300686,99030057,134309807,148354506,147350633,31,397065,179090,217975,77880,46006,41791,64398,61078,105912,133215,83820,38798,37310,52188,51733,57065,56396,56384,56408,55848,57002,57964,485,15,0,1,0,0,0,0,0,0,0,23893,406430,258579,315631,372277,133727,1510537,2,11110550
2110004,14616,9357,5259,1795,1480,1835,2098,2149,2647,2612,0,1603,4418,2447,5343,805,6275,4292,22,681,1390,1975,2813,3684,705562710,393038306,312524404,55227955,60285932,90186287,78254796,109083336,162986152,149538252,0,21661566,175966241,148582220,290245077,69107606,349029285,220845858,431941,26432401,85817608,114184021,150007029,193002144,5,385468,182425,203042,79710,45169,50266,63712,55034,91578,77960,80574,50124,53010,74056,49744,54840,55607,54870,55205,54706,55016,55226,32,8,0,0,0,0,0,0,0,0,0,119882,1204737,671651,789079,950238,345729,4081316,2,11110570
2110005,31819,21993,9826,3419,4906,4972,4269,4427,4950,4876,51,2118,10437,5949,8191,1472,11629,14236,273,2128,3615,6521,7145,6186,811776604,535781389,275995215,67387193,123287485,111895088,108671687,124539936,131914555,144080660,1582554,33299720,230790532,137854300,276859780,83103852,305069108,327897499,6266089,53344567,79778316,151627723,173485627,168464279,17,187063,81550,105512,34216,19183,22372,28932,32609,49748,46339,37994,22831,22736,31768,25395,26777,26807,27098,26722,26207,26693,26758,1006,15,2,1,0,0,0,0,0,0,0,27734,348380,197434,262914,347037,128422,1311921,2,11110550
2110006,29416,15297,14039,915,3599,3625,3307,3851,7118,6921,5,524,8465,9690,7058,165,7859,17476,155,4822,7205,5466,5148,2614,541410030,291193775,249147987,15568133,68654157,66539314,62221781,78210390,126640817,122507170,216358,10057965,173779629,165249813,128181946,4778696,151713030,306289069,1674043,76221037,117890720,101926109,96754553,64387549,8,6566,3049,3517,1008,863,923,1149,986,1638,1506,1474,857,851,1105,775,907,934,933,925,919,953,996,27,4,1,0,0,0,0,0,0,0,0,5480,104757,91030,114147,114431,34213,464058,2,11110550
2110007,6382,3509,2873,603,808,598,921,579,1513,1360,2,30,1900,1385,2048,1017,3030,2761,0,825,1912,1301,1086,664,325316920,195710015,129606905,20066003,52981534,28848803,53658566,40155109,77186741,52420164,25414,740127,68233069,58205043,130819432,67293835,142927625,125406705,0,41857249,97733585,60565816,44708774,23468904,3,447566,203373,244194,96873,52092,55623,80924,61653,100399,134043,96004,46950,44035,65388,61147,64143,63300,62837,63107,61625,64246,68307,283,11,1,0,0,0,0,0,0,0,0,61756,533832,308029,389850,471940,174865,1940272,2,11110530
2110008,301827,193190,108637,34110,36123,41248,40004,42527,60015,48622,123,16332,104780,101033,73136,6423,87919,208167,9840,111756,80563,41873,37917,14138,5532459446,3234821144,2297638302,495459652,534344827,694649335,738586427,792574972,1281377105,1016261197,7388021,153112255,1591545110,1677835001,1656980057,445599002,1841304653,3359445541,64361109,1786460698,1550241272,784750435,698629077,316307602,96,1189273,471312,717961,238764,161630,177265,203259,169710,238645,319862,251147,158788,141070,174963,143445,173702,172767,168636,171953,165691,168348,168175,552,11,0,0,1,0,0,0,0,0,0,9463,201615,131240,168501,195662,62815,769296,2,11110515
2110009,34547,18996,15541,2932,3181,4232,4049,4602,8141,7400,87,297,8534,9413,11953,2723,13236,17181,258,4165,7047,7780,7412,3754,1795365186,1023952822,771256446,156624154,186411075,217789016,216677714,246450863,416772598,354483848,13183163,3782322,419717433,423697496,677659744,212899254,637466648,809204006,3018691,159592007,338489340,371142073,382712136,191716407,24,140747,63505,77242,18420,14627,17605,27444,23306,39345,46891,28669,14501,13654,18598,18434,19479,19699,19979,19985,19557,21115,20935,950,3,0,0,0,0,0,0,0,0,0,5480,106230,91593,114821,115856,34636,468616,2,11110550
2110010,187685,139558,48127,29686,28757,25556,27993,27566,29649,18478,429,14094,59051,48714,54171,8037,70044,106477,22332,21607,28857,37891,38832,26992,2981440518,2083025926,898414592,391602955,447527547,369629689,460823998,413441737,584082255,314332337,50449938,183460281,928301781,586921329,933881665,244639568,1146846991,1340226263,145424259,208610875,417903314,534455818,664398327,516280661,41,194437,84969,109468,36157,18031,23149,28052,34264,54786,60094,40669,17930,17850,28564,29331,27616,27686,27873,27619,27183,28095,28367,6687,36,1,0,0,0,0,0,0,0,0,11437,168028,89210,120296,141113,52465,582549,2,11110560
2110012,208704,152446,55997,27694,30841,30949,30955,32007,30875,25122,205,16005,93819,50287,43775,4247,75393,110367,967,43802,55486,35394,33110,16994,5244710974,4089193222,1150409182,667855833,843816584,865153652,927399128,784968025,713592666,436816516,15086906,162841363,1950219004,836423925,1602455181,672982371,1701791474,1963848416,12423958,775828478,1054367825,717296319,642768604,462954701,91,608932,269143,339790,54051,82326,120447,125738,96298,130072,126488,131556,96516,92881,100447,61042,90810,94894,92650,91897,91568,73352,73761,1061,11,2,0,0,0,0,0,0,0,0,63552,634842,321586,377473,551254,160822,2109529,2,11110530
2110014,17446,12633,4813,2036,2699,2707,2466,2725,2412,2498,0,946,10187,2828,3296,189,8663,6849,31,1564,3016,3420,3721,3763,562558054,338290133,224267921,45771598,76136133,72104751,66273030,78004621,108889124,117182293,0,18143485,283360064,92298863,159953823,8801819,281095356,199865710,319252,24949432,81598481,104445396,129798399,139850111,10,64345,33530,30815,15793,8122,7799,10107,8719,13805,6413,16417,13301,12294,11102,4818,9138,9194,9607,9452,9614,8806,8534,194,9,3,0,0,0,0,0,0,0,0,6598,207001,105204,158350,126194,39483,642830,2,11110515
2110015,36679,22600,14079,3202,3969,4785,5043,5601,7836,6243,0,1862,14240,13486,6593,498,11328,24341,129,10706,11312,6166,4215,3139,1070007840,631297355,438710485,76983846,78338301,98449573,181702463,195823172,286986909,151723576,0,22157870,330945232,297668422,207634317,211601999,392384596,576370649,1237978,270808490,361922487,158210228,111700434,64875630,7,54215,24599,29616,5878,8504,9453,9671,8410,12301,6151,12189,10756,10869,9806,4444,7602,7410,7980,7772,8069,8031,7351,578,0,0,0,0,0,0,0,0,0,0,15140,383170,245026,295281,338261,122647,1399525,2,11110515
2110016,32570,20504,12066,4082,3618,4454,4081,4269,6106,5960,0,215,14859,7448,9241,807,14192,13707,70,1603,4195,6068,7794,8170,2314129695,1331229707,982899988,269625188,246862575,274652282,250917788,289171874,480103029,502796959,0,8826981,901165245,462431871,830361775,111343823,1008178534,856581622,1144533,54052778,262424318,411350333,516646843,619141349,20,40298,17062,23236,7165,5092,4940,5694,6985,10424,11937,8878,4989,4540,5250,4706,5941,5673,5683,5522,5351,5941,6187,7589,39,2,1,1,0,0,0,0,0,0,5715,74957,40932,46854,59322,23136,250916,2,11110560
2110017,1110,610,500,173,100,109,183,191,347,153,0,0,387,183,366,174,502,380,0,140,315,121,188,118,335045793,170071639,164974154,51039792,36600788,36117428,47036110,55545270,105649790,59324364,0,0,92519695,46390618,119074534,77060946,165775232,103430421,0,39213580,83571594,37874190,64537107,44009181,4,387961,178111,209848,55642,53582,64477,70609,59879,83771,83180,78725,66707,65189,59473,34687,54153,54126,55128,55844,56651,57919,54139,650,5,0,0,0,0,0,0,0,0,0,4,123994,84741,101433,102536,19714,432422,2,11110600
2110018,111072,70508,40564,12078,13752,14053,15119,15506,22398,18166,5,5018,44157,37359,23605,928,37810,60240,2089,26717,29192,20467,12968,6621,2386243456,1508554420,877689036,223502865,289344127,320001211,334570959,341135258,498445555,379243481,126850,43568292,905999792,650570541,636127238,149850743,829740029,1047715995,12617732,413153203,516623574,352977157,298083992,284000365,43,376803,192356,184447,69181,46243,65778,72749,57378,65471,70665,86689,65423,64902,54997,34127,55703,59161,57292,57920,57051,46154,43523,888,13,1,0,0,0,0,0,0,0,0,27,72413,46968,57734,57313,11433,245888,2,11110600
2110019,78951,57574,21377,9413,11411,11941,12418,12391,13190,8187,10,13271,28343,24354,11654,1319,34578,39450,59,18338,26085,15213,9444,4886,1247713615,840044015,407669600,143341750,156433946,165866764,164971501,209430054,262279320,145390280,3108267,59987769,362631230,310945781,376791490,134249078,436310015,630099498,842959,286336992,372555529,179110324,134390136,93173570,26,225835,125106,100728,10955,41609,41834,44671,40820,45945,24583,44544,45237,48282,45619,17570,33268,36100,35324,35253,36725,27547,21621,325,10,0,0,0,0,0,0,0,0,0,70258,1992320,1848237,2042057,2815247,968100,9736219,2,11110615
2110020,125946,101132,24814,20587,20814,20980,19557,19194,13891,10923,2398,13720,46780,18408,36130,8510,65842,58165,2556,62141,14867,13389,22207,8846,1410925097,1055206373,355718724,194495507,219799890,216419696,212535352,211955928,182481219,173237505,58055047,100316527,456654358,181507857,496738189,117653119,779580384,568543158,23509149,562870760,161286274,180826962,264730655,154899740,69,1695077,723740,971336,302105,688820,143379,171284,151122,238365,512892,364620,187849,174817,238247,216652,245063,246675,246687,246620,241478,232264,236289,639,16,0,0,1,0,0,0,0,0,0,5255,229784,136080,138816,166917,73605,750457,2,11110650
2110021,97368,73153,24215,13623,16039,14866,13443,15182,14812,9403,1160,4041,28757,23790,33309,6311,42346,52847,4141,41630,16736,11189,16693,4807,1495765945,1036250352,459515593,177421131,212442650,208646416,199101347,238638808,274975297,184540296,62571577,29513418,414282393,279122318,497342853,212933386,670838222,728171156,56323924,540740157,260433018,223229090,240225411,78057780,71,951333,415163,536170,144535,383924,100845,104389,100601,117038,232847,184969,115308,119774,171274,127162,130864,132702,135205,134983,135866,141847,139864,387,9,0,0,1,0,0,0,0,0,0,43706,362658,228640,255363,335987,183989,1410343,2,11110650
2110022,20491,17355,3136,3394,3610,3213,3576,3562,2198,938,0,1940,11666,3826,2835,224,9335,8520,87,1627,3702,4374,4093,3970,417605265,360539300,57065965,64587821,78120326,69695191,72762448,75373514,40584196,16481769,0,16613380,263836034,43760386,77147816,16247649,180009284,134175527,955741,23314059,53754367,65792016,79178448,91190190,22,695315,314499,380816,168315,138310,77068,101436,88060,122128,187001,154865,85195,80389,103338,84526,101507,102345,101305,102711,98496,92836,96116,537,9,0,0,2,0,0,0,0,0,0,31333,564996,296981,319685,350253,133655,1696903,2,11110650
2110023,190606,163268,27338,31609,34768,32704,32016,32171,15939,11399,185,45725,78448,30966,31340,3942,82724,99085,1054,46604,60415,36740,26697,10291,1743067189,1519135556,223931633,289405951,328049636,302360129,298813743,300506097,150255171,73676462,8258824,230115640,860282509,249273147,323014436,72122633,695907501,772730721,5473238,270502336,418349101,347846353,301186515,125280681,38,291755,134175,157579,24479,65385,57818,49076,42740,52258,34665,65662,54719,54696,54724,27289,43401,47005,45884,45418,45400,34162,30485,186,10,0,0,0,0,0,0,0,0,0,132350,2232398,1516487,1866330,2530471,1101397,9379433,2,11110640
2110024,60500,42858,17642,9047,8473,8627,8172,8539,9386,8256,11,1866,25418,13733,18235,1237,24217,29760,466,9651,10284,10215,13005,10360,1361297042,942300495,418996547,190144043,179354798,188160996,197941448,186699210,215066681,203929866,520267,29870884,608017526,263813193,411159954,47915218,529719089,589731926,6229967,168668104,198361365,212700277,284729661,248761648,25,310338,139794,170544,61789,63385,37578,46850,41358,59379,67534,64650,43710,42053,55973,36419,44376,44821,44680,44835,44616,43273,43739,928,9,2,0,0,0,0,0,0,0,0,74190,761542,497458,584290,757686,373448,3048614,2,11110650
2110025,23132,19867,3265,3435,3759,4067,4264,4342,2144,1121,2149,1793,10531,1383,5310,1966,14165,3840,0,1400,2862,4764,5607,3375,659573086,530146814,129426272,85506645,96679002,110249698,115081748,122629721,82638063,46788209,87837571,29743311,178832238,26687439,253148573,83323954,379509637,138302461,0,43211142,89420237,131518770,167364993,86296956,12,153748,80942,72806,10425,26176,23594,24461,29652,39440,31066,32606,25191,24205,25808,14871,22688,23664,23308,23254,23285,19871,17679,213,6,1,0,0,0,0,0,0,0,0,118857,1754142,1462962,1611918,1866094,504076,7318049,2,11110630
2110026,2161,2077,84,372,534,335,511,325,42,42,0,466,1235,364,54,0,729,646,0,119,268,196,411,379,36856509,36206815,649694,6736414,9665686,6074137,7306870,6423708,324847,324847,0,2375786,30252725,2721637,1181514,0,8333123,6019362,0,1010311,4673000,2050830,2452029,4166313,6,167370,86634,80736,11298,28575,24175,26351,31656,45315,20457,39074,30733,30199,32507,14399,25302,26643,26315,26077,26664,20613,15759,190,4,2,0,0,0,0,0,0,0,0,183293,2970068,2571773,2772069,3025364,857288,12379855,2,11110630
2110027,43892,25358,18534,4178,4403,5776,5453,5548,10960,7574,482,633,11539,11939,15221,4060,16194,26730,705,16622,13712,6108,4652,1123,620803581,379672247,241131334,64738938,71299690,83895764,75475707,84262148,148405413,92725921,24004461,4537838,149492140,113049891,210378915,118729477,241417080,342248501,5960711,208385391,194580314,87525819,65412704,21800644,41,324132,136558,187572,33985,90186,58474,45585,40553,55351,62619,53729,44420,52802,73465,37097,40813,42947,44948,45384,46603,52793,50644,617,5,0,0,1,0,0,0,0,0,0,121585,1839912,1422428,1784800,2486620,1170096,8825441,2,11110640
2110028,43127,33571,9556,6370,7506,6319,6316,7060,6405,3151,375,4212,21707,7955,7593,1239,21506,18748,888,8090,9807,9047,7659,4759,670642611,513048387,157594224,95630734,116306359,99415736,85546728,116148830,102233353,55360871,15483562,41212900,278446422,114673625,165307115,54897754,292941761,243612724,5039972,103838835,123456934,118780584,121425761,64012406,41,1985771,985783,999987,193587,334282,289819,281463,360569,526050,524299,434994,259780,242696,291650,232353,289591,291111,289881,288978,285601,268205,272405,704,14,1,0,2,0,0,0,0,0,0,39791,342440,188567,234835,316297,128683,1250613,2,11110640
2110029,22203,15989,6214,2650,3122,3132,3202,3883,4389,1825,572,833,4284,3192,9397,3782,13129,8860,179,3357,4272,4271,5497,4412,755219294,504953777,250265517,77353500,94797273,94947627,103445002,134410375,175749394,74516123,28098569,11746239,82562186,79643017,385238589,164464422,462313401,283055436,4367060,110431480,139615123,172693546,173717778,144543850,28,2950057,1349399,1600659,274714,420579,368154,398287,640756,847570,844050,617443,331265,321286,455055,380959,424112,418146,415095,418787,410661,427539,435717,235,17,0,0,0,0,0,0,0,0,0,244148,1989259,1601695,1730417,1942014,716030,8223563,2,11110680
2110030,15298,8411,6887,1662,1612,1531,1484,2122,3667,3220,48,70,4496,3741,5908,1035,7232,7985,149,4008,4331,2717,2210,1803,599066912,316615818,282451094,61074520,63687555,59262872,56827219,75763652,149574041,132877053,11395805,1321447,158254042,146779677,226105324,55210617,306963962,285959735,4197207,140350541,166261106,104969258,99183714,77961873,11,222233,105813,116421,14351,32923,27636,27358,47891,72075,55638,48065,27399,26559,37099,27471,31714,31473,31244,31508,31682,32174,32438,10,9,0,0,0,0,0,0,0,0,0,296025,2709634,2383200,2573311,2618926,912000,11493096,2,11110670
2110031,25867,18721,7146,3874,3846,3772,3212,4017,3836,3310,66,3760,5616,4599,9003,2823,11963,13272,221,3718,5932,4369,7779,3215,438485835,299223612,139262223,56306551,58185963,63751064,46862341,74117693,72287369,66974854,4114381,36467525,88557122,63236737,173088738,73021332,234887312,171527836,2524788,47909376,75605601,71993733,143675932,64705718,14,88411,40245,48166,12844,10736,13671,13935,15036,22188,17090,18190,11412,12168,18461,11088,12463,12177,12252,12269,12137,13109,14004,44,12,0,0,0,0,0,0,0,0,0,19420,431047,238957,279420,382108,152274,1503226,2,11110690
2110032,3124,2616,508,489,495,619,475,538,243,265,63,379,1887,486,282,27,1597,1242,12,350,621,602,593,665,110881784,99005862,11875922,18808823,15673295,21884333,20412674,22226737,6578966,5296956,1516496,26866095,51399334,19533182,9886897,1679780,61932769,39606820,264238,12158780,34374698,19120853,17632091,17988931,6,101469,51483,49986,4579,13579,19794,22477,19084,21956,26359,22640,15528,13739,12930,10273,15619,16191,15667,15672,15160,11419,11741,31,4,1,1,0,0,0,0,0,0,0,378246,3890270,3005257,3270815,3839958,1416315,15800861,2,11110670
2110033,34292,21577,12715,3815,5160,4127,4044,4431,6149,6566,51,927,16001,8533,8438,342,19438,12479,68,2595,6461,9034,8559,5202,707879737,450327249,257552488,67900691,111712880,75910668,83566897,111236113,118460479,139092009,846059,18156024,315033280,193225067,173087594,7531713,360418732,238387862,1172562,46535841,116612136,173817348,167693777,92974926,8,669055,317085,351970,74441,92282,98299,107132,125361,171540,147674,137066,84798,87487,126866,85162,97752,97567,96708,96050,94669,92498,93808,166,12,3,0,0,0,0,0,0,0,0,155388,1395517,1186661,1312998,1307509,456122,5814195,2,11110700
2110034,1953,1043,910,97,222,287,224,213,465,445,0,17,963,427,458,88,1208,555,0,187,265,283,517,512,106628106,76518254,30109852,12194864,16143917,11793303,16777329,19608841,22012496,8097356,0,171772,26499038,12094874,49413692,18448730,55568708,30642954,0,4826291,15167834,19685557,25992916,20539063,3,318643,161822,156822,16942,45665,65351,69475,55984,65228,80567,71085,48644,44189,42062,32096,48229,49702,48301,48313,47017,38097,38984,41,4,1,0,0,0,0,0,0,0,0,301270,1561693,1389923,1503533,1504342,586823,6847584,2,11110670
2110035,66209,49292,16917,9610,10238,9124,9606,10714,9717,7200,1488,6413,18542,12407,20720,5738,37144,26707,1009,15503,13418,10818,14541,8561,950129259,681175976,268953283,128142239,143555015,122358349,140127861,146992512,157402478,111550805,74449455,36178244,165356278,105981055,369653811,192608210,575179629,327612864,8039433,145697176,165184990,160073129,264034473,159763297,39,831582,431174,400408,56302,111721,122558,132238,167088,241676,237462,178799,94384,88483,119802,112654,117970,117020,116982,116384,117383,120420,125424,276,12,1,0,0,0,0,0,0,0,0,262663,2489517,1812976,1980740,2313715,759221,9618832,2,11110710
2110036,62943,39448,23495,7322,8265,8107,7442,8312,10831,12664,171,8870,22105,16839,12400,2558,43190,18335,219,8279,7945,9447,15571,20065,815133639,523053218,292080421,87757846,112454843,105955984,93342801,123541744,138536977,153543444,7415768,52277825,248562768,147011786,279151019,80714473,545846222,219690278,1110437,66129036,75456005,110017756,239649920,273173348,19,344122,178252,165870,19493,74045,58443,50304,57306,84531,75851,72557,55001,54295,51185,35234,47514,47904,47807,48028,49014,51085,52771,65,4,0,0,0,0,0,0,0,0,0,280184,2620281,1894697,2062996,2417970,788937,10065065,2,11110710
2110037,11323,7754,3569,1050,1535,1681,1708,1780,2117,1452,670,16,1844,850,4799,3105,6959,3670,65,1424,1667,2551,3060,1859,472211926,338071431,134140495,44905769,59770186,60258957,75536604,97599915,88972363,45168132,25661814,270125,53017655,31289214,219921324,140934321,298704083,127306533,453797,50135263,76071632,96248176,153048286,50053463,25,852473,401590,450882,114990,112382,119984,127882,152781,224455,252827,175863,91921,89937,129381,112545,121981,121325,120222,120361,119495,122301,126788,208,16,0,0,0,0,0,0,0,0,0,239654,1919472,1049317,1148904,1679065,568456,6604868,2,11110710
2110038,357204,301598,55600,55894,64004,60778,60021,60901,30632,24968,176,77684,163599,63392,50191,2162,151036,169592,6766,45442,90720,91811,60457,25426,5612360509,4395952344,1216344228,772021606,896994456,891008052,914895325,921032905,661043667,555300561,10414635,502419971,2853794163,860291133,1144481850,240958757,1953096721,2228639028,47262967,527711131,1068627184,1178908834,879754137,479471500,51,122359,59265,63093,18264,16195,26122,28113,19044,14620,9732,30586,28711,26827,20072,6431,19806,21870,20929,20747,20466,9964,8579,2636,6,2,0,0,0,0,0,0,0,0,155941,2410348,893695,1063518,1916223,527532,6967257,2,11140520
2110039,4895,4626,269,891,1061,936,817,921,259,10,118,200,3668,216,360,333,3086,1315,28,477,1428,1228,811,427,97711809,90335605,7376204,15681369,19867048,20017149,15318582,19451457,7021745,354459,4342729,3277439,58236483,5213301,10224499,16417358,56776107,25832399,834244,7478881,24951490,25953337,11597537,11793015,9,119764,57213,62551,9830,17322,24253,25705,18561,24092,21565,27319,19660,19636,19851,11733,18251,19091,18467,18336,18282,13443,13894,49,5,0,0,0,0,0,0,0,0,0,99072,791991,749876,827200,892171,310691,3671001,2,11140540
2110040,25464,22466,2998,4186,4809,4361,4445,4665,1847,1151,13,485,17676,1821,4358,302,15036,6792,10,2578,7029,5975,4302,1937,630791095,528949452,101841643,100484134,107573579,107833317,102294033,110764389,60077516,41764127,1413099,7061598,378740834,47605653,140580616,23611602,311839856,162794632,209965,55895468,132120013,118917771,95513499,71977775,14,118936,58504,60433,10346,14664,23790,26580,18148,25407,17908,27355,21360,21200,20344,10769,18298,19195,18490,18420,18254,13431,12848,165,9,0,0,2,0,0,0,0,0,0,30990,295828,250905,277817,309736,107378,1272654,2,11140540
2110041,182317,119445,62872,24618,23158,23266,24241,24162,33990,28882,0,4009,90112,30847,51868,5481,76934,89876,2418,32449,44230,36909,31665,19139,6212210563,4072844068,2139366495,832733274,709475840,827627306,942467785,760539863,1252090278,887276217,0,53249242,2229423697,737028660,2380289512,812219452,2518692449,2318200986,31389876,840222712,1347455418,1102097841,929697173,586030418,37,186490,85513,100976,32058,35722,32018,30249,24733,31709,37448,41770,32525,29457,28219,17072,27466,28070,27174,27623,27571,24659,23926,967,12,1,0,1,0,0,0,0,0,0,39953,1470973,1116529,1314207,1957634,684578,6583874,2,11140550
2110042,11248,10645,603,2228,2154,2190,2190,1883,518,85,18,296,8197,706,1675,347,6485,2477,87,1139,1772,1978,2149,1840,314490937,291207627,23283310,54959860,53114877,53957593,79837222,49338075,18758763,4524547,2804991,8522225,194779311,17733936,59600091,30285349,137969431,66396161,4195934,29982993,32719630,35307969,49801913,52357150,9,268412,142421,125991,28618,62197,45201,43308,42188,46900,42413,56059,49273,49106,47975,23586,41041,43607,42149,42161,41850,30479,27125,994,5,0,0,0,0,0,0,0,0,0,5061,33775,15336,14901,28016,13290,110379,2,11140570
2110043,27106,25358,1748,5008,5418,5112,5110,4710,1197,551,36,1769,17594,2939,4024,531,14940,6789,404,4591,4072,4207,5555,2905,589883662,540736240,49147422,97732804,111072288,122591297,107498073,101841778,38048552,11098870,1198016,25823572,337353674,46501924,128203591,45767590,245582359,93207654,2823400,57395527,74184603,63932701,76045707,64408074,24,588019,316244,271774,69659,218246,87968,72884,66227,73034,161017,129863,79219,72854,80412,64653,89426,91269,89049,88823,86203,73072,70177,1202,16,1,0,1,0,0,0,0,0,0,46753,824844,491888,544152,790134,258852,2956623,2,11140580
2110044,5944,5334,610,1124,987,1067,1207,949,403,207,0,0,3724,313,1705,202,2877,1187,9,416,873,1018,1153,595,379240863,333871123,45369740,66484866,61523991,51691117,80148536,74022613,37535818,7833922,0,0,129242055,24901651,185264537,39832620,100115147,42390921,169678,11331043,23664300,29779774,44463534,33097738,4,112243,56799,55445,6744,28626,22037,19518,15617,19702,17224,24957,21031,20382,19042,9610,17460,17765,17362,17276,17246,13203,11934,405,0,0,0,0,0,0,0,0,0,0,39344,815062,482975,536498,779986,250531,2904396,2,11140580
2110045,106351,92952,13393,18209,19115,18397,18296,18935,8075,5318,1535,3820,61800,8440,22259,8422,58537,37185,484,21227,25868,20535,15738,11870,2626218624,2238908372,387203891,406267079,460938874,451693736,430665116,489343567,242009539,145194352,71703715,70696641,1069066798,152746557,740959949,519307509,1390824537,797058523,7424532,423815316,582957031,489703278,402586254,281396656,51,406857,197332,209525,19564,78957,79851,77400,63068,88017,98038,91478,60322,55445,58323,43251,61277,63160,60994,61353,60491,50769,48812,234,8,0,0,0,0,0,0,0,0,0,92105,978119,589952,651636,952738,331242,3595792,2,11140580
2110047,3023,2091,932,318,405,389,425,554,548,384,0,251,1368,948,451,5,1115,1908,0,756,949,784,394,140,27877927,18335760,9542167,2714549,3214625,3632209,3588399,5185978,5680673,3861494,0,1972634,12060478,9678202,4107690,58923,10004765,17873162,0,6359614,9299486,6270045,4233600,1715182,6,506329,245438,260891,64150,92238,102191,79359,66729,101661,139122,106873,59870,57690,78308,64466,72488,72828,72554,72233,71725,70913,73588,160,4,1,0,0,0,0,0,0,0,0,87843,1687353,921026,1049439,1641678,561183,5948522,2,11140625
2110048,14986,11440,3546,2264,2251,2222,2298,2405,1726,1820,0,437,7810,1908,3454,303,7510,4456,13,2425,3037,2712,2505,1275,487846260,329009082,158837178,52213139,50389143,81838619,83805271,60762910,70990829,87846349,0,3046893,206370336,50884156,172757603,32662426,226474738,159440793,762536,41446747,77504333,86509289,92519516,87173111,13,797585,390132,407454,60995,152113,153927,134277,123419,172854,172116,175722,115761,113516,132220,88251,118178,118716,117451,117478,116716,105232,103815,5312,11,2,1,0,0,0,0,0,0,0,97000,1399616,732988,818685,1274811,434129,4757229,2,11140580
2110049,99434,72638,26796,14224,14366,14365,13892,15791,14633,12163,293,5084,30042,19046,35787,9182,44424,49553,1309,25193,30096,16723,13715,6948,3122441915,2208086199,914355716,423367739,437586497,406617833,443179735,497334395,526712356,387643360,18566197,43721111,570960668,474319344,1487994942,526879653,1505255147,1255912322,11791862,636632715,895574826,570219678,456794442,190153949,35,882393,421643,460750,113048,164303,170860,152303,127241,154639,171505,179241,131465,133398,166814,99971,131914,135517,133342,132537,134699,109287,105099,2303,5,0,0,0,0,0,0,0,0,0,113201,2192832,1124620,1289590,2071669,710346,7502258,2,11140625
