상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120057,26539,17424,9115,3431,3330,3834,3532,3297,4036,5079,0,202,10192,5920,10225,0,13905,12634,448,4603,6861,7003,5186,2438,268689612,170677895,98011717,32379051,35446752,36361681,35998400,30492011,43627289,54384428,0,1887040,111079722,59719267,96003583,0,144521404,124168208,4100176,40822967,66184992,78704209,53925456,24951812,3,1103119,485060,618059,165469,152879,179058,177602,174654,253457,230748,219930,141863,152637,215772,142170,153276,154026,155428,155597,155004,163639,166148,2218,65,1,1,0,0,0,0,0,0,0,71901,507942,276408,331699,504199,191970,1884119,1
2120056,57,49,8,12,16,13,13,8,4,4,0,0,29,4,16,8,33,24,0,4,33,8,12,0,1568688,894072,674616,142239,459227,215390,215390,77216,65023,609593,0,0,455164,32512,146302,934710,1259827,308861,0,32512,715256,646170,174750,0,11,1293409,629957,663453,101854,277582,266574,209665,192883,244850,286169,249069,158866,168194,257316,173795,185505,184395,186507,187887,189320,184646,175149,2200,63,0,4,0,0,0,0,0,0,0,34622,440886,217832,264132,422565,175931,1555968,1
2120055,4814,3309,1499,748,560,583,588,830,732,767,5,6,1824,701,2115,163,1825,2524,17,1747,1514,487,410,172,181769349,122532621,58980821,26200043,21335211,21452016,23693273,29852078,27799208,31181613,670289,255907,63995617,27020421,82601619,7225496,70666249,86615824,212792,66434956,56406570,15277524,13829316,5120918,16,1903976,906633,997344,175446,419095,413301,283886,263428,348819,402013,376595,248696,258074,375424,243177,271769,272258,274650,276809,277691,269855,260946,4255,93,2,6,0,0,0,0,0,0,0,98342,443127,238185,286481,475916,207242,1749293,1
2120053,64200,42614,21586,8152,8808,8759,8111,8784,11224,10362,61,107,19797,14655,26947,2633,28458,32585,2425,28260,14837,7586,6053,1879,2371592803,1486901075,884691728,269577473,310950324,303160641,278604774,324607863,464378901,420312827,736066,1908345,619807377,542563278,1059454801,147122936,1066157980,1106042345,62490370,900628972,560543522,326361990,249679219,72496252,45,2453791,1132889,1320903,276686,925703,409792,278234,250424,312953,406983,416466,320717,382877,631921,294830,340717,340132,344190,347471,357433,376100,347751,859,85,1,4,0,1,0,0,0,0,0,239136,2308889,1475868,1887822,3500760,1564963,10977438,2
2120052,17749,16293,1456,3343,2784,2954,4088,3124,813,643,0,115,14443,1187,1810,194,11472,4371,15,3526,5769,3364,1592,1579,355340603,317486309,37854294,65866784,36032688,87826937,88334610,39425290,21915455,15938839,0,811793,204833372,75534040,68259961,5901437,121783207,66131749,184919,47376783,69499516,34364362,21966321,14523057,17,1140662,612821,527841,74374,268784,273240,198687,164514,161064,136315,246137,217227,223856,225607,91520,179616,177209,178418,189909,186352,121272,107885,11387,60,1,9,0,0,0,0,0,0,0,67655,2176463,832383,1088767,2371746,596894,7133908,1
2120051,3700,2627,1073,483,578,439,497,630,762,311,0,5,950,175,1825,745,1087,2224,9,1518,1190,284,232,77,267011583,171090974,95920609,26867435,37190284,30727360,32870600,43435295,62484360,33436249,0,1273269,19999190,3955276,160004054,81779794,79803203,151453754,608379,113613395,82557864,16407243,13070173,4999901,24,1401035,702718,698317,134919,297686,333585,244363,178274,212210,222814,289634,238120,241700,272895,135874,213040,211156,212462,223859,220138,164544,155834,3944,39,1,3,1,0,0,0,0,0,0,61974,1901344,849671,1099793,2119991,533994,6566767,1
2120049,24114,16064,8050,3181,3194,3278,3103,3308,4169,3881,0,20,8959,4980,10005,150,10564,11853,234,4621,6177,5336,4177,1873,735891033,482827028,253064005,91650880,90037477,102848940,99500446,98789285,135198346,117865659,0,378388,258948410,148860243,320073871,7630121,307274566,337591727,4224040,134034469,180093301,151657642,126027419,48829420,20,1291700,602726,688974,148941,462778,206702,148893,140600,183786,283213,253778,169958,176424,254439,153888,183344,181441,184782,187071,190188,188395,176477,1459,70,3,1,0,0,0,0,0,0,0,70673,569551,352710,435346,677683,290638,2396601,1
2120047,36900,26208,10643,4723,4993,5441,5414,5637,6072,4571,49,781,12747,5687,14315,3321,15458,15162,595,7242,12202,5159,3714,1712,3717752789,2525027244,1183461974,406562335,532975629,538094876,471085257,576309147,712188612,471273362,9263571,20489200,465170852,505828701,1999330640,717669825,1489603838,1173947407,13028332,521147451,1135823329,419498483,358277360,215776291,29,549926,261980,287946,51700,78717,131457,112084,81711,94258,123265,116139,75765,74590,97269,62898,79353,79038,79884,81653,82080,75803,72115,2290,46,3,6,0,0,1,0,0,0,0,86609,1014581,533737,623063,1023451,409525,3690966,1
2120046,285227,140453,144774,20462,26620,27970,25381,40020,84472,60302,4883,3808,46982,54476,132986,42092,147684,131150,3922,120982,95954,28804,21965,7223,12031120364,6061274047,5969846317,766016312,1196439008,1287961635,1139248453,1671608639,3545196547,2424649770,134023461,135937774,1852473300,2285792182,5876313077,1746580570,6188448576,5138946036,109114650,4550170735,4026664536,1322069582,922738398,396636718,178,1065196,532779,532418,72374,253244,250714,177202,132797,178867,184782,192332,150288,168827,240306,128663,144398,144718,147767,149362,156799,168598,153554,2276,56,2,5,0,0,3,0,0,0,0,68327,560003,388001,511385,847947,356623,2732286,3
2120045,9234,6886,2348,798,1334,1343,1929,1482,1293,1055,0,953,5496,735,1176,874,4302,4018,6,2109,2848,1917,874,567,531301493,407725310,123576183,20835025,70162115,103811265,120082059,92834846,92704798,30871385,0,21680843,117541721,116293787,187736001,88049141,216420386,145568281,59564,71339519,125571664,94690250,34220668,36107000,11,126455,68742,57714,9053,24646,24505,22606,19292,26357,23820,28409,19211,19080,22898,13036,18532,18394,18581,19094,19105,16993,15756,4044,31,3,3,0,0,0,0,0,0,0,63401,1307183,614541,726387,1250670,460918,4423100,0
2120044,8881,5694,3187,1051,1110,1160,1083,1290,1969,1218,0,0,2729,1078,4227,847,3597,4617,37,3907,2836,723,547,162,393357156,235425593,157931563,40825102,48315628,51001993,41958401,53324469,90915509,67016054,0,0,91660803,49565724,206157721,45972908,159412139,200043709,1369598,171396794,125529526,28300151,26451003,6408778,13,349762,190276,159485,23167,65121,86983,65668,51358,57465,65584,76073,53816,52277,64120,37893,50679,50999,51412,52961,52734,46216,44761,1611,30,1,1,0,0,0,0,0,0,0,73094,1009020,552531,654971,1152778,441710,3884104,0
2120043,56645,53189,3456,10787,10466,10400,11537,9999,2006,1450,0,1799,40958,3781,9870,237,17414,21242,69,9374,15056,8804,3922,1431,1815028512,1669598374,145430138,318455846,338114578,345173591,356184618,311669741,84040376,61389762,0,17731664,1305355002,118513398,352232039,21196409,401872631,474316061,2104141,179378827,320867869,212594885,111281424,49961543,23,564135,310230,253904,15015,89084,142710,140272,97353,79700,39090,140765,130987,129777,94204,29310,96636,94054,93540,102639,100336,43298,33634,22578,101,4,7,0,0,0,0,0,0,0,299437,5547575,3027249,3275797,5680330,1756952,19587340,2
2120042,6823,6093,730,1275,1101,1197,1324,1196,194,536,0,50,3925,977,1846,25,3027,3538,213,1707,1771,1444,1006,422,87562960,75780953,11782007,16075529,14198943,14366654,16231334,14908493,4381349,7400658,0,441608,48745353,12066323,25498406,811270,37685551,43467641,2270065,19694731,20703980,19285872,13482446,5716096,7,173503,90359,83144,13004,39400,34246,30446,25780,30629,19850,38687,30819,31832,36543,15773,26267,25819,25939,27345,27615,21278,19240,4057,42,2,1,0,0,0,0,0,0,0,63040,1317640,627796,739789,1271985,469931,4490181,0
2120041,91476,64638,26838,12578,12516,14001,12878,12665,13288,13550,0,1741,41282,18720,28904,829,39800,42279,695,23161,27931,17245,9146,3898,3129877250,2038330383,1091546867,399284960,377047209,441492954,436445976,384059284,551646439,539900428,0,10515836,1092669223,734200480,1246456603,46035108,1259901004,1287816109,14267522,636714680,831890979,596562442,327958600,140322887,32,1338658,722872,615787,106313,286937,345216,253874,177168,169150,274196,279173,208552,209346,233485,133905,201930,201366,202649,208833,203437,164405,156039,16270,90,8,11,0,0,0,0,0,0,0,105306,3328057,1940056,2395043,4047253,1255064,13070779,2
