상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110312,356284,284409,71865,57173,56219,57625,61966,51426,37784,34081,490,48395,138399,70022,88283,9115,178528,163503,10470,147673,66796,41347,58375,17373,3976026498,3144937089,830589890,604704449,623033581,628407547,680869503,607922009,459102174,371487716,4803976,292307332,1584951435,691445503,1243769802,144502995,1999209460,1553787823,102166283,1397071926,687043791,465308853,673577687,227828738,88,519672,252747,266923,70634,235281,63510,44006,42758,63484,107610,106363,78708,72978,93080,60931,79611,78054,78498,81169,77717,62700,61924,175,8,0,1,1,0,0,0,0,0,0,35446,298851,202643,239960,295640,145942,1218482,1,11290600
2110313,391960,304198,87762,60181,61181,60571,66757,55508,46090,41902,1393,23415,125274,65597,145362,30919,216894,163719,8749,185477,72668,42851,56258,14615,6462365589,4957955798,1504409791,935718511,1018135502,935659457,1082306598,986135730,823791574,685645177,23412304,127988243,1514129651,659691067,3017129350,1120014974,3757908074,2170219006,204373568,2775031453,1122500903,650150251,905328342,270742567,191,962070,531605,430465,115733,445967,113693,85390,89132,112155,174466,174844,143697,151131,202453,115479,144040,142853,143604,148963,143695,122242,116673,2079,23,0,2,1,0,0,0,0,0,0,41272,347421,231540,266426,344216,163691,1394566,1,11290600
2110314,197624,137281,60343,26425,26868,27113,28215,28660,33255,27329,55,23696,52784,42320,66542,12227,95402,96734,1747,27822,47415,52282,44485,18382,3004888354,2052553204,952335150,376132378,405077989,394907390,428775283,447660164,524553115,440037478,913043,160025979,609265397,475912310,1407831494,350940131,1639070224,1130282477,12350100,269729913,571417615,738215357,792579635,385060083,95,820443,389062,431382,148827,102119,123441,134087,126051,185917,180736,155798,109732,121467,156591,96121,116601,116207,117680,118058,117345,119571,114982,953,33,3,0,0,0,0,0,0,0,0,78758,608975,338492,386750,572912,229560,2215447,1,11290705
2110315,43428,33837,9591,6679,5615,6792,7311,7440,5974,3617,375,1053,8701,9186,19440,4673,23612,19007,806,7954,9775,9720,10108,4266,873189230,624992062,248197168,111189944,105354217,152826192,107650219,147971490,166632613,81564555,9178616,8913780,111653489,125161285,464776779,153505281,499472069,287879226,9530376,133828522,157660658,182348653,235267691,68715393,46,1428904,643284,785621,250251,219190,175410,210601,228696,344756,386068,288154,161747,163143,237448,192345,202012,204207,204425,203295,202156,207670,205137,124,24,0,0,0,0,0,0,0,0,0,101516,779532,426101,495884,726299,296003,2825335,1,11290705
2110316,154346,108572,45774,21398,23589,22036,21132,20417,22489,23285,94,23206,47253,31716,43950,7663,72987,77334,1970,20848,32314,44946,31926,18318,2057718787,1379902446,677816341,243141779,296979210,276227910,274023149,289530398,357768177,320048164,1909883,181679083,578491299,349600108,788954928,152871188,1063227412,840707588,11930659,165193148,384606092,571442992,476330403,294431718,104,2074898,940126,1134773,437119,210083,268724,334758,313977,510239,467919,416823,273949,283337,380935,251937,291727,292240,294107,292367,290731,304536,309191,439,31,0,1,0,0,0,0,0,0,0,86670,764484,491990,566215,762614,255397,2927370,1,11290715
2110317,97598,73821,23777,14323,14752,16486,13484,14776,13462,10315,142,4788,42637,22319,24546,2653,55784,36564,441,27704,20717,17295,18381,7810,1436652708,1039849804,396802904,201871909,210920925,213827779,214958848,198270343,221484178,175318726,2675758,56044587,556632105,271759215,449824160,89487374,767574398,423098798,4426558,231022239,242829114,297031012,278184201,137180071,34,759931,362615,397317,102117,275797,100922,77469,78185,125443,198933,165647,92082,85384,118967,98917,107812,107377,108065,108993,108227,108473,110985,412,5,0,0,0,0,0,0,0,0,0,32739,295325,146655,179719,255622,108847,1018907,1,11290705
2110318,18613,13313,5300,2801,2653,2443,2754,2662,3000,2300,238,266,7371,2699,7000,348,11016,5396,40,1121,2545,3717,5470,3517,795339513,511732179,283607334,107286660,94065945,89155027,108984374,112240173,153927274,129680060,7768038,6909293,214576040,111068584,417598749,23685035,467406060,230501093,857019,36160003,94898785,173527497,239010138,153453715,17,879862,407251,472610,178963,107379,129444,145568,125858,192652,211567,176465,111830,114385,153291,112323,126961,125766,126100,125107,123373,125678,126875,148,5,0,0,0,0,0,0,0,0,0,77687,599756,344205,392080,578411,213131,2205270,1,11290715
2110319,116828,83427,32978,15705,15226,18019,17228,17249,19502,15844,62,11021,27602,25447,42429,9734,50481,63324,686,14337,20526,26806,31510,20365,1941518813,1346303271,594317921,266347913,261326851,274479186,261713171,282436150,351527931,254992694,716177,171524481,414970506,354639809,846396914,150821405,938356944,923677037,7716363,181275482,295188402,499432276,536319133,342999942,56,945676,443509,502167,174267,130730,129335,148923,141744,220679,214602,185608,119956,125383,178297,121833,131372,132176,132755,131751,130126,141602,145895,277,25,3,1,0,0,0,0,0,0,0,84337,622660,352964,403440,591557,232262,2287220,1,11290705
2110320,21804,15942,5862,3135,2770,3039,3420,3578,3241,2621,250,2792,8023,3350,6537,852,14893,6518,90,1975,2900,3659,6961,5824,469976700,323733504,146243196,56120336,59582161,63259754,65711964,79059289,87212471,59030725,3148742,41917453,156219747,69109671,169183857,30397230,306209494,130203969,1135093,31054690,62279665,80513321,139462066,121968629,13,276474,131147,145328,41180,53696,36656,37437,42723,64782,65330,59867,37175,36240,45516,32347,39448,39841,39551,40223,39328,38617,39465,72,4,0,1,0,0,0,0,0,0,0,44641,391164,216831,276745,419135,178476,1526992,1,11290705
2110322,26811,18712,8099,3841,3532,3860,3791,3688,3940,4159,17,1745,5401,4872,11369,2280,13279,12255,176,3284,5249,6113,6620,4092,453598147,306224603,147373544,64200509,56617511,60472116,63847897,61086570,71822364,75551180,50301,21836772,90727286,73016478,207450839,43552872,248840790,181574700,2221705,46131256,83964871,101904656,124456291,71736712,21,857713,396569,461145,134693,120742,123160,126199,146494,206425,296812,180642,76888,72736,109566,121069,120942,122119,122409,119669,118131,125270,129173,237,16,0,1,0,0,0,0,0,0,0,33840,344457,172310,198071,306694,125325,1180697,1,11290760
2110323,58718,43700,14952,8390,8593,9060,9409,8248,8543,6409,117,4333,12614,12163,23508,5929,28435,29235,1566,14157,12476,12613,11687,5217,1108035465,781494044,322575974,122224400,163877629,150819085,173244570,171328360,188413609,134162365,3590589,36835361,150676763,133886701,591332445,187535290,595461225,456841050,25206774,198143171,210054243,260830026,251341016,110053881,66,1343575,586176,757399,187398,283670,193015,179522,201797,298170,362530,274644,152553,149524,225160,179162,190228,187969,189132,189554,189490,197540,199661,109,14,0,0,2,0,0,0,0,0,0,18916,158529,100973,120255,189967,74902,663542,1,11290725
2110325,47150,32734,14416,6977,6357,6848,6321,6231,6711,7705,15,2097,13417,8960,17919,4238,25007,20122,905,6834,10186,11141,10618,5445,991854550,651617959,340236591,122642834,125010675,148027387,118968655,136968408,165291260,174945331,1462825,23674377,179385662,144246901,502335471,133020188,574505486,360196994,12799412,99003002,174114435,257774344,264224052,126787241,30,943478,435020,508459,152820,108947,132358,152285,148611,248459,246987,190848,105413,107496,159632,133104,133482,135699,135809,134344,132720,134271,137154,62,9,1,0,0,0,0,0,0,0,0,45520,461728,246087,289827,440353,165511,1649026,1,11290760
2110326,9475,7081,2394,1409,1260,1481,1476,1455,1384,1010,0,1723,2564,2181,2433,435,4033,5133,36,1296,1702,2421,1957,1756,96453636,67473608,28980028,10344694,11392596,14334562,17306574,14095182,13858595,15121433,0,11941708,29179414,19942025,22355587,11476118,47117753,36958995,224583,7234834,11647845,18850068,15723016,30396404,5,524746,245832,278913,99378,72635,65848,75644,85319,125922,166030,117724,56891,50836,68434,64831,72860,74173,74001,72302,71750,77823,81838,84,14,0,0,0,0,0,0,0,0,0,19404,205952,117777,136629,204366,77919,762047,1,11290760
2110327,19610,14493,5117,2642,2894,2998,2930,3029,2863,2254,258,199,7466,3146,7404,1112,11417,7735,112,1543,2121,3396,6321,5658,558879295,401183961,157695334,73700648,74392540,86241470,77660998,89188305,97815644,59879690,5658409,3603331,161626058,72633174,271145462,42681577,334226001,203614160,1285078,32912076,60896148,95573998,175660220,171512645,29,706836,324971,381866,94779,96979,103526,103598,113090,194864,147072,138346,92611,96463,137062,95283,100970,101752,100923,100779,100263,100411,101739,104,10,1,1,0,0,0,0,0,0,0,15333,130325,74968,86023,131088,49858,487595,1,11290770
2110328,16079,10544,5535,1873,1641,2351,2364,2315,2202,3333,0,1376,5363,2834,5404,858,6993,7888,223,2980,3184,3461,3357,1674,267580731,187071530,80509201,37081149,25441815,38573583,37090689,48884294,34372051,46137150,0,18380937,92157355,37456797,106859539,9746638,110040056,129362852,3493566,49462356,46911952,65401860,51132216,23000956,13,890539,417000,473538,114186,134513,134598,135523,133025,238695,234453,187853,105885,103687,142693,115967,125626,127854,126703,125834,124597,127450,132473,250,5,2,0,0,0,0,0,0,0,0,14545,108543,66520,76614,111823,42666,420711,1,11290725
2110329,9108,6239,2869,1289,1074,1221,1568,1087,1437,1432,156,179,1866,1427,4292,1145,5859,2877,172,1196,2128,1894,1634,1711,253098400,171777134,81321266,36227132,31545438,29647871,45307088,29049605,39971991,41349275,957645,1947176,50647095,28124441,139761365,30550697,161374005,73793246,1311324,26811386,43593088,58306095,54926464,50218895,15,350980,166790,184192,51982,48927,45026,49745,52571,102731,110509,75392,36096,33544,48529,46911,49646,49504,49719,49320,49015,51132,52647,53,8,0,0,0,0,0,0,0,0,0,47709,464670,220732,254619,387886,142190,1517806,1,11290770
2110330,26299,19398,6901,3669,3712,4282,3769,3966,3718,3183,7,1481,10137,4917,8613,1144,15418,8780,182,2808,4570,6103,5762,4773,923383336,702424746,220958590,121492879,125461770,184206221,121740503,149523373,149751236,71207354,35561,23633294,292307050,130655644,426199652,50552135,458949873,240650734,2827004,60793029,116152676,159605207,218369042,141853645,29,707901,329275,378626,93728,98257,107392,106058,111475,190991,186999,150662,83978,82223,113854,90187,100864,100452,101611,100470,100517,100744,103246,220,4,0,0,0,0,0,0,0,0,0,80333,918199,390404,439550,766533,267603,2862622,1,11290770
2110331,134666,99260,35386,19651,19208,20211,21187,19003,18786,16713,292,11960,37180,26444,47218,10854,61123,68614,1057,24323,28532,28251,28743,18853,2065760542,1461405150,603909481,273863865,282277396,300734578,309895415,294633896,313414476,301154760,3235733,139474467,597841313,363229386,779073512,170766713,1017970701,895355870,11982581,258258661,405712275,423488835,480699606,333630520,65,984143,462566,521577,108313,175632,144100,152982,156592,246523,246755,208842,121386,118129,162602,126429,140447,140852,141105,142100,140106,139850,139686,436,21,1,0,0,0,0,0,0,0,0,84869,908600,392895,443727,771820,270165,2872076,1,11290810
2110332,16796,12545,4251,2166,2823,2510,2583,2463,2747,1504,140,32,6140,2897,6892,695,9799,6087,140,2091,2798,3687,4086,3086,461447868,297667198,163780670,58965174,65452948,60678275,56162331,56408470,93166169,70614501,4725631,866944,136007741,72346316,214736447,32764789,273418683,160351476,1581707,43682890,62714433,96860385,131505299,97425440,8,119320,58639,60680,9132,22263,18563,17222,19748,32393,29150,26320,15338,15090,18871,14550,17207,17405,17333,17534,17543,16326,15971,164,2,0,0,0,0,0,0,0,0,0,81188,903513,375208,428286,753074,259890,2801159,1,11290770
2110333,66632,44951,21681,9759,8174,8683,9103,9232,10780,10901,257,3175,16644,12168,27740,6648,39193,26898,749,9158,13964,16233,15242,10743,1612243670,999811282,612432388,213837722,183584003,191830998,200093896,210464663,304975466,307456922,5408956,36419740,295358100,248040617,834020870,192995387,997782813,588336959,18372657,172179815,281579708,345854749,442785517,325347328,44,378911,175034,203876,52826,51753,48739,56035,60894,108662,96648,78955,46581,46339,63469,46919,53682,54060,54178,53834,52524,54334,56298,988,16,0,1,0,0,0,0,0,0,0,86229,908218,380477,433832,766286,265862,2840904,1,11290810
2110334,17024,13569,3455,3042,2489,2744,2783,2511,2578,877,30,930,6365,2719,6113,664,9867,6373,117,1436,2515,4354,4776,3041,428853351,332840923,96012428,95027158,53615630,80341603,49559015,54297517,61443715,34568713,276819,9231483,134921454,43476373,202481206,29641022,274295551,131687783,2401142,22791912,48848440,86482950,174514860,70944032,19,926542,423820,502722,148318,124099,131201,133555,129906,259463,277377,197271,101986,96553,133863,119490,130054,131506,131324,130744,126418,135904,140591,170,13,0,0,0,0,0,0,0,0,0,40720,245176,131499,158864,231139,87484,894882,1,11290810
2110335,165357,112631,52726,19721,22048,22825,22803,25234,28318,24408,186,10076,31684,26246,77724,19441,100526,61030,1098,25918,39714,35731,36472,22629,5357831788,3548592558,1809239230,610741526,681378380,715381276,693877926,847213450,1039085580,770153650,4681313,78706485,530015219,591108757,3255432648,897887366,3544488335,1597697577,17538629,763751253,1181999860,1177664553,1249297104,751934504,113,1006791,482660,524129,129764,182763,140810,142429,166434,244589,269408,207316,111971,114390,172679,131028,141095,143043,143057,142585,142358,147774,146877,249,37,4,1,0,0,0,0,0,0,0,143778,1573616,783388,918643,1634640,609663,5663728,1,11290810
2110336,20574,14052,6522,1885,3076,3138,2719,3234,3100,3422,577,1995,7043,3392,7050,517,13848,5756,20,1336,2552,4780,6936,3982,552746490,361301547,191444943,39072065,83126500,79178068,64491222,95433692,89918990,101525953,25717832,70762832,144831462,87067756,211025483,13341125,332606220,163964786,455710,32208653,63928085,120679358,170405796,108893403,14,289801,135926,153875,46684,36999,37891,42215,47232,78780,82922,59561,31998,30650,46171,38500,40761,41498,41034,40361,40328,42108,43711,94,6,0,0,0,0,0,0,0,0,0,30071,173640,93660,113185,169411,60042,640009,1,11290810
2110337,85196,48950,36246,10010,7928,11426,9692,9894,17740,18506,11,5662,29163,28129,21446,776,36357,46521,250,8857,15380,18206,22198,17988,1768916146,1002796419,766119727,198726934,179344230,232057296,200888952,191779007,380485617,385634110,137912,89976416,657159267,522724280,480089048,18245165,782689062,890962687,1895335,136294121,270842586,353774306,488028049,422817353,40,349297,162569,186728,58566,37913,41260,51648,58929,100983,95042,71554,42614,41057,54306,44725,48667,49183,48979,47972,48540,52212,53744,512,15,0,0,0,0,0,0,0,0,0,15687,148839,93828,107998,139877,50796,557025,1,11305660
2110339,83153,50341,32812,10151,10833,10618,9453,9286,16193,16619,0,6688,30646,24615,20203,1001,40546,39576,313,6941,12446,16575,22898,20951,2041710189,1194790010,846920179,242282327,240529784,247859094,239723872,224394933,411518114,435402065,0,117394877,705835342,546664507,627590709,44224754,1040487500,887166118,3309822,141640017,296290564,408588544,578638225,499186446,26,51019,23094,27925,8369,6411,6460,7175,8028,14575,15534,9941,5597,5477,7560,6909,7121,7239,7227,7076,7116,7571,7669,26,11,0,0,0,0,0,0,0,0,0,22173,183616,113183,129545,172335,63647,684499,1,11305645
2110340,7771,5859,1912,1171,1083,1232,1227,1146,1064,848,10,1580,2202,2165,1094,60,3093,3971,22,712,1320,1681,1967,1363,54049515,39459839,14589676,8324315,6987407,8638346,8540383,6969388,8168222,6421454,352254,8826687,17238814,13893101,7361514,2153214,24728231,23477753,71637,4156042,8741231,15035126,11108913,9093035,5,321893,151769,170123,61721,37550,37314,46501,51136,87670,84574,68176,37571,35544,52344,43686,45676,45534,45441,45262,45291,46785,47904,176,5,0,0,0,0,0,0,0,0,0,15909,150542,95191,109672,142102,51860,565276,1,11305660
2110341,42795,22711,20084,3885,4831,5036,4657,4302,9658,10426,6,3392,15754,12018,10962,663,25164,15204,120,2175,4869,6009,12666,14529,1677324438,873654079,803670359,156588688,186137764,181408320,174994487,174524820,415596516,388073843,354027,48498354,477769319,430482591,673458046,46762101,956252312,552793626,2432362,74890659,187344182,236518819,482043264,525816651,35,189610,84790,104820,21264,24120,27100,25675,31815,59635,53353,42013,24624,21475,25807,22340,25759,25994,25899,25205,25727,28539,32486,492,13,0,0,1,0,0,0,0,0,0,21334,293372,184891,186896,185388,55960,927841,1,11305645
2110342,5407,4605,802,888,1106,789,893,929,354,448,0,134,3490,525,844,95,4049,796,0,79,540,733,1537,1955,92356123,76313236,16042887,14351359,18103741,15521516,13097796,15238824,6784546,9258341,0,2552460,50731031,7493791,23188957,2524176,63319686,16462545,0,1321528,9880044,15860849,31496618,21223192,4,829406,389898,439507,127921,97167,118832,123373,131887,230224,248732,173078,84329,82042,125339,115882,116409,116964,116244,114017,113983,122919,128869,59,7,0,0,0,0,0,0,0,0,0,31320,267415,145541,159820,214154,82608,900858,1,11305660
2110343,5341,3489,1852,731,668,774,527,789,976,876,0,31,521,776,2856,1157,2993,2226,58,816,1016,1315,1486,529,92753825,56713989,36039836,12155727,8576126,12795155,8713224,14473757,17935412,18104424,0,174010,7524070,10685134,55091715,19278896,52367035,38086247,806041,11321727,14523657,24706302,29689456,9406100,9,743040,343508,399532,138628,87306,99014,98744,119529,199820,206247,152510,82048,79326,119464,103445,104577,104801,104657,103465,102938,109139,113461,100,11,0,0,0,0,0,0,0,0,0,41555,309215,181090,202939,269843,98680,1103322,1,11305645
2110344,5964,3970,1994,740,701,984,851,694,952,1042,23,147,1365,1467,2183,779,3071,2789,0,409,897,863,2141,1553,128626504,90387999,38238505,20936935,14446560,23736377,16622014,14646113,20367911,17870594,735341,1000737,25539090,31749731,57165738,12435867,56764074,70217159,0,4262546,19152975,18917430,50687545,33960737,11,252280,117830,134448,43379,32792,28672,35138,38202,74099,68028,58954,33726,27310,33850,30413,36446,36871,36154,36038,35541,34389,36840,12,4,0,0,0,0,0,0,0,0,0,41728,447086,235360,256219,352058,132151,1464602,1,11305610
2110345,43225,31177,12048,6252,5841,6675,6185,6224,6424,5624,22,4016,11761,8531,15206,3689,24055,18144,78,4615,7945,9347,11408,8810,802649484,539032713,263616771,113552210,98381645,106012006,94875419,126211433,142718402,120898369,66643,31965652,165752918,136756829,391571962,76535480,489197976,277782599,1280085,62380159,132180029,175402732,216360552,179377017,41,600024,279937,320088,76058,69727,81066,92837,98344,181992,172732,128596,64297,64365,89625,80410,84330,85076,85189,83781,83634,88012,90003,117,17,0,0,0,0,0,0,0,0,0,34307,338564,193038,219941,288152,101958,1175960,1,11305645
2110346,88390,58378,30006,11618,11951,12863,10341,11605,14352,15779,10,6256,22960,22859,31633,4672,44163,42713,1691,16470,14209,16747,21378,16379,1733372260,1037221863,696107921,202937380,211740173,231631570,167485013,223427727,345957282,352509483,467736,54772422,369904965,394199081,791032289,122995767,1000413531,680642479,12079704,203684626,237337575,292211089,522599142,413143875,47,356233,152031,204201,52519,63789,45628,47138,49378,97779,85436,70222,44911,44997,64451,46216,50314,50308,50598,50051,50427,51760,52775,96,12,0,0,1,0,0,0,0,0,0,29409,336041,235396,266233,332583,110994,1310656,1,11305645
2110348,44306,29434,14872,6205,6031,5711,5620,5867,8056,6816,18,2434,11630,8732,16398,4399,23532,18091,540,5931,9044,10358,9543,6207,787254900,513259419,273995481,106856054,113237058,87358020,94683084,111125203,169393510,104601971,678669,18456884,185644268,145721099,326987193,98612076,395680300,247309109,4476757,67265892,117348585,139179701,181817017,132901458,34,1401320,628553,772769,223864,159173,169868,196995,221264,430157,417544,296639,147015,144488,208717,186920,197425,198877,198155,195010,193388,206259,212207,343,11,0,0,0,0,0,0,0,0,0,45660,475497,261996,292322,413270,146914,1635659,1,11305660
2110349,10309,6418,3891,1269,1357,872,1438,1482,2153,1738,10,16,1742,1887,5077,1577,6330,3878,29,1697,2248,1917,2513,1804,190056736,114939740,75116996,21416892,22303882,16976358,25146058,29096550,40453193,34663803,183015,145335,25594183,25103759,98322612,40707832,122525071,63431043,395677,24321996,34577796,43133446,49518508,34008694,11,447501,204936,242566,62523,59762,52461,62721,65899,144137,135056,105638,50858,46955,56009,52986,62319,63075,62946,62264,60961,65419,70519,83,6,0,0,0,0,0,0,0,0,0,72075,631561,340694,373697,514329,191800,2124156,1,11305610
2110350,23485,17652,5833,3864,3637,3337,3587,3227,2914,2919,5,1098,9276,5135,6983,906,13198,8459,232,3138,4028,3668,6532,4057,646109121,438002028,208107093,94789778,74972248,79503137,77148137,111588728,122936328,85170765,498681,52817308,231058934,89478118,227008012,44763634,301144569,167371260,1164424,38631419,57691901,93570819,163665494,113791768,24,507185,229673,277513,83277,59119,65496,69951,81961,147383,140690,102694,52891,55086,81943,73881,71829,72355,72615,71631,70609,73788,74358,148,10,2,0,0,0,0,0,0,0,0,48379,480951,261884,293595,426326,155492,1666627,1,11305660
2110351,12521,9050,3471,1665,1957,1621,1870,1937,2186,1285,0,288,2283,1821,6829,1300,7232,5127,50,1374,1995,3226,3171,2543,331577341,219782241,111795100,43150423,44766951,35945016,49741641,46178210,61764533,50030567,0,2522615,31471418,39526684,213119337,44937287,202637330,120425118,322483,32121029,53142380,81212258,79451296,76813000,23,640752,299396,341356,102615,80634,80323,83959,100950,192270,193160,137829,69610,63658,90834,85661,92007,92792,91994,90213,89531,90773,93442,214,3,1,0,0,0,0,0,0,0,0,55306,541346,293379,314350,430280,157562,1792223,1,11305660
2110352,37392,26569,10823,5377,5287,5426,5277,5202,6235,4588,33,5018,8998,8395,12137,2609,17791,19054,187,3809,7262,8112,10359,7119,582583609,409006053,173577556,83897590,84367238,77846826,76579411,86314988,100724622,72852934,4659395,63198722,118518007,112756823,223648613,57179007,300225079,264191803,3145675,38805413,98872681,133378791,175188982,115025335,37,1436562,662024,774538,206499,181729,172392,196576,236309,443058,438583,296598,147301,140224,213025,200830,203305,204018,203776,202600,201138,208468,213257,305,31,3,0,0,0,0,0,0,0,0,58460,607873,327001,362297,487480,177176,2020287,1,11305610
2110353,36338,24012,12326,5314,4703,4864,4133,4998,6067,6259,111,2834,11363,7203,13128,1699,23101,11339,102,2586,5036,6263,10003,10449,1179171888,731873790,447298098,166337581,145472448,152872013,120043733,147148015,228583836,218714262,2509257,54325646,314558472,228601599,499091258,80085656,689866643,367178203,2055847,68380163,146893148,208580381,306185511,324949795,17,677202,305341,371860,83617,88721,88286,102785,109941,203852,166461,128751,79919,81583,126149,94339,95653,96244,95844,94719,94940,98662,101141,187,14,1,0,0,0,0,0,0,0,0,60830,512519,300472,322756,427613,149229,1773419,1,11305620
2110354,41038,27430,13608,3844,4878,6695,6068,5945,6964,6644,96,2450,9645,7838,17885,2903,22878,17065,814,5092,7455,11930,9736,4920,924928954,602893482,322035472,89424699,100014187,138470927,138646030,136337639,164954641,157080831,1420088,17064053,182322439,121325885,502383517,94809919,532704291,339933019,7200883,84218218,158058812,254707234,240774992,127677168,23,138854,63519,75334,22100,13117,15565,21557,21993,44521,28421,25470,18894,20816,28255,17001,19674,19723,19902,19613,19874,20293,19776,22,11,0,0,0,0,0,0,0,0,0,85227,845635,441664,520308,786157,289651,2968642,1,11305575
2110355,33065,21238,11827,4463,4094,3899,4249,4533,5957,5870,11,896,6846,7515,14529,3268,17416,15349,618,4548,6668,9832,7165,3935,465757688,294314655,171443033,71033381,47304752,55909472,53925161,66141889,93537587,77905446,446497,7189439,88971590,87230862,228662891,53256409,266104947,186310232,6887558,46874649,76516801,120454329,120860222,80821620,22,1185450,551382,634067,162467,122954,142715,175767,193776,387771,302497,242967,143203,145387,201002,150394,167526,168447,168744,165765,167664,172520,174786,306,24,0,0,0,0,0,0,0,0,0,95738,872949,471807,554090,820905,294501,3109990,1,11305534
2110356,10927,6787,4140,1278,1128,1175,1666,1540,2227,1913,0,862,2043,1563,5146,1313,6736,3739,119,1463,1764,1936,2702,2492,436187955,274736411,161451544,45960003,43195835,58070755,65026920,62482898,97295814,64155730,0,10330928,44089085,54209329,247881825,79676788,277219548,135151587,2881558,48022343,71110910,69812737,128575027,91968560,15,952953,419618,533335,134209,154083,112364,138685,145035,268576,285806,197761,100997,95969,141254,131164,135380,135717,134244,132618,132755,138521,143717,228,8,0,0,0,0,0,0,0,0,0,54139,538463,314514,341269,460493,173122,1882000,1,11305620
2110357,95309,71061,24248,13378,14135,15212,13863,14473,15418,8830,363,7297,18344,17521,42412,9372,49432,43923,2244,12726,21412,22076,21228,13660,1068081837,769509352,298572485,134913108,155715661,167697992,147295497,163887094,182596930,115975555,5925156,63410239,205432932,194428618,474825873,124059019,560152775,450984416,16964353,117723692,210213190,261101218,248358389,156776344,30,946032,447053,498979,133724,107112,118648,137037,156826,292685,197677,173523,117797,126847,194361,135827,135254,135281,135030,134408,134143,136399,135518,725,8,1,0,0,0,0,0,0,0,0,75288,703069,373366,415224,617742,224005,2408694,1,11305620
2110358,11449,8317,3132,1321,1623,1858,1793,1722,1754,1378,25,352,4345,2153,3880,664,7167,3821,6,1313,2026,2543,2781,2325,390668795,262878285,127790510,42181820,45411926,64398586,54267276,56618677,70361491,57429019,1765211,6478497,138212672,54734624,156114999,32373476,252194819,119576114,115175,43517109,59273721,113899849,76860863,78104216,29,1092374,518139,574235,101322,191286,148112,166424,178944,306286,311123,230793,126199,121787,162757,139715,153818,154775,154413,153965,156126,158721,160554,558,17,0,0,0,0,0,0,0,0,0,141570,1147934,672737,777712,1221222,499705,4460880,1,11305630
2110359,17075,12036,5039,2142,2190,2645,2345,2714,2997,2042,183,144,4575,2659,7790,1724,10493,5812,55,2297,3031,3328,4682,2909,603900878,446719415,157181463,93243307,80383841,87652990,76357500,109081777,106876631,50304832,5577504,5734031,164225261,90411193,279122412,58830477,368829622,185457531,1755416,40041947,93377600,130686056,192773578,95652557,24,945201,446126,499075,101567,170041,137183,145976,153685,236748,299046,200857,94669,87466,134119,129044,131998,132764,132115,130138,129983,141481,146723,117,2,0,0,0,0,0,0,0,0,0,239851,2804408,1443497,1711789,2971993,1154130,10325668,1,11305630
2110360,46545,33544,13001,5417,7113,6727,7273,7014,6857,6144,773,3059,15562,7292,16390,3469,32210,13266,125,3796,8700,10049,11769,11037,1064828262,714406153,350422109,118724474,152082353,133360164,152148717,158090445,180402443,170019666,16154519,65180138,259659811,129584935,462234684,132014175,700337489,316723313,2575113,82179315,174110660,222540708,287008321,248646693,55,1258032,588168,669864,155889,213602,166951,167000,205859,348732,333152,261937,147197,147514,205045,163186,176954,176623,175965,175375,175887,186572,190655,321,23,1,0,0,0,0,0,0,0,0,114786,819173,545364,611711,773663,255987,3120684,1,11305610
2110361,2520,1681,839,296,314,338,361,372,506,333,43,84,153,189,1335,716,1550,915,11,282,348,577,724,522,71639733,47098437,24541296,5915672,12737433,8784305,8867309,10793718,17348289,7193007,969975,852362,14010961,3807937,34508533,17489965,37725550,21067121,32609,4641610,7743804,12708482,17459927,16206238,18,814284,376998,437286,104572,92022,102462,125304,142563,247362,221417,166927,91949,92878,133061,108054,114491,114960,115022,111639,112995,120028,125149,101,19,0,1,0,0,0,0,0,0,0,49824,400969,252113,300505,399267,141175,1543853,1,11305555
