상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120188,37003,29350,7653,5350,5647,6252,6318,5783,4486,3167,0,48,21027,4067,10730,1131,19719,12412,601,4969,8039,7847,5746,4928,1374882877,994845278,380037599,179358888,164539598,207297803,227013685,216635304,199038799,180998800,0,707727,549954314,132051134,570774341,121395361,671823546,381225029,9110377,125658174,241335676,247983133,208298772,220662441,13,1934870,851304,1083565,283918,318826,398944,381202,258417,293564,209117,353246,375196,392241,438361,166706,272225,297457,292505,295484,305916,259018,212265,8579,213,0,14,0,1,0,0,0,0,0,85983,2248444,1231887,1468740,2377377,679961,8092392,1
2120187,39664,32927,6737,5864,6382,6812,7275,6594,4726,2011,1402,552,21617,4407,9876,1810,22315,10786,115,6675,8482,8708,5479,3644,926845379,747219991,179625388,126917863,139409507,150364130,161915543,168612948,125880347,53745041,40765496,16800750,438214223,97300374,257785185,75979351,456583188,211095914,1404167,119297811,173035895,180581250,107501754,85858226,21,3146024,1580923,1565101,234119,847694,822851,572974,334990,333398,505415,598061,487422,520808,681071,353247,440628,470739,471830,474415,492274,434748,361390,13076,154,3,7,0,0,0,0,0,0,0,246256,2343455,1376263,1681147,2961017,1232514,9840652,1
2120186,18649,14446,4203,2466,2693,3089,2929,3269,2703,1500,565,0,8594,2104,6035,1351,9000,6584,321,3829,4527,2884,2147,1876,1095364321,858548215,236816106,128462634,134932886,171893658,143955781,279303256,146613451,90202655,61908043,0,231483254,71041713,429453596,301477715,431639632,239146992,3910606,101961340,187886707,108166003,123749693,145112278,14,2278365,1058319,1220046,232015,551031,549677,414588,249909,281144,318841,387787,390235,427383,522607,231512,314195,338030,340729,343466,355283,319185,267477,6518,42,2,4,0,0,0,0,0,0,0,37509,412308,240680,316084,477511,191759,1675851,2
2120185,50104,41528,8576,7119,8408,8325,8943,8733,5753,2823,1636,178,23686,5082,12275,7247,26032,15360,156,10215,13043,9330,5902,2740,1939475336,1522649013,416826323,259071120,303366539,301462132,321268174,337481048,295101540,121724783,115203806,3433456,495829571,117115359,664740017,543153127,923754804,532989372,5348526,380646290,506351517,304980218,174035800,85381823,18,2566547,1292225,1274323,147346,564376,654857,516650,326505,356814,445172,517604,404475,417509,504547,277242,376337,401058,401155,400148,401357,312942,273550,12764,105,1,7,0,0,1,0,0,0,0,159165,1653092,627021,774374,1595536,582890,5392078,1
2120184,11602,9440,2162,1674,1833,2024,2020,1889,1076,1086,0,29,7268,1163,3058,84,5382,2320,20,1025,2257,1953,1614,832,318843250,254703881,64139369,41646568,47451702,54369372,60755666,50480573,29558876,34580493,0,533954,192943708,25719516,88142780,11503292,113307334,46240134,469805,17074231,39540250,45543524,38562946,18356711,11,1826777,953686,873091,187502,265031,417159,360024,291485,305576,416090,386288,262064,256888,295801,209648,271646,280658,279604,279436,272905,222130,220398,10139,70,1,9,0,0,0,0,0,0,0,13751,447997,187216,230725,407681,133155,1420525,2
2120183,2417,1486,931,246,216,255,371,398,484,447,0,0,1062,434,810,111,1021,742,0,193,488,475,331,278,170401152,108437098,61964054,15922999,15305238,21455983,27716403,28036475,31322243,30641811,0,0,65050619,30400079,60831495,14118959,67188159,41915939,0,7574280,28110337,33081518,22046884,18291080,5,447513,231944,215571,35354,68484,106805,92701,68134,76038,67968,95205,78334,78921,82743,44343,66496,71353,70570,71327,68954,50184,48630,3558,5,0,1,0,0,0,0,0,0,0,19563,513736,210993,263082,473510,147749,1628633,0
2120182,2484,1749,735,255,374,418,348,354,423,312,6,0,1009,347,737,385,1337,688,58,228,554,555,333,293,153424900,113361215,40063685,18407276,26303031,28219304,20279380,20152224,23347875,16715810,568518,0,40863784,12169398,65759720,34063480,86519889,29389340,804415,10525719,35072972,34063827,21019158,14423139,4,603559,318687,284872,72075,90514,134834,119961,90178,95997,102674,136506,99885,97399,106665,60427,89083,95567,94406,95405,93238,71125,64735,6144,25,2,1,0,0,0,0,0,0,0,28828,429525,169288,202998,342505,109897,1283041,0
2120181,6816,5625,1191,911,1208,1074,1305,1127,574,617,0,0,4432,696,1633,55,3531,1905,18,924,1621,1479,918,475,236065439,192381094,43684345,28010292,47823952,35325631,44825712,36395507,25044713,18639632,0,0,123825211,19856801,84796921,7586506,102125092,43617170,178723,15654333,46529748,38267174,24386517,20725767,4,408914,214220,194693,39844,64619,92558,80767,59257,71866,61213,87960,71366,71363,76567,40445,60546,65651,64617,65430,62399,45491,44779,7278,20,3,2,0,0,0,0,0,0,0,21056,328121,136731,163585,311564,82680,1043737,0
2120180,13744,11921,1823,2002,2304,2709,2646,2260,933,890,0,0,9964,847,2912,21,5257,2070,0,379,1879,2806,1200,1063,976549241,854783282,121765959,143508083,177438606,207760667,180046180,146029746,69217455,52548504,0,0,669269964,44889464,251497957,10891856,217248191,88516380,0,10865022,73508848,103492300,55669707,62228696,2,28777,16213,12563,4611,3221,5369,6633,4511,4433,4589,6548,5001,5018,4958,2663,4213,4392,4383,4441,4436,3671,3239,2562,8,0,2,0,0,0,0,0,0,0,2073,83192,44922,58813,74773,16355,280128,0
2120179,44280,37131,7149,6325,7561,7828,7913,7504,4212,2937,277,126,23889,3720,11522,4746,22644,9003,128,5003,8974,8188,5431,3923,2033120114,1737202705,295917409,280138233,328216970,366823374,398496176,363527952,180367371,115550038,19008182,2657649,746206708,114811109,726078630,424357836,930743838,296459598,2996047,156281298,354293852,311348683,228348010,173935540,17,2244561,1127016,1117545,267293,352115,507800,443439,311495,362419,354273,491417,393887,373916,415668,215399,329491,361529,361034,363154,351806,253121,224426,21445,122,3,12,0,0,0,0,0,0,0,92051,1395372,603168,740721,1206889,413511,4451712,1
2120178,36198,28994,7204,4900,5695,5879,6177,6343,4447,2757,1438,1262,17414,4637,8910,2537,17433,10699,286,6836,8470,5958,4126,2447,1744187638,1306165585,438022053,235325872,239730135,266239367,260830322,304039889,272592177,165429876,89541834,64229801,541337994,155585309,605987487,287505213,740146222,401313031,5825694,232307666,359781446,233914184,176991625,132638638,21,2981942,1476075,1505868,222689,669960,724499,604497,375630,384667,448649,584378,505688,528485,615294,299448,434084,465470,463054,463366,470062,379440,306467,10933,167,2,7,0,0,0,0,0,0,0,154696,1894029,1030146,1287252,2312347,826010,7504480,1
2120175,23531,20344,3187,3534,4129,4331,4219,4131,1755,1432,0,16,15681,1789,5523,522,11085,5984,105,2906,4715,4067,2804,2472,1154325841,991295268,163030573,169100248,171479511,216515208,161773924,272426377,91160554,71870019,0,1904916,528328545,76789778,436092293,111210309,398131982,211889053,1518504,49527458,134701954,160947408,130942070,132383637,8,1135236,567160,568077,108109,177588,250129,229631,165415,204365,200706,245061,189221,190068,199771,110410,168599,177662,177603,176696,173984,137636,123058,8239,79,2,7,0,0,0,0,0,0,0,31033,441105,192841,236766,387183,129080,1418008,2
2120173,97943,81867,16076,13940,16880,16939,17043,17065,8782,7294,274,328,58993,11126,24396,2826,45677,22162,996,10154,14670,15283,15023,11716,3233282292,2667291664,565990628,428652100,524753521,550602014,554381101,608902928,334198984,231791644,10435424,8216223,1448595939,294795407,1165465699,305773600,1427807952,543677192,13043921,174130020,352354251,465007761,468510579,498438617,23,4070847,2057674,2013174,411676,696746,832999,795911,623467,710048,567762,846759,718354,711246,832727,393999,594417,646696,649109,648643,639560,467954,424469,18197,175,1,13,0,0,0,0,0,0,0,29038,268962,147952,174684,245586,102347,968569,4
2120172,4635,3722,913,653,677,743,911,738,526,387,42,24,3114,345,1026,84,2676,834,30,459,660,1076,834,453,180255385,148606882,31648503,23802840,22854232,27225688,41030370,33693752,13093224,18555279,1018093,981841,101584264,9963417,57215636,9492134,81870412,22855742,386695,9551044,20120182,39856691,22392010,12419530,7,1687214,883862,803353,161621,306613,392784,342130,247140,236924,308867,361499,278548,272298,295299,170705,249731,264366,265154,263431,256846,198034,189653,10241,63,1,7,2,0,0,0,0,0,0,41644,440035,210032,249707,385212,145403,1472033,2
2120171,46086,38209,7877,6099,8026,8281,7822,7981,4830,3047,215,787,27087,5515,11516,966,24494,13747,606,6105,9043,9160,7647,5676,1731793159,1372400668,359392491,200008031,307629627,299877611,251715369,313170030,218763109,140629382,17850801,5791158,768043339,179768721,617670944,142668196,680017226,351132974,8959591,88556322,209338122,217293329,228397387,278605450,18,1238133,617424,620707,170819,194572,248946,236820,180718,206255,196113,258802,205615,211834,241234,124536,174673,188244,190413,189396,188006,160940,146461,11750,39,5,2,0,0,0,0,0,0,0,35721,465332,237364,299524,456624,179640,1674205,1
2120169,29745,26500,3245,4395,5747,5642,5454,5262,600,2645,0,126,20167,2269,6819,364,12028,7550,318,4333,5305,4454,3711,1454,1084426124,994164727,90261397,167582324,249693890,150002680,167831279,259054554,19336526,70924871,0,1752644,604722410,57892783,328124006,91934281,407779208,191208918,4989794,74154380,164795191,148645707,153892305,52510749,9,1276507,691009,585498,80687,211307,305048,268807,217472,193185,145193,262281,264173,248971,251846,104043,191591,213524,212406,212517,203997,122600,119873,15771,52,5,8,0,0,0,0,0,0,0,57791,1692127,720073,809357,1266790,359271,4905409,1
2120167,20505,13140,7365,2725,2312,2584,2613,2906,4078,3287,0,14,6317,4766,8782,626,7018,11145,98,4261,6326,3294,2553,1632,2014367446,1307385111,706982335,222750872,218153732,268267419,285931370,312281718,377099702,329882633,0,178090,475002231,378750151,821645231,338791743,640705124,808930220,3066566,248594833,484254269,265775503,235680964,212263206,6,594565,261344,333220,101929,89181,93732,104388,94205,111132,42637,98607,114374,134703,154131,50114,81022,81796,83374,82923,89853,94979,80618,5078,78,1,8,0,0,0,0,0,0,0,172304,3883238,3350654,4058895,5377725,1625114,18467930,1
2120166,19691,16362,3329,2729,3474,3309,3597,3253,2088,1241,32,50,10076,2814,5464,1255,10904,6211,476,3376,3444,3993,3652,2174,728367664,552199077,176168587,94198089,111700826,109402155,117244221,119653786,110353066,65815521,2508052,1195561,247946688,71585745,289349903,115781715,350627832,181649017,8631240,89044090,105989783,124591137,116005106,88015492,11,818011,383458,434553,134727,137321,138075,133792,113585,160513,141062,162690,128345,131324,165243,89346,119719,126446,125570,124126,121158,104054,96937,5467,91,5,4,5,0,0,0,0,0,0,51990,1400610,657852,788233,1210711,405279,4514675,1
2120165,5304,3902,1402,726,665,750,863,898,736,666,0,0,2118,424,2252,510,2664,1409,95,473,1149,1188,620,550,388522224,276044656,112477568,42739602,44162038,53352802,63224303,72565911,54879396,57598172,0,0,82585400,26110316,204533468,75293040,170905410,83621611,1382734,20871432,68127530,78906538,46712118,38526668,7,916591,422682,493908,231896,77449,112058,180551,131905,182731,231000,190119,119699,115886,149157,110729,132813,131710,131392,132760,133267,129545,125102,3467,35,1,5,0,0,0,0,0,0,0,1248,138382,79062,97636,126057,47057,489442,0
2120164,15971,12982,2989,2341,2465,2897,2819,2460,1465,1524,0,41,10169,2131,3434,196,8312,4467,55,1715,3043,3104,2692,2171,459903384,359862135,100041249,58437374,71147291,75830604,76476436,77970430,55957633,44083616,0,557369,225544497,52432502,145582746,35786270,191394187,104830642,820529,28617829,52774564,79705784,69030198,65275926,8,1170645,533924,636720,175229,159567,210256,207396,170502,247697,233812,238032,165653,170157,223996,138995,169702,174237,174477,173844,171761,156476,150151,8574,75,2,6,3,0,0,0,0,0,0,36781,1169592,450295,533558,999739,272694,3462659,2
2120162,6087,4409,1678,960,398,1040,974,1037,804,874,0,70,3749,762,1411,95,3118,1724,6,316,626,855,1543,1494,407690197,246509357,161180840,62252779,10659172,56820062,55247044,61530300,73923435,87257405,0,1623640,172565691,61156029,147082261,25262576,179412431,97453169,211015,5020105,32344095,41138819,84870090,113281476,3,494510,231344,263166,92032,56233,67919,101764,79065,97496,116206,97237,62575,65601,91692,61200,70173,69594,70489,70498,70380,71863,71515,1253,21,0,0,0,0,0,0,0,0,0,27117,492230,239479,302004,462319,177715,1700864,0
2120160,40584,29935,10649,5308,5521,6103,6405,6598,5770,4879,136,80,17775,5685,14135,2773,23087,12812,205,8731,8555,7903,6471,4030,1301142577,956782590,344359987,145555623,172144374,211261176,187645432,240175985,197570750,146789237,13331029,1546432,444788178,124713522,519007881,197755535,707624601,348383152,4689661,251524578,344534666,189453444,160693430,105111969,15,2155511,1057093,1098417,202605,443073,415558,324462,303137,466675,364631,382000,288209,307644,521901,291125,293719,307167,310280,312794,327946,323476,280130,9153,83,2,4,1,0,0,0,0,0,0,289137,3827398,2031844,2415117,4532294,1956650,15052440,1
