상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130324,9680,6208,3472,1238,1283,852,969,1866,2063,1409,261,0,315,987,6206,1911,5117,4563,55,925,1666,2728,2253,2053,128095559,79893037,48202522,16205974,16294796,10311425,12484422,24596420,28843816,19358706,3822037,0,4242820,13755744,82939989,23334969,67153220,60942339,789600,10775259,20838062,37123209,32259313,26310116,3,486493,223362,263130,79013,55345,68549,73520,75217,134850,141612,98548,54302,53514,76496,62020,69410,68984,68816,68359,68891,70865,71171,154,5,0,0,0,0,0,0,0,0,0,44035,588665,317851,359161,545931,184284,2039927,4
2130322,1849,1347,502,186,222,269,239,431,222,280,18,45,256,244,913,373,1115,683,19,177,358,410,479,354,37999066,29215039,8784027,2616834,2907253,4369832,6608577,12712543,4027969,4756058,214079,8861745,4566462,3815608,15453096,5088076,17023599,11733450,307583,2361658,5186403,6974192,8633675,5293538,7,254824,125456,129369,32889,32452,40365,35291,44157,69671,73172,52250,28375,28067,40849,32112,35995,35377,35096,35142,34931,37960,40325,8,9,0,0,0,0,0,0,0,0,0,8051,107533,52868,62307,94443,39790,364992,4
2130320,3614,2377,1237,487,540,245,474,631,663,574,207,0,182,465,1946,814,2459,1142,19,434,578,807,1166,596,55187767,35342511,19845256,7531821,7928369,4084582,6603220,9194519,9566584,10278672,3409996,0,2236763,6893779,29191825,13455404,39653137,15169563,215965,5677511,8333764,11771933,18675429,10148100,5,127787,62156,65631,13462,15504,21348,21758,22610,33105,25032,23949,17386,18989,26740,15690,18023,18174,17929,18112,18383,18920,18246,173,12,0,0,0,0,0,0,0,0,0,87290,1376519,506871,577273,1069405,354369,3971727,4
2130319,6029,4188,1841,741,924,694,608,1221,1118,723,0,300,684,1111,3276,658,3025,2945,22,417,843,1049,1419,2220,101001654,71450072,29551582,11961321,15184053,12584888,11639919,20079891,18888955,10662627,0,5660285,13533671,19147058,53307342,9353298,49377932,50238772,453474,6113184,13150333,16605150,25383829,37910733,5,710911,346382,364528,114675,76664,111565,110186,116078,181744,192752,139952,78308,83414,123900,92588,100183,97907,97560,96828,97702,107095,113635,34,5,0,0,0,0,0,0,0,0,0,115042,1373463,627275,733690,1265645,449710,4564825,4
2130318,6195,4169,2026,817,779,781,706,1086,1093,933,924,0,16,296,2281,2678,4275,1823,10,1337,1410,1250,1177,913,254264262,169703067,84561195,33830383,32495579,32014280,27956144,43406681,48790793,35770402,38292148,0,412802,10410845,89381109,115767358,174347871,75670192,349250,53819301,63792129,52236774,47083126,32737483,7,384799,181045,203753,31220,85574,75364,57924,57752,76964,59499,62507,57358,65910,90546,48977,50582,51084,51661,51945,56315,62462,60750,266,37,1,1,0,0,0,0,0,0,0,73690,433367,264019,311264,469826,202724,1754890,4
2130317,2442,1592,850,286,327,239,247,493,420,430,0,56,365,565,1336,120,1418,1024,16,129,274,701,750,572,31808147,19968284,11839863,3750417,3973135,3071921,3143509,6029302,6005439,5834424,0,731789,5066840,7604238,16945679,1459601,17896646,13911501,256930,1476636,3318807,9125571,10040049,7590154,2,447769,215692,232078,59757,44605,59827,60894,77844,144840,120008,87266,51094,52431,77785,59184,63322,62202,62054,61669,62856,66452,69214,107,9,0,0,0,0,0,0,0,0,0,61179,675901,286010,341282,541253,200756,2106381,4
2130315,3266,2268,998,436,517,328,388,599,493,505,235,0,84,164,1837,946,2023,1177,89,448,992,622,622,427,76246116,51921261,24324855,9764658,9728660,7688236,10130912,14608795,12279315,12045540,6980536,0,1168431,4888147,41182523,22026479,46809710,25743721,1730000,9256239,21397129,14455276,14774787,10939998,5,613069,295242,317827,87205,96597,119792,100007,89757,119712,137349,126797,85624,86314,106592,70393,91063,91953,92025,91605,90039,78894,77491,1372,15,2,0,0,0,0,0,0,0,0,68270,1606707,465411,580172,1425471,360978,4507009,4
2130313,12556,9246,3310,1436,1805,1828,1932,2245,2123,1187,1624,116,410,818,5726,3862,7700,4753,98,2249,3324,2756,2504,1523,239694269,170736732,68957537,26160769,34874019,33466533,35064741,41170670,38971469,29986068,53083097,5503545,4099506,8406546,88411842,80189733,156374478,79955334,2874129,41338625,54321822,53938448,54886519,28970270,5,995031,453743,541288,137571,145880,203055,163238,137462,207825,300563,209545,106445,102750,147401,128329,142660,142495,141493,141830,138259,142228,146065,3469,33,0,1,0,0,0,0,0,0,0,40771,570561,298493,336215,602727,232218,2080985,4
2130312,6094,3951,2143,805,794,703,576,1073,986,1157,1023,0,0,194,2290,2587,3420,2269,14,708,1260,1680,1495,533,238990010,159671225,79318785,35709944,30420295,28811165,25307669,39422152,37552337,41766448,45689871,0,0,5545057,82430200,105324882,140477322,81670190,594670,26788256,51994949,67464975,57358828,17945830,6,311851,148875,162976,52245,37858,62389,55320,44134,59907,61831,58591,42987,45237,63426,39779,44681,44422,44971,44761,44667,44488,43864,619,9,0,0,0,0,0,0,0,0,0,82080,981004,470945,567370,895563,330184,3327146,4
2130311,38493,24173,14320,1605,5154,4468,5597,7349,7646,6674,270,419,4263,7973,21355,4213,21775,15875,217,5090,8993,7510,8768,7074,608705055,386608892,222096163,32400567,84466991,70192234,86309691,113239409,123966059,98130104,9447591,8007360,59465643,121516763,305987426,104280272,350845623,225177412,2189292,59015372,116371703,136811051,147036838,114598779,9,842789,399472,443317,144467,128668,147168,145400,117548,159538,199097,156427,101088,110730,165038,110410,118049,119364,120137,119422,121086,126108,118624,377,17,0,2,0,0,0,0,0,0,0,93629,1382331,778156,949073,1554633,640413,5398235,2
2130310,13965,9037,4928,1223,1696,1736,1825,2557,2509,2419,200,16,1342,1885,7682,2840,8284,5120,528,1899,1901,3095,3892,2092,308912675,196436227,112476448,28549243,36282792,37328781,39219046,55056365,58744587,53731861,7384954,567934,20669709,30416861,163975965,85897252,182438959,101677079,7111581,38285640,44036121,69132241,82343437,43207016,5,212630,96734,115898,49679,22873,21855,36572,32848,48804,23485,40565,38513,41860,48650,19558,29703,30462,31326,31038,31496,29890,28715,298,30,0,3,0,0,0,0,0,0,0,17564,405548,201058,266278,358025,142854,1391327,4
2130303,2832,2169,663,355,505,407,318,584,443,220,0,0,9,186,1902,735,1834,892,0,323,768,711,620,304,37330204,28969977,8360227,4862586,7039378,5169491,3769862,8128660,5613347,2746880,0,0,632881,2308598,25440249,8948476,23762552,10961412,0,3498934,10311200,9100256,7134550,4679021,3,414561,209284,205277,23514,98349,104666,79710,50753,57570,72709,76770,60197,62002,89756,53125,59024,62913,64203,64888,64457,53710,45368,242,5,0,0,0,0,0,0,0,0,0,126413,1572231,579758,704601,1502829,565506,5051338,4
2130295,13412,9475,3937,1539,1942,1800,2088,2106,1867,2070,21,0,1601,2341,7354,2095,7771,5636,39,2671,3109,2209,2304,3074,140475109,97047690,43427419,15840559,20484718,17431223,19574410,23716780,21700978,21726441,487486,0,16812367,27857678,75474996,19842582,81044541,59185750,343004,24322859,29547713,24781907,27448499,33786310,7,272831,125971,146859,27727,57554,52575,38131,38432,58413,59232,49001,31822,35927,57598,39250,38441,38099,38015,38140,38209,40823,41103,122,18,1,0,0,0,1,0,0,0,0,30278,510205,247678,286783,466468,230656,1772068,4
2130294,6414,4489,1925,414,861,1009,980,1225,1060,865,0,293,1341,1403,3033,344,3111,3303,64,645,1008,1624,1721,1352,60045347,40496636,19548711,3488499,8219172,9347060,8641035,10800870,10176277,9372434,0,3105548,12709208,11662746,28708481,3859364,30080187,29965160,383124,5336138,10238863,15855090,16411835,11820297,3,282176,130326,151850,43363,50183,43018,39605,36531,69477,57969,57488,40074,41014,52526,33103,40280,40498,40740,40476,40386,40110,39685,102,12,0,2,0,0,0,0,0,0,0,128139,1015037,537643,629510,1000370,440647,3751346,4
