상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130324,10739,6469,4270,1373,1194,663,1166,2073,2574,1696,564,0,279,1373,6585,1938,6234,4505,92,1210,2004,2759,2808,1866,151305103,91453444,59851659,20390476,17420772,9758754,15633566,28249876,36677198,23174461,9314645,0,5480945,19846777,90034086,26628650,87912417,63392686,1106465,16926590,24837254,40481505,42220783,25732506,3,459772,208444,251329,72778,50427,65855,71189,70730,128794,131738,90775,51528,51448,73557,60725,66246,65632,64805,64810,64266,66298,67717,154,5,0,0,0,0,0,0,0,0,0,45326,599357,325013,383230,559853,192553,2105332,4
2130322,2097,1434,663,276,274,237,296,351,389,274,35,40,163,301,1053,505,1337,720,6,227,415,273,677,461,37713244,28285139,9428105,4137772,4138933,3258021,4111613,12638800,5907232,3520873,507030,5842104,5044941,4178121,14759550,7381498,18249265,10844483,73238,2745032,5762907,4424984,9879729,6207858,6,212109,103050,109061,26827,25428,32328,29958,37399,60168,58376,42621,23815,23903,35526,27870,30134,29403,29259,29066,29318,31580,33349,8,9,0,0,0,0,0,0,0,0,0,7853,123930,59641,70452,107590,46202,415668,4
2130320,3573,2399,1174,437,380,344,648,590,551,623,207,0,113,505,1831,917,2276,1283,100,457,830,756,786,632,50698706,34053198,16645508,5886425,5399722,4981713,8995501,8789837,8106667,8538841,3526389,0,1264581,6450811,25649230,13807695,33448224,16986822,1148836,5960639,10569807,11115108,12076616,9564039,5,124840,60987,63853,12910,14991,20158,22122,22654,32003,25324,22973,16461,18440,26077,15566,17575,17544,17461,17517,17723,18838,18183,173,12,0,0,0,0,0,0,0,0,0,90578,1431178,528884,622547,1116381,379091,4168659,4
2130319,5584,3744,1840,796,822,639,645,842,1208,632,0,269,854,1369,2732,360,2660,2924,55,375,856,856,1345,2097,94300413,62710657,31589756,13841837,13628074,10488998,11285175,13466573,20321508,11268248,0,6090044,15457213,23472583,43408596,5871977,42900462,51399951,822201,5500681,13686099,12881491,23688187,37721754,5,731436,353713,377723,120134,80130,115257,114166,114227,187521,198720,143026,78399,85147,129722,96425,102902,98342,99387,98667,99520,113627,118992,34,5,0,0,0,0,0,0,0,0,0,104006,1357947,622524,733475,1234352,437056,4489360,4
2130318,5818,3851,1967,668,626,788,689,1080,1043,924,989,0,0,250,2130,2449,3964,1854,16,1294,1402,1364,1043,699,239485352,156656885,82828467,28493046,23487656,32291206,29886009,42498968,44139257,38689210,45595881,0,0,8796386,82308365,102784720,164160630,75324722,536786,54039433,60097871,57418322,40602644,26790296,7,381567,179019,202548,29357,82373,75471,58588,57107,78673,60077,63587,57677,65397,87318,47512,50086,50474,50975,51222,55923,63001,59886,266,37,1,1,0,0,0,0,0,0,0,76070,450162,273222,335191,489368,211449,1835462,4
2130317,2625,1606,1019,317,326,168,390,405,526,493,0,16,381,565,1370,293,1517,1108,32,274,444,613,608,654,35220508,21726166,13494342,4700946,4466297,2342519,5012750,5203654,6844610,6649732,0,163062,5718291,7425268,18187333,3726554,19673267,15547241,337002,3273429,5127652,9083681,9365362,8033382,2,446769,216374,230395,60001,44659,58165,62138,77094,144713,120623,89977,51523,51652,75237,57756,63718,62026,61636,61430,61234,67139,69586,107,9,0,0,0,0,0,0,0,0,0,61994,702388,295521,362134,557312,206252,2185601,4
2130315,3751,2571,1180,601,424,379,467,700,633,547,185,0,112,248,1955,1251,2231,1377,66,649,935,803,725,431,89009608,61922397,27087211,12538986,11385522,10089801,11260384,16647704,14598909,12488302,6613079,0,2416496,5151714,42751631,32076688,55877459,27574583,1058431,13596854,23540349,18091698,15926305,11238408,5,615949,294453,321495,88721,94332,121922,99174,90938,120863,139357,127736,85488,85959,106920,70490,91569,92299,91426,91370,90550,80337,78399,1372,15,2,0,0,0,0,0,0,0,0,68855,1627894,501112,632169,1460801,364726,4655557,4
2130313,29509,20163,9346,4024,4225,2746,4573,4595,5279,4067,1487,188,935,4021,15528,7350,16609,12784,165,4988,7766,7237,5653,3581,418964925,282005457,136959468,53202428,59211123,39983970,61949501,67658435,78139118,58820350,45656080,7560064,9522706,48798828,195378303,112048944,247852101,167412438,2161995,68978515,100656213,99672232,87739647,56055939,5,1005440,461317,544124,129842,145818,211261,169613,141820,207087,302866,210272,107906,104222,149792,130382,144550,142114,141533,141113,141654,145775,148700,3469,33,0,1,0,0,0,0,0,0,0,42814,574960,307184,354183,625664,239566,2144371,1
2130312,5369,3311,2058,710,436,551,659,955,1163,895,835,0,16,214,2149,2155,2896,1993,12,557,1271,1436,1193,417,210870404,128924766,81945638,28509402,16541435,22479392,25948653,35445884,45888196,36057442,33194759,0,542421,5635285,77201896,94296043,120073910,70274670,536505,22763392,54768314,50947012,48801791,12531565,6,330670,158705,171965,56946,38251,65977,58384,45694,65417,66026,62709,45929,47776,66649,41579,46928,46708,47250,47201,47469,48324,46786,619,9,0,0,0,0,0,0,0,0,0,82734,1016617,494866,605682,921519,338368,3459786,4
2130311,35852,22780,13072,2774,5086,4212,4944,5764,7101,5971,363,125,3601,7180,19519,5064,20048,14854,206,4685,6863,7766,7809,7574,605871711,392329630,213542081,53586366,83725100,68821588,87538895,98657681,113448916,100093165,12852008,2514156,45979427,108245680,303564353,132716087,351797741,215948862,3064145,65226007,100481644,125466665,142165947,131342192,8,874348,411780,462568,147333,135019,155051,152428,120792,163723,205645,161387,103740,113468,173337,116772,121896,122300,122189,122267,126214,134924,124558,377,17,0,2,0,0,0,0,0,0,0,94533,1450397,817635,995644,1613087,648871,5620167,1
