상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120240,16761,12057,4704,1837,1861,2274,2760,3325,2989,1715,2384,0,97,325,5907,8048,10765,4686,216,2487,3271,3380,3726,2372,895403168,654131152,241272016,110004389,99578603,128184366,140410218,175953576,163229702,78042314,121813327,0,11247394,22601871,319196262,420544314,547623361,250347069,11507442,128181295,181505037,187447829,197605082,91723745,21,1901077,855563,1045514,351357,226110,279797,293412,301577,448823,509933,377950,206305,215468,328683,262740,274150,275489,274616,273495,273974,268788,260566,1609,35,0,4,0,0,0,0,0,0,0,49338,710996,336029,416592,655510,245218,2413683,0
2120239,14034,10576,3458,1684,1774,2272,2229,2617,2077,1381,2951,0,0,45,3811,7227,9110,4352,62,2557,3775,2797,3132,1139,656016672,485657721,170358951,83876106,81672046,110159153,99863137,110087279,105731977,64626974,135618214,0,0,1801421,164150712,354446325,429285661,179331180,3003585,121062551,164024691,141815152,127645511,51065353,19,1262548,602675,659873,180838,183554,215567,193004,198726,290859,241932,279811,184630,183253,230441,142482,185258,189890,188115,188037,184209,164468,162571,4700,24,2,2,0,0,0,0,0,0,0,34562,664240,240399,288130,536030,180806,1944167,0
2120238,5824,4045,1779,755,860,812,695,923,891,888,1823,0,0,18,1409,2574,3726,1697,107,1240,1036,1032,1087,920,318932216,230817718,88114498,39153388,52764476,47630289,37363863,53905702,41759080,46355418,122119049,0,0,755814,65177323,130880030,217924197,68713338,5862666,50894043,50108866,48928550,72019147,58824262,9,291526,135150,156374,66331,32999,38710,42748,45030,65707,61667,53267,34029,38061,62634,41868,39858,40574,40366,41094,40880,44473,44281,412,46,1,3,0,0,0,0,0,0,0,22214,487468,239916,287900,501845,185950,1725293,4
2120237,8558,5973,2585,998,963,1140,1331,1541,1484,1101,2107,0,0,27,1884,4540,5414,2674,47,2389,2609,1565,1099,379,401278072,287057443,114220629,51601816,44966276,48426920,64557358,77505073,69674898,44545731,95467379,0,0,1513471,92650629,211646593,254766347,112984006,1991142,97780387,120853314,77985262,55286243,13854005,13,2284331,1122018,1162313,364250,305419,423554,417182,350389,423537,568298,488089,289424,289882,369451,279189,332694,336062,334949,333705,328979,308109,309833,8608,57,2,3,0,0,0,0,0,0,0,27062,559633,225872,245745,449710,140063,1648085,0
2120235,14399,12045,2354,1844,2248,2450,2762,2741,1643,711,2464,108,3441,472,2464,5450,7459,4342,75,3213,4293,2484,1404,330,599987828,500140713,99847115,74235111,95086230,97254183,122512090,111053099,70374815,29472300,133937631,2206943,56190945,7935932,108151765,291564612,306843041,161629949,4354264,124633156,177640476,98998300,51007418,11839381,28,455564,235207,220356,46226,81081,108828,88096,64015,67317,82235,94971,74777,75549,82514,45517,67524,70667,71134,70205,67630,55363,53041,907,55,0,5,0,0,0,0,0,0,0,59072,1503127,413496,519875,1351005,336013,4182588,0
2120234,25432,18080,7352,3085,3235,3524,3789,4447,4577,2775,3901,424,1112,1307,8553,10135,16684,5933,53,2827,5882,5587,4697,3566,1446613072,1044206239,402406833,174460006,170121222,229694433,225901925,244028653,253553094,148853739,209062524,26205275,81793743,66632948,502836592,560081990,935917862,298792799,2839014,140662529,306149981,305737110,278846397,200475627,30,1522873,793480,729392,147337,207065,319162,292177,266218,290914,331976,308285,215815,212875,272279,181644,218396,227252,229357,228882,226523,203553,188910,10268,62,1,6,0,0,0,0,0,0,0,111633,1216595,576447,655591,1116721,381421,4058408,0
2120233,18834,13092,5742,2266,2605,2571,2625,3025,3184,2558,7019,0,0,11,4910,6894,10280,7325,11,4688,6381,3350,2359,817,830358949,595902251,234456698,96940296,132316594,110461819,118229073,137954469,135970690,98486008,286863913,0,0,127108,220839857,322528071,441633423,305297132,349547,197652209,272998982,133728269,106780821,35420729,9,1020283,480396,539888,120756,217781,272514,153101,114181,141950,214395,209602,142976,143839,190245,119224,144859,148836,151898,149505,150133,144415,130638,10357,32,0,2,0,0,0,0,0,0,0,27626,261495,127224,149869,259921,112303,938438,0
2120232,13951,7801,6150,1411,1374,1573,1387,2056,3220,2930,487,0,765,2758,7623,2318,5729,8212,360,6467,4216,1326,1106,466,532242219,306773396,225468823,47748431,56136796,54036683,61712861,87138625,125799074,99669749,21318996,0,16213815,66651643,344209048,83848717,218118251,313532816,9421067,237001264,172105012,50764298,41342720,21016707,4,507824,241940,265884,74799,84704,108314,83015,65728,91265,112864,101946,67429,66433,95444,63706,72061,72352,72565,72772,72513,72861,72700,1269,22,0,1,0,0,0,0,0,0,0,47820,649047,351851,392678,676468,270549,2388413,4
2120231,19098,15724,3374,2256,2619,3271,3442,4136,2716,658,1394,2469,2037,1360,4828,7010,12209,4759,124,1675,3119,5210,3871,2968,858000000,663729570,194270430,96835542,104971671,130648549,158135968,173137840,163520572,30749858,85941548,92072891,80599335,50403314,181219946,367762966,550541239,199944301,10730977,94831059,143138944,225981253,166354521,109448785,8,56366,28120,28246,7502,5327,10582,10162,9753,13039,14233,12128,6836,6749,9269,7151,8169,8257,8262,8240,8188,7850,7402,5698,25,1,4,0,0,1,0,0,0,0,43543,243784,112261,129065,201854,98761,829268,4
2120230,4610,3181,1429,633,605,605,591,747,528,901,42,0,28,226,1619,2090,2618,1135,0,490,1105,1201,588,369,247132275,176044535,71087740,34845358,34844235,34844235,29691916,41818791,25418985,45668755,7257408,0,1070582,11607358,79460815,112891877,140813833,51422784,0,25179603,54313711,67675630,34153783,10913890,5,588492,268041,320450,103107,86104,115548,91511,79391,112831,105265,120809,87513,89436,115759,69710,85905,86696,87869,87743,86343,79112,74824,876,59,0,5,0,0,0,0,0,0,0,83120,1015412,487100,587041,922024,338937,3433634,4
