상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,52419,37476,14943,6073,7092,8216,8341,7754,8438,6505,0,2325,17845,12559,19392,298,23794,27654,472,6845,12185,14374,11495,6078,461003658,321131522,139872136,56750365,60769541,67996484,68217017,67398115,77318250,62553886,0,20462952,166631664,106647393,164890753,2370896,210321692,234829544,3318324,55643168,105589901,131791201,99598539,49210104,5,145517,67147,78370,24334,13530,26184,27154,21362,32952,34203,31453,17958,17963,25499,18440,20537,20714,20984,20959,20935,20823,20566,935,11,0,0,0,0,0,0,0,0,0,92302,1132651,432245,501141,941946,323593,3423878,0
2130325,107,74,33,8,9,33,8,16,8,25,0,0,58,8,33,0,41,58,0,42,8,41,8,0,1299919,732742,567177,65570,65570,368829,60652,172121,191791,375386,0,0,911418,65570,257361,0,389321,845028,0,408991,106550,653238,65570,0,4,204740,91758,112983,32724,21395,27840,34927,32742,55113,38673,39014,28315,29778,42859,26103,28942,28821,29147,29448,29656,29672,29056,89,2,0,0,0,0,0,0,0,0,0,61796,763591,408065,477503,744147,281506,2736608,0
2130324,7300,5221,2079,872,1182,1087,1255,825,1155,924,0,179,2402,1603,2806,310,3834,3392,0,986,1410,2084,1757,989,77029870,54373652,22656218,9682364,12397779,11563491,12006946,8723072,13389277,9266941,0,1981569,27256926,14930884,29402171,3458320,41145794,34655914,0,10882534,13779608,23713930,18026433,9399203,11,506523,232053,274471,84356,56747,70321,76606,80562,137931,142738,103748,58341,57614,79840,64245,71545,71690,71191,70622,71792,75111,74572,154,5,0,0,0,0,0,0,0,0,0,46262,594849,325962,385854,578937,203902,2135766,0
2130323,2810,1766,1044,651,293,203,181,438,480,564,0,31,380,894,1311,194,1389,1290,0,151,221,716,885,705,63253970,38191306,25062664,14345150,7475870,3623675,4045699,8700912,10748470,14314194,0,841673,9288907,21021492,26658524,5443374,35017335,23567550,0,2566271,4057874,12873156,22097794,16989792,8,347808,171022,176786,54293,45265,43682,54020,60337,90211,94749,72545,39982,40555,57081,42896,49441,49168,49913,49131,49706,50548,49902,171,6,0,0,0,0,0,0,0,0,0,37483,687649,346323,424170,668960,221300,2385885,0
2130322,3844,2629,1215,480,622,493,433,601,507,708,36,16,796,1013,1665,318,1766,2032,150,759,1051,719,754,364,42893159,28117160,14775999,5204322,7126902,5744701,4249942,5791293,6913064,7862935,649562,238366,9276859,12345412,17160214,3222746,17110959,24331611,998678,8048400,11481325,8834885,8340021,3739261,17,267658,130283,137374,35434,34410,39751,36567,46689,74804,73696,54889,30569,30763,43998,33741,36920,37420,37324,37134,36840,40092,41927,8,9,0,0,0,0,0,0,0,0,0,7644,122669,58956,68358,107563,46626,411816,0
2130320,110557,75742,34815,18488,17531,11517,12789,15417,17675,17140,0,3979,23384,28926,52225,2043,50917,59495,401,9354,21848,29249,31263,18298,1237566607,840106791,397459816,246332565,183030437,122640417,121409414,166693958,206916762,190543054,0,50256589,268494019,319100160,571913958,27801881,582797141,651325589,3216353,87622277,213806425,355754953,361554881,212167843,19,124523,59395,65128,14553,16007,22023,19846,20910,31184,26676,22788,17049,18602,24806,14600,17814,17435,17526,17559,17888,18428,17871,173,12,0,0,0,0,0,0,0,0,0,87839,1367555,506494,585313,1079228,368432,3994861,3
2130319,6531,4143,2388,592,850,1002,938,761,1278,1110,0,194,606,517,3795,1419,4112,2419,0,1182,1699,1478,1103,1069,141021103,97664082,43357021,7177536,33799547,24134180,18239697,14313122,28230204,15126817,0,2055274,6436537,5024255,90904226,36600811,99693973,41327130,0,29783362,24635383,34949114,23879146,27774098,4,805891,391136,414755,145551,85305,124918,122179,122580,205358,210337,161053,92755,96597,141481,103667,111738,110927,110780,110043,110339,124283,127785,34,5,0,0,0,0,0,0,0,0,0,99051,1294136,582513,685280,1197957,420669,4279606,0
2130318,121574,79383,42191,15691,14081,16285,15910,17416,21414,20777,2021,7532,35386,26113,38151,12371,65610,52143,3224,26748,24954,23359,22991,16475,1483927293,963878129,520049164,185757676,174182654,196879335,189257057,217801407,278405760,241643404,14356508,86198577,430419279,317250007,489137677,146565245,802355448,615373811,32972776,301476652,309741617,291824182,284421291,197292741,23,364333,171251,193081,30916,75208,71427,54570,55926,76286,52301,61494,55245,65491,89790,40012,48296,48718,49565,49437,52672,58954,56690,266,37,1,1,0,0,0,0,0,0,0,92359,562218,339507,414865,634830,276367,2320146,3
2130316,1036,776,260,129,65,130,322,130,130,130,0,0,130,324,452,0,453,388,0,0,130,0,130,581,18115330,14233474,3881856,1876231,905767,4334738,5628693,1488045,1940928,1940928,0,0,1488045,3623066,11063291,0,11580872,4011251,0,0,1488045,0,2523207,11580871,2,47207,22454,24753,6336,5200,6191,6639,8053,14788,12947,9494,5374,5291,7776,6324,6647,6699,6705,6583,6574,6968,7031,18,1,0,0,0,0,0,0,0,0,0,59304,665209,285237,341299,544849,206053,2101951,0
2130315,8102,5701,2401,979,1057,1199,1202,1264,1109,1292,12,809,2882,2126,2118,155,4927,2926,169,1253,2580,1429,1627,793,101659567,71748881,29910686,12656918,16925074,15395466,11319130,15452293,16541497,13369189,221527,6996266,39817853,25871351,26301951,2450619,57532417,30212255,1309600,12788867,28949182,17574577,16207738,10914708,7,608991,294570,314419,82675,97895,117969,98827,92223,119402,134413,126075,85791,86224,107233,69254,89427,89230,89990,90938,89987,81086,78332,1372,15,2,0,0,0,0,0,0,0,0,67349,1625715,473504,591653,1463452,371709,4593382,0
