상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,49990,35541,14449,7861,6999,6914,6999,6768,8604,5845,0,7947,10741,12029,15798,3475,18472,31154,565,5292,12552,15072,8783,7361,474056473,328949356,145107117,68736734,65435783,62821535,67325998,64629306,87760282,57346835,0,74480409,110277496,109375318,148556920,31366330,186296152,276561922,2687680,44525580,117773626,145414327,84371779,68085081,2,147720,68341,79379,29412,13392,23412,27522,20231,33750,36781,32895,17637,17495,24680,18232,21216,21130,21065,21411,21288,20901,20709,935,11,0,0,0,0,0,0,0,0,0,93697,1199645,451428,532729,958578,328561,3564638,4
2130325,3348,2057,1291,459,590,59,412,537,616,675,0,294,1116,1041,897,0,1585,1533,20,130,242,707,760,1258,30228668,17325372,12903296,3630689,5619642,303977,3103971,4667093,4516415,8386881,0,6753006,9015142,8164792,6295728,0,9178268,12727067,85166,488722,1472717,5854176,5206259,8798296,1,235226,103286,131940,42483,24487,31586,37835,34976,63858,46849,44457,31730,33199,48589,30402,33171,33181,33559,32384,34548,33996,34387,89,2,0,0,0,0,0,0,0,0,0,63350,818407,424572,504871,758609,283802,2853611,4
2130324,6682,4751,1931,1119,1040,851,709,1032,977,954,0,519,1308,1749,2547,559,3813,2687,56,601,1215,1446,1714,1469,45252751,31101514,14151237,6826604,6927471,5416052,4503525,7427862,7051191,7100046,0,3979494,9390816,11646126,16239486,3996829,24414659,18538654,174153,3506558,7632276,10321345,11210725,10108256,1,459772,208444,251329,72778,50427,65855,71189,70730,128794,131738,90775,51528,51448,73557,60725,66246,65632,64805,64810,64266,66298,67717,154,5,0,0,0,0,0,0,0,0,0,45326,599357,325013,383230,559853,192553,2105332,4
2130323,19072,11713,7359,2695,2674,1475,1871,2998,3377,3982,0,1382,4425,5305,7471,489,9500,9290,0,1529,3384,3419,5437,5022,154509262,88986721,65522541,20000969,20673701,9675181,13735895,24900975,30123978,35398563,0,12875565,39118134,42713603,54893873,4908087,75723096,75356095,0,11022548,28638044,29363399,48634634,33420567,3,369289,181530,187759,50918,46914,47037,59827,62994,101601,102616,74772,40196,41953,61826,47925,52185,51701,52464,51840,53128,54054,53919,171,6,0,0,0,0,0,0,0,0,0,36953,706452,352812,427903,685947,226860,2436927,4
2130322,13709,9418,4291,1806,2013,2135,1536,1928,2334,1957,0,2041,3292,2698,4289,1389,5629,7936,105,1675,2785,2815,3310,2874,158807132,108866274,49940858,17147971,31273779,22987492,14211039,23245993,27035768,22905090,0,18488392,45691162,28483724,51743921,14399933,62339053,75160351,816275,13400723,28019971,34965355,33228660,27068418,3,212109,103050,109061,26827,25428,32328,29958,37399,60168,58376,42621,23815,23903,35526,27870,30134,29403,29259,29066,29318,31580,33349,8,9,0,0,0,0,0,0,0,0,0,7853,123930,59641,70452,107590,46202,415668,4
2130319,6176,3998,2178,746,751,951,959,591,1215,963,0,402,1101,1204,2540,929,4337,1541,0,545,1154,1457,1262,1462,54270699,35364012,18906687,5269563,7466078,8098847,9882452,4647072,12211286,6695401,0,4679416,8433136,14054604,20966821,6136722,33873901,14602350,0,2574513,11325926,11473609,9624593,13477609,2,731436,353713,377723,120134,80130,115257,114166,114227,187521,198720,143026,78399,85147,129722,96425,102902,98342,99387,98667,99520,113627,118992,34,5,0,0,0,0,0,0,0,0,0,104006,1357947,622524,733475,1234352,437056,4489360,4
2130318,29113,21618,7495,3737,4044,4600,4482,4755,4698,2797,0,4293,5277,6703,10848,1992,10996,17951,520,7563,6807,5668,4746,3643,227603058,158838339,68764719,25794104,28545280,33645983,33501621,37351351,45172346,23592373,0,32032091,39614734,48891234,85853107,21211892,85361539,139415411,3471871,57517940,51702959,45774031,38107491,28202658,6,381567,179019,202548,29357,82373,75471,58588,57107,78673,60077,63587,57677,65397,87318,47512,50086,50474,50975,51222,55923,63001,59886,266,37,1,1,0,0,0,0,0,0,0,76070,450162,273222,335191,489368,211449,1835462,4
2130317,11535,6315,5220,1482,792,1351,1329,1361,2901,2319,0,286,1780,3242,4964,1263,4904,6499,447,2232,2740,3423,1892,670,111072216,58423639,52648577,12563247,7254864,13947690,11047414,13610424,30553199,22095378,0,4049400,13892761,27508677,50585755,15035623,46613779,59813601,2724185,17985103,25335777,31126273,20664969,8591073,3,446769,216374,230395,60001,44659,58165,62138,77094,144713,120623,89977,51523,51652,75237,57756,63718,62026,61636,61430,61234,67139,69586,107,9,0,0,0,0,0,0,0,0,0,61994,702388,295521,362134,557312,206252,2185601,4
2130316,2356,1419,937,393,180,272,211,363,545,392,0,90,423,726,1117,0,1239,1117,0,272,333,514,633,604,15430605,9414210,6016395,2437364,1691356,1464836,1434633,2386021,3675679,2340716,0,513447,2461527,4995541,7460090,0,8245362,7185243,0,1555444,2346758,3397813,4439810,3690780,1,41063,19791,21273,5432,4223,5302,5949,7084,13074,11533,8163,4617,4501,6729,5520,5892,5751,5734,5723,5684,6117,6161,18,1,0,0,0,0,0,0,0,0,0,61994,702388,295521,362134,557312,206252,2185601,4
2130314,18609,13223,5386,2483,2828,2575,2441,2896,2981,2405,0,3889,2896,3580,6172,2072,7572,10656,152,2527,3441,4083,4556,3468,194542906,133978683,60564223,23018859,26143793,25695937,22235762,36884332,34822731,25741492,0,34170483,29904011,40754742,69054821,20658849,78182576,104796834,1868811,20211564,33553042,42587767,45387981,39370243,4,1262187,580028,682157,165203,139494,197548,193257,206539,360145,335919,253940,141102,142421,217998,170807,178975,177295,174166,173576,176761,190521,190892,202,21,1,0,0,0,0,0,0,0,0,35119,226555,103519,123327,177929,83162,749611,4
2130313,45595,32634,12961,6612,6527,6638,5997,6860,7262,5699,115,7051,9066,9891,14262,5210,20649,22517,284,6259,11202,8954,8034,8430,435237384,305622788,129614596,57208625,64546115,64849778,53413736,65604534,73659732,55954864,1042642,74263105,95447565,86050211,132678660,45755201,194427458,192556493,1941597,43593246,99520671,84800160,76522372,80605905,6,1005440,461317,544124,129842,145818,211261,169613,141820,207087,302866,210272,107906,104222,149792,130382,144550,142114,141533,141113,141654,145775,148700,3469,33,0,1,0,0,0,0,0,0,0,42814,574960,307184,354183,625664,239566,2144371,4
2130311,28271,19632,8639,3946,3962,3811,3839,4074,4470,4169,85,3273,8105,8676,6615,1517,13380,13903,138,2402,3801,5638,6684,8617,189225077,128094118,61130959,21776182,23087673,27825945,25794639,29609679,32583491,28547468,614528,21863583,55160909,58078127,45632681,7875249,84568716,87649258,1592914,17341542,24500180,36392123,41497405,50893811,8,874348,411780,462568,147333,135019,155051,152428,120792,163723,205645,161387,103740,113468,173337,116772,121896,122300,122189,122267,126214,134924,124558,377,17,0,2,0,0,0,0,0,0,0,94533,1450397,817635,995644,1613087,648871,5620167,4
2130310,67285,44780,22505,8308,8330,9748,8856,9538,12311,10194,0,9543,14242,15889,21739,5872,28700,35848,1480,7150,8919,17784,17015,12200,660010358,444197352,215813006,73070920,87764952,106117235,81682569,95561676,121018732,94794274,0,95304998,145344038,160045541,204015893,55299888,263330674,310298362,11124897,53600492,74936459,160055503,166226477,107685208,4,211859,95107,116752,48064,22368,22914,36559,32639,49312,25412,42559,37800,41098,46461,18531,29824,30279,30862,30706,31362,30257,28566,298,30,0,3,0,0,0,0,0,0,0,17411,415944,203793,280706,363368,143706,1424928,4
2130301,34819,27340,7479,5337,5938,5252,5071,5742,4034,3445,0,10154,10113,5267,7787,1498,14678,11527,42,3838,6149,5505,5015,5659,373021210,302546489,70474721,60359384,58060908,50407339,60805606,72913252,40198880,30275841,0,80211202,109286475,67603973,97159346,18760214,111440818,101941045,626054,27327221,50587733,43617951,44736586,46486318,2,73740,36319,37421,9302,10906,17245,13263,9466,13558,11318,15501,12746,12286,14350,7539,10844,11537,11657,11497,11348,8691,8165,35,3,0,0,0,0,0,0,0,0,0,55487,1183249,504578,624033,1045631,339572,3752550,4
2130299,116382,77830,38552,14794,14090,14596,14726,19624,22119,16433,875,30022,23893,22471,31647,7474,38611,71214,1575,28158,26059,20079,19889,14063,964168586,635044623,329123963,116687858,113463604,120039241,123633544,161220376,190011395,139112568,5901940,222399904,212319461,191949017,272289603,59308661,310110992,572593851,9179397,203911378,199802202,168931622,171469795,129410450,6,42031,17636,24395,6849,6299,7019,8079,6574,7209,3811,6766,8428,9356,10321,3348,5651,5750,5777,5811,6297,6696,6050,1850,11,0,0,0,0,0,0,0,0,0,180178,3951892,3422616,4158076,5492224,1675938,18880924,4
2130295,22583,15248,7335,2927,3044,3037,2857,3383,3771,3564,20,2827,4151,5475,8162,1948,9948,12635,102,3655,5139,4521,5364,3802,144000000,93837009,50162991,18234931,18021312,18168696,18338725,21073345,26427052,23735939,126168,18445408,27062575,36683969,50744450,10937430,64598243,79401757,501480,19289055,31607648,31189042,36581113,24831662,2,278359,128864,149494,28837,57689,54202,39043,39372,59218,59978,50192,31984,36458,59310,40437,39283,38385,38453,38423,39095,42218,42504,122,18,1,0,0,0,1,0,0,0,0,30957,548268,277133,321377,509734,251594,1939063,4
2130294,19863,14720,5143,2926,3044,2656,3024,3070,3136,2007,0,2768,4933,5267,5445,1450,7457,12406,299,2039,3276,4294,4395,5560,179918848,125900662,54018186,24493046,25450937,20988342,28414674,26553663,32560115,21458071,0,25185471,44582400,46269845,50906007,12975125,73009123,106909725,2021103,16882388,26149474,43539669,39816133,51510081,3,290078,136202,153875,47117,51376,44183,40430,38020,68952,59384,59282,41603,42269,53665,33876,41756,41557,41416,41357,42023,41027,40941,102,12,0,2,0,0,0,0,0,0,0,130276,1015397,535363,642568,996299,437177,3757080,4
2130290,5721,3347,2374,583,571,485,772,936,1431,943,0,58,533,933,2761,1436,2407,3314,165,2219,1749,912,497,179,52691668,30844938,21846730,5663123,4612856,4462406,7197076,8909477,13498516,8348214,0,295985,4419819,8222692,26471175,13281997,25696791,26994877,1556286,19306846,16264496,7953109,5870444,1740487,4,568922,268107,300817,50938,140541,103321,67733,73928,132462,135101,115964,67084,69172,105003,76598,81180,81595,82042,81621,81701,80811,79975,417,30,1,1,0,0,1,0,0,0,0,148637,1851731,828512,962737,1641817,652138,6085572,4
2130289,3580,2290,1290,469,432,488,469,432,645,645,0,294,598,809,1068,166,1487,1338,9,304,592,461,646,812,27991974,18246090,9745884,3391874,3159061,3812683,4746415,3136057,4872942,4872942,0,1637504,4736568,5701587,9989739,1053634,10885853,8795940,23005,1822607,4405953,3300111,4868470,5261647,1,64414,30722,33692,7119,12356,11233,8980,9759,14966,14033,12195,7683,8253,13126,9124,9203,9105,8959,8969,8903,9514,9762,36,3,0,0,0,0,0,0,0,0,0,149033,1839166,836805,988572,1654391,657546,6125513,4
2130279,9789,6601,3188,1622,691,1397,1340,1551,1736,1452,0,974,2243,3159,3271,142,4880,4909,14,947,1289,2530,2377,2632,73815212,47959435,25855777,11764168,5120374,9648310,10043270,11383313,15636186,10219591,0,7567717,16891594,23330854,25002382,1022665,33104802,40710410,42317,5469974,8797248,20412433,19174742,19918498,2,453156,213660,239494,34943,109666,87923,59722,62980,97921,140009,94256,44561,44031,67543,62756,65239,62525,62876,62529,62071,66897,71017,120,14,1,1,0,0,0,0,0,0,0,167661,2079591,798794,947294,1770573,773720,6537633,4
2130276,1501,997,504,205,211,228,165,188,252,252,0,188,385,330,346,0,605,573,16,189,189,252,118,417,9522465,6753951,2768514,1602659,1594017,1549238,999305,1008732,1384257,1384257,0,1341049,2433842,1927904,2435413,0,3558060,3605983,77776,698414,1036229,1425895,807615,3118114,1,70293,34435,35860,5901,16465,13512,10591,9366,14460,24896,14619,5863,5314,9150,10453,10232,10072,9952,9939,9858,9881,10364,43,4,0,0,0,0,1,0,0,0,0,223785,2381614,947341,1101976,1989374,847851,7491941,4
2130274,28187,19697,8490,3474,3898,4098,4026,4201,5143,3347,0,4266,5184,5782,9553,3402,11869,15384,272,6230,5799,4273,5200,5479,302991321,205072068,97919253,37177262,35047525,37980779,43236358,51630144,60532882,37386371,0,46554288,52713136,57434443,109372977,36916477,129626085,146592965,1909448,51469838,55379069,47934486,52390616,67135594,4,565018,283297,281721,37363,136719,115634,79783,78014,117505,99756,112042,68171,71757,133078,80214,76444,81093,82005,83395,86329,84499,71254,389,16,0,2,0,0,0,0,0,0,0,283165,3706526,1984585,2363237,4449040,1925588,14712141,4
2130273,54446,35105,19341,6868,6421,6737,7098,7981,11952,7389,0,1067,7694,12535,24003,9147,23709,30589,2931,13926,11183,11270,8815,6172,462277562,291723572,170553990,56087437,50766942,58934852,55779250,70155091,108787894,61766096,0,6698899,62298519,99552772,207717220,86010152,209381003,247569543,18922468,115623092,93482304,91164981,79692517,58065184,8,625122,279365,345756,95917,89169,90530,89835,94912,164760,106376,118896,84242,95766,141086,78756,86984,88701,88585,89313,92225,93432,85879,141,39,0,1,0,0,0,0,0,0,0,123598,2384445,1358455,1667055,2648655,944064,9126272,4
2130271,112775,72645,40130,14010,14147,14927,14148,15413,22954,17176,0,8436,18420,27222,44380,14317,46649,65986,2225,23509,29136,29778,18965,9022,964223130,595277617,368945513,117906019,114697613,119559644,116661855,126452486,218172422,150773091,0,69546372,149736430,236111170,380927103,127902055,419933387,542116198,14171652,174864288,232297042,262773715,193985122,83957767,5,444399,196676,247723,49318,76418,77843,73740,57841,109239,103920,85383,48762,52606,86811,66914,62875,60137,62939,62668,62945,66233,66601,467,28,0,1,0,0,0,0,0,0,0,41570,934086,431603,485033,786193,295340,2973825,4
2130261,47963,33737,14226,6844,7212,6451,6403,6827,7723,6503,109,4660,8524,11636,16494,6540,20844,26391,462,7739,10493,8950,10537,9053,407401080,279422784,127978296,49232800,53606778,70353208,49270110,56959888,74504745,53473551,880852,56648955,75426696,97208869,131512112,45723596,167713872,204826760,3429383,49075400,75031730,81033122,89758078,74212919,5,332546,149629,182919,34270,58976,56381,49681,49120,84119,63177,57979,40928,47919,73743,48800,47708,46902,46358,47408,47035,48883,48254,211,30,1,2,0,0,1,0,0,0,0,108449,1484995,681864,798869,1348841,517886,4940904,4
2130260,19630,12652,6978,2545,2288,2568,2357,2894,4550,2428,0,1354,4248,3898,7585,2545,8289,11060,165,4741,5154,4549,3088,1653,198274932,127490048,70784884,24326489,18696004,25606315,26730918,32130322,47975838,22809046,0,13220740,43900143,35296157,76991908,28865984,89233338,99186727,905186,33223570,45266441,43566288,42329519,23129061,5,91573,42309,49265,8445,15635,16354,14267,15339,21535,23044,18534,11739,11604,15963,10688,12762,12399,12630,12555,12449,13915,14862,70,6,0,0,0,0,0,0,0,0,0,150240,1846794,762036,893059,1582588,674441,5909158,4
2130244,3894,2166,1728,469,427,417,354,499,811,917,0,542,1354,1321,677,0,1778,2116,10,189,790,927,1189,789,57162897,31463124,25699773,6289061,6418175,5373816,5043859,8338213,11303652,14396121,0,8142576,20870522,18383011,9766788,0,26294966,30867931,115566,2548361,12896158,13216069,16987238,11399505,2,506395,258062,248335,27499,42246,76320,95788,125536,139006,145072,93765,53429,55720,87760,70649,72375,69141,69106,68350,68765,75023,83636,95,2,0,0,0,0,0,0,0,0,0,51445,283335,177413,191565,273142,103602,1080502,4
2130238,27630,18915,8715,3508,3904,3595,3650,4258,5263,3452,0,3324,5787,6649,9295,2575,10119,17326,229,2672,3836,6480,8310,5919,306958170,194032759,112925411,36961410,37116466,36756696,35311390,47886797,70065495,42859916,0,36263089,69442441,69620996,103280388,28351256,117229565,185557929,1868861,27252856,41493743,78544946,93545640,60081449,2,329868,153793,176074,46990,36950,42916,50430,56912,95674,75698,64878,40624,45282,63318,40069,46142,45098,45382,45556,44518,50723,52448,113,14,0,0,0,0,0,0,0,0,0,59530,520898,276381,330982,439600,161134,1788525,4
2130236,18822,12508,6314,2449,2568,2474,2517,2500,3593,2721,0,3146,3809,4506,5992,1369,7198,11497,121,2085,3606,5365,4300,3218,216801796,133214301,83587495,25253562,26186846,28799069,25257898,27716926,48834304,34753191,0,34909106,43001753,53191099,70317414,15382424,85020026,127533623,1299016,19432486,40378071,64411032,53639365,33393679,3,457609,214685,242922,47045,61586,69304,68102,84563,127011,119376,85750,51703,52780,82780,65220,64756,62652,63052,63815,64110,68902,70321,139,29,0,1,0,0,0,0,0,0,0,97711,716415,410266,501757,755122,264859,2746130,4
2130229,4705,2918,1787,613,465,491,736,613,1051,736,0,417,1348,1592,1225,123,2130,2428,25,149,248,845,1340,1952,42752114,26749173,16002941,4117143,2303639,4055875,5759098,10513418,10096802,5906139,0,4239676,10231590,12706776,14912389,661683,22283721,19512628,199539,987612,1810793,9174155,16495569,13128682,1,679466,332810,346657,55299,61137,96986,111179,137590,217276,153022,126987,87816,95051,129061,87528,97732,96096,95816,95191,95047,97634,101952,249,29,3,0,0,0,0,0,0,0,0,159987,1584410,659041,765554,1310253,355911,4835156,4
2130227,14349,9900,4449,1880,2013,1868,2013,2126,2396,2053,46,2541,2600,3129,4436,1597,5722,7848,92,1083,3083,3103,3591,2620,157761007,104556921,53204086,19088479,21014508,21062160,24501700,18890074,30635740,22568346,490598,25522104,27666998,36284195,52374760,15422352,60465781,74730840,868268,11694182,25889344,34643959,37022239,25078630,2,121242,56822,64420,24940,17443,14848,19123,19159,25729,25481,23538,16611,17858,24021,13735,16847,16325,16139,16598,16057,19125,20150,97,9,0,0,0,0,0,0,0,0,0,28682,335750,177418,213327,302420,115444,1173041,4
2130225,27117,18186,8931,3715,3604,3392,3508,3967,5397,3534,66,3627,4758,5785,9129,3752,11428,15689,221,3197,5924,6824,6773,4178,304228231,191921412,112306819,39279849,37527633,32601472,39394933,43117525,69947589,42359230,1245628,35966972,52085579,58804905,112980748,43144399,141661601,162566630,2012169,29472911,61082088,77442360,84224233,49994470,5,480347,219864,260484,75764,56438,64551,71345,72355,139893,139970,91042,47807,49638,81896,69993,68185,65986,66021,65484,66414,72259,76001,147,25,1,2,0,0,1,0,0,0,0,70871,616845,303938,359261,569843,228618,2149376,4
2130223,20345,14140,6205,3023,2520,2890,2723,2984,3700,2505,0,2483,4232,5936,6426,1268,7971,11507,721,1557,3078,4923,5129,4071,235813982,160643772,75170210,29973104,24053433,36356335,28157563,42103337,43656158,31514052,0,24739372,60517773,64613592,70418826,15524419,83718650,113212803,2645273,13385313,29920543,57895268,54950655,38134402,3,121647,58803,62843,16338,12489,15993,19319,21966,35542,24192,22869,15556,17115,25571,16343,17106,16782,17029,16553,16731,18869,18577,42,17,1,0,0,0,0,0,0,0,0,52329,425133,222762,251421,372310,141933,1465888,4
2130222,96598,66620,29978,12486,13359,12765,13381,14629,17807,12171,0,11436,16621,21779,35149,11613,39506,55090,1234,15804,23119,19264,18833,16340,939218945,627646058,311572887,108792075,113748120,125135184,127464891,152505788,190361505,121211382,0,106986112,178747411,207108189,334989567,111387666,381554359,497968743,7501696,133475683,208393295,194203036,181270605,154678788,6,36702,17527,19175,4131,7686,7676,5109,5219,6881,8034,6870,4363,4693,7395,5349,4934,4940,5012,5181,5242,5705,5688,132,11,0,0,0,0,0,0,0,0,0,88710,1045962,511210,586035,921710,340343,3493970,4
2130221,5079,3396,1683,934,714,513,659,576,878,805,0,394,1153,1373,1958,201,2497,2436,18,267,965,1193,1268,1222,35135883,22965948,12169935,6483006,4332679,3308301,4605360,4236602,6830719,5339216,0,3056209,6856340,9909804,14000458,1313072,17535354,16081575,178431,1234004,7195375,7596297,10154083,7258739,1,543562,244290,299272,63949,67381,88861,90417,82148,150806,136032,102817,61667,68170,101538,73338,76776,74883,74567,74597,75501,83267,83971,188,33,1,1,0,0,0,0,0,0,0,64689,533444,262213,308460,475583,186616,1831005,4
2130219,100600,76899,23701,15115,15087,16267,15093,15337,12265,11436,218,13354,11988,16730,38626,19684,41170,59430,902,22543,24426,17224,19430,16075,577785180,428626245,149158935,84703736,83129121,87057514,82142047,91593827,79090126,70068809,1527126,59723414,73093003,104968771,226134973,112337893,246751536,331033644,4044596,107259687,132812172,110543146,121326955,101798624,4,1251900,584177,667722,120868,219833,234627,206381,172360,297832,268533,252776,142291,157162,249717,181421,177205,177674,178072,179527,178090,182515,178816,124,29,0,3,0,0,0,0,0,0,0,195114,2359100,951592,1115668,2058803,800676,7480953,4
2130217,63316,44798,18518,8607,9526,9313,8271,9081,10542,7976,0,10853,9791,13558,21722,7392,26720,35963,487,11050,15851,16102,10162,9033,655704473,435690524,220013949,84199265,89986331,81637430,81149203,98718295,129894940,90119009,0,96960737,95196101,145660756,238255525,79631354,285017229,352423545,3002662,89455139,150235842,185702736,108906973,100137422,2,139218,64674,74544,20913,21746,24063,22682,17688,32126,31901,27006,16396,18128,27008,18779,19699,19502,19720,19355,19632,20571,20737,36,9,0,0,0,0,0,0,0,0,0,177122,2284120,927582,1089544,1987557,714844,7180769,4
