상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2130326,1190,857,333,125,169,180,192,191,196,137,278,0,0,16,246,650,776,414,0,350,230,277,184,149,60349092,41714199,18634893,6066032,8468420,9287410,9189138,8703199,11067369,7567524,17510138,0,0,387658,9369316,33081980,35942584,24406508,0,19304488,11613180,14037694,8483555,6910175,2,138559,63251,75308,24916,12761,23376,25405,19944,32157,32578,30507,16780,16774,24306,17615,20047,20069,19891,19574,19793,19635,19552,935,11,0,0,0,0,0,0,0,0,0,100034,1195894,439262,520737,951773,332784,3540484,0
2130323,1134,799,335,156,145,58,131,309,294,41,86,0,44,51,272,681,1036,72,0,11,12,190,378,518,55205248,37047392,18157856,7226433,7821833,2206879,7201393,12590854,16752238,1405618,5719238,0,1335337,1827303,13984788,32338582,49894907,3590309,0,466073,780488,9871657,17599447,24767550,4,330904,158816,172088,47156,44216,42378,51672,56045,89437,93053,65867,35490,37164,56149,43181,47203,46150,46575,46874,46911,48424,48766,171,6,0,0,0,0,0,0,0,0,0,42834,737815,353955,442203,687866,233990,2498663,0
2130322,2790,1902,888,376,425,455,312,334,434,454,536,0,6,120,878,1250,1922,868,10,382,518,522,782,576,103808718,69863099,33945619,13616256,14080772,16541459,14825234,10799378,17347766,16597853,21911349,0,64899,4506301,33248389,44077780,71593960,32214758,475718,14602639,20882969,23236305,25200909,19410178,6,261344,126224,135119,32274,32818,39856,36268,45651,74476,75660,53540,28716,28692,41828,32908,36806,36060,36247,36036,36170,38725,41300,8,9,0,0,0,0,0,0,0,0,0,7767,126175,61748,71637,108464,47619,423410,0
2130320,1610,1056,554,144,241,253,181,237,334,220,64,81,288,301,514,362,896,701,15,246,320,356,366,298,28900947,20979363,7921584,2447299,5315742,4485120,4791719,3939483,4935692,2985892,2469301,2514016,2825858,2550807,6098511,12442454,15442877,11734175,99860,4584419,7519757,6238347,5468987,3265681,2,129472,61429,68043,13759,15597,22316,21473,22103,34224,26433,23899,17112,18865,26964,16198,18388,18159,18223,18159,18343,19391,18807,173,12,0,0,0,0,0,0,0,0,0,95685,1430904,524991,599501,1092921,379477,4123479,0
2130319,571,473,98,42,69,98,125,139,14,84,0,0,14,28,237,292,529,28,0,0,28,125,222,182,27633451,21506582,6126869,533032,4023560,2866672,5554536,8528782,1402715,4724154,0,0,589140,701358,15735466,10607487,25809921,280543,0,0,659276,5414755,10893653,9122780,2,747675,360565,387108,122276,80782,114975,116679,118121,194843,205778,145890,79698,85787,131738,98783,104622,101937,103491,101380,101867,114647,119730,34,5,0,0,0,0,0,0,0,0,0,108564,1345273,593877,703048,1215732,442565,4409059,0
2130318,92629,57173,35456,9965,10411,11288,10868,14641,20127,15329,22313,204,1902,1447,20955,45808,56922,35707,1378,44903,28133,9996,6262,1957,3999559120,2429255095,1570304025,428828323,434354408,468002265,457479826,640590273,909812825,660491200,981400163,7962513,34620994,40019525,876416022,2059139903,2533663429,1465895691,45500216,1863391294,1303651711,473738085,237788685,75489129,45,385128,180166,204963,30475,84569,75600,57796,59552,77136,57463,61834,57919,66525,91738,49649,49423,50126,51101,50974,56480,65310,61714,266,37,1,1,0,0,0,0,0,0,0,103606,626015,367926,454100,682044,296793,2530484,2
2130317,706,417,289,84,74,74,83,102,140,149,74,0,18,55,335,224,464,242,0,130,214,93,185,84,28891079,16788061,12103018,3485893,2909559,2602800,3327866,4461943,5605315,6497703,4833771,0,223097,1440836,13283575,9109800,21872815,7018264,0,5019685,10578522,3848425,6618549,2825898,2,477008,226535,250474,62273,48842,63994,65467,82538,153897,129807,94122,53934,54615,81691,62841,67263,66423,66116,66160,65470,71002,74574,107,9,0,0,0,0,0,0,0,0,0,63176,718135,293121,358004,557500,214751,2204687,0
2130315,1458,969,489,193,179,144,157,296,283,206,471,0,0,0,333,654,840,618,36,552,429,218,160,63,64344230,41792634,22551596,9024224,7394950,6083551,6862769,12427140,13345792,9205804,23990773,0,0,0,11860883,28492574,38823017,25521213,1395987,26319361,20034578,9047706,5556017,1990581,5,603305,290213,313092,88105,94929,116430,98347,88331,117162,134802,125466,84689,84559,104977,68814,90347,90739,89443,89384,88384,78108,76901,1372,15,2,0,0,0,0,0,0,0,0,73375,1635336,497289,616567,1450044,384475,4657086,0
2130314,5855,4280,1575,679,916,788,890,1007,1046,529,835,0,0,196,2251,2573,3868,1941,24,451,946,1583,1583,1223,205699387,145227209,60472178,22562284,31368396,27351595,31390142,32554792,39233398,21238780,34451508,0,0,5679984,69982422,95585473,134966739,68591460,1188774,18222185,39792064,50310926,53485545,40558703,11,1296856,588321,708534,163444,149460,202424,199982,218325,363219,339782,257536,145657,147655,229028,177198,183533,180381,181606,180711,181153,193410,196058,202,21,1,0,0,0,0,0,0,0,0,58498,404164,202783,249958,372185,167790,1455378,3
2130313,690,560,130,100,122,116,115,107,81,49,151,0,0,10,85,444,429,240,0,60,133,87,230,158,40941045,33282095,7658950,8270248,6268242,7740148,5602675,5400782,3724457,3934493,12796955,0,0,321447,5236117,22586526,23324491,14803035,0,2512385,5077239,3600667,12125355,14811879,9,974321,445112,529209,132640,140225,200135,160923,135946,204451,297352,204454,101998,99219,144568,126729,140413,136985,136864,136650,137407,141156,144848,3469,33,0,1,0,0,0,0,0,0,0,44603,586559,308556,342641,609508,250482,2142349,0
